"District","District Code","School","School Code","Free/Reduced Price Meal Eligibility","Count","%"
"Naugatuck School District","=""0880011""","Head Start","=""0888111""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Naugatuck School District","=""0880011""","Hillside Intermediate School","=""0880411""","Eligible for Free or Reduced-Price Meals",19,9.1
"Naugatuck School District","=""0880011""","Hillside Middle School","=""0885211""","Eligible for Free or Reduced-Price Meals",40,30.3
"Naugatuck School District","=""0880011""","Hop Brook Elementary School","=""0880511""","Eligible for Free or Reduced-Price Meals","*","*"
"Naugatuck School District","=""0880011""","Maple Hill School","=""0880311""","Eligible for Free or Reduced-Price Meals","*","*"
"Naugatuck School District","=""0880011""","Naugatuck High School","=""0886111""","Eligible for Free or Reduced-Price Meals",116,23.0
"Naugatuck School District","=""0880011""","Salem School","=""0880611""","Eligible for Free or Reduced-Price Meals","*","*"
"Naugatuck School District","=""0880011""","Western School","=""0880711""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Ansonia School District","=""0020011""","Ansonia High School","=""0026111""","Eligible for Free or Reduced-Price Meals",156,35.6
"Ansonia School District","=""0020011""","Ansonia Middle School","=""0025111""","Eligible for Free or Reduced-Price Meals",33,14.7
"Ansonia School District","=""0020011""","Mead School","=""0020311""","Eligible for Free or Reduced-Price Meals",19,4.5
"Ansonia School District","=""0020011""","Prendergast School","=""0020811""","Eligible for Free or Reduced-Price Meals",10,2.0
"Andover School District","=""0010011""","Andover Elementary School","=""0010111""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Ashford School District","=""0030011""","Ashford School","=""0030111""","Eligible for Free or Reduced-Price Meals","*","*"
"Canton School District","=""0230011""","Canton High School","=""0236111""","Eligible for Free or Reduced-Price Meals","*","*"
"Canton School District","=""0230011""","Canton Intermediate School","=""0230311""","Eligible for Free or Reduced-Price Meals","*","*"
"Canton School District","=""0230011""","Canton Middle School","=""0235111""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Canton School District","=""0230011""","Cherry Brook Primary School","=""0230211""","Eligible for Free or Reduced-Price Meals","*","*"
"Cheshire School District","=""0250011""","Chapman School","=""0250111""","Eligible for Free or Reduced-Price Meals","*","*"
"Cheshire School District","=""0250011""","Cheshire High School","=""0256111""","Eligible for Free or Reduced-Price Meals",16,16.7
"Cheshire School District","=""0250011""","Darcey School","=""0250211""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Cheshire School District","=""0250011""","Dodd Middle School","=""0255111""","Eligible for Free or Reduced-Price Meals","*","*"
"Cheshire School District","=""0250011""","Doolittle School","=""0250611""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Cheshire School District","=""0250011""","Highland School","=""0250411""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Cheshire School District","=""0250011""","Humiston School","=""0259011""","Eligible for Free or Reduced-Price Meals","*","*"
"Cheshire School District","=""0250011""","Norton School","=""0250511""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Chaplin School District","=""0240011""","Chaplin Elementary School","=""0240211""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Chester School District","=""0260011""","Chester Elementary School","=""0260111""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Clinton School District","=""0270011""","Abraham Pierson School","=""0270111""","Eligible for Free or Reduced-Price Meals","*","*"
"Clinton School District","=""0270011""","Jared Eliot School","=""0275111""","Eligible for Free or Reduced-Price Meals",9,12.9
"Clinton School District","=""0270011""","Lewin G. Joel Jr. School","=""0270311""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Clinton School District","=""0270011""","The Morgan School","=""0276111""","Eligible for Free or Reduced-Price Meals",17,25.0
"Enfield School District","=""0490011""","Edgar H. Parkman School","=""0491311""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Enfield School District","=""0490011""","Eli Whitney School","=""0491611""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Enfield School District","=""0490011""","Enfield High School","=""0496111""","Eligible for Free or Reduced-Price Meals",47,20.6
"Enfield School District","=""0490011""","Enfield Street School","=""0490211""","Eligible for Free or Reduced-Price Meals",13,7.7
"Enfield School District","=""0490011""","Enfield Transitional Learning Academy","=""0499011""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Enfield School District","=""0490011""","Enrico Fermi High School","=""0496211""","Eligible for Free or Reduced-Price Meals",64,24.0
"Enfield School District","=""0490011""","Harriet Beecher Stowe School","=""0491211""","Eligible for Free or Reduced-Price Meals",6,8.6
"Enfield School District","=""0490011""","Hazardville Memorial School","=""0490411""","Eligible for Free or Reduced-Price Meals","*","*"
"Enfield School District","=""0490011""","Head Start Program","=""0498011""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Enfield School District","=""0490011""","Henry Barnard School","=""0491811""","Eligible for Free or Reduced-Price Meals",7,4.3
"Enfield School District","=""0490011""","John F. Kennedy Middle School","=""0495211""","Eligible for Free or Reduced-Price Meals",69,24.6
"Enfield School District","=""0490011""","Nathan Hale School","=""0491111""","Eligible for Free or Reduced-Price Meals","*","*"
"Enfield School District","=""0490011""","Prudence Crandall School","=""0491511""","Eligible for Free or Reduced-Price Meals","*","*"
"Enfield School District","=""0490011""","Thomas G. Alcorn School","=""0491711""","Eligible for Free or Reduced-Price Meals",34,14.7
"Essex School District","=""0500011""","Essex Elementary School","=""0500111""","Eligible for Free or Reduced-Price Meals","*","*"
"Milford School District","=""0840011""","Calf Pen Meadow School","=""0840111""","Eligible for Free or Reduced-Price Meals","*","*"
"Milford School District","=""0840011""","East Shore Middle School","=""0845111""","Eligible for Free or Reduced-Price Meals",6,6.2
"Milford School District","=""0840011""","Harborside Middle School","=""0845211""","Eligible for Free or Reduced-Price Meals",8,10.7
"Milford School District","=""0840011""","J. F. Kennedy School","=""0841911""","Eligible for Free or Reduced-Price Meals","*","*"
"Milford School District","=""0840011""","Jonathan Law High School","=""0846211""","Eligible for Free or Reduced-Price Meals",56,23.0
"Milford School District","=""0840011""","Joseph A. Foran High School","=""0846311""","Eligible for Free or Reduced-Price Meals",25,16.2
"Milford School District","=""0840011""","Live Oaks School","=""0841611""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Milford School District","=""0840011""","Mathewson School","=""0841711""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Milford School District","=""0840011""","Meadowside School","=""0840711""","Eligible for Free or Reduced-Price Meals","*","*"
"Milford School District","=""0840011""","Orange Avenue School","=""0840811""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Milford School District","=""0840011""","Orchard Hills School","=""0841811""","Eligible for Free or Reduced-Price Meals","*","*"
"Milford School District","=""0840011""","Pumpkin Delight School","=""0841011""","Eligible for Free or Reduced-Price Meals","*","*"
"Milford School District","=""0840011""","Simon Lake School","=""0841411""","Eligible for Free or Reduced-Price Meals","*","*"
"Milford School District","=""0840011""","West Shore Middle School","=""0845311""","Eligible for Free or Reduced-Price Meals",22,12.9
"Monroe School District","=""0850011""","Chalk Hill School","=""0850611""","Eligible for Free or Reduced-Price Meals","*","*"
"Monroe School District","=""0850011""","Fawn Hollow Elementary School","=""0850511""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Monroe School District","=""0850011""","Jockey Hollow School","=""0855211""","Eligible for Free or Reduced-Price Meals",6,10.5
"Monroe School District","=""0850011""","Masuk High School","=""0856111""","Eligible for Free or Reduced-Price Meals",8,8.1
"Monroe School District","=""0850011""","Monroe Elementary School","=""0850111""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Monroe School District","=""0850011""","Stepney Elementary School","=""0850311""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Brookfield School District","=""0180011""","Brookfield High School","=""0186111""","Eligible for Free or Reduced-Price Meals","*","*"
"Brookfield School District","=""0180011""","Center Elementary School","=""0180311""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Brookfield School District","=""0180011""","Huckleberry Hill Elementary School","=""0180411""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Brookfield School District","=""0180011""","Whisconier Middle School","=""0185311""","Eligible for Free or Reduced-Price Meals","*","*"
"Canterbury School District","=""0220011""","Canterbury Elementary School","=""0220211""","Eligible for Free or Reduced-Price Meals","*","*"
"Canterbury School District","=""0220011""","Dr. Helen Baldwin Middle School","=""0225111""","Eligible for Free or Reduced-Price Meals",8,17.8
"Brooklyn School District","=""0190011""","Brooklyn Elementary School","=""0190111""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Brooklyn School District","=""0190011""","Brooklyn Middle School","=""0195111""","Eligible for Free or Reduced-Price Meals",15,15.5
"Canaan School District","=""0210011""","Lee H. Kellogg School","=""0210111""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Easton School District","=""0460011""","Helen Keller Middle School","=""0465111""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Easton School District","=""0460011""","Samuel Staples Elementary School","=""0460111""","Eligible for Free or Reduced-Price Meals","N/A","*"
"East Windsor School District","=""0470011""","Broad Brook Elementary School","=""0470111""","Eligible for Free or Reduced-Price Meals",13,7.3
"East Windsor School District","=""0470011""","East Windsor High School","=""0476111""","Eligible for Free or Reduced-Price Meals",29,26.9
"East Windsor School District","=""0470011""","East Windsor Middle School","=""0475411""","Eligible for Free or Reduced-Price Meals",40,29.0
"Ellington School District","=""0480011""","Center School","=""0480111""","Eligible for Free or Reduced-Price Meals","*","*"
"Ellington School District","=""0480011""","Crystal Lake School","=""0480211""","Eligible for Free or Reduced-Price Meals","*","*"
"Ellington School District","=""0480011""","Ellington High School","=""0486111""","Eligible for Free or Reduced-Price Meals",12,21.8
"Ellington School District","=""0480011""","Ellington Middle School","=""0485111""","Eligible for Free or Reduced-Price Meals","*","*"
"Ellington School District","=""0480011""","Windermere Intermediate School","=""0480711""","Eligible for Free or Reduced-Price Meals","*","*"
"Ellington School District","=""0480011""","Windermere School","=""0480611""","Eligible for Free or Reduced-Price Meals","*","*"
"Middletown School District","=""0830011""","Bielefield School","=""0830211""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Middletown School District","=""0830011""","DEAL Program","=""0839011""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Middletown School District","=""0830011""","Farm Hill School","=""0830511""","Eligible for Free or Reduced-Price Meals","*","*"
"Middletown School District","=""0830011""","Keigwin Middle School","=""0831511""","Eligible for Free or Reduced-Price Meals",46,27.2
"Middletown School District","=""0830011""","Lawrence School","=""0831311""","Eligible for Free or Reduced-Price Meals","*","*"
"Middletown School District","=""0830011""","MacDonough School","=""0830911""","Eligible for Free or Reduced-Price Meals",9,4.8
"Middletown School District","=""0830011""","Middletown High School","=""0836211""","Eligible for Free or Reduced-Price Meals",184,35.2
"Middletown School District","=""0830011""","Moody School","=""0831211""","Eligible for Free or Reduced-Price Meals",20,13.7
"Middletown School District","=""0830011""","Snow School","=""0831111""","Eligible for Free or Reduced-Price Meals",7,4.9
"Middletown School District","=""0830011""","Spencer School","=""0830111""","Eligible for Free or Reduced-Price Meals","*","*"
"Middletown School District","=""0830011""","Wesley School","=""0831411""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Middletown School District","=""0830011""","Woodrow Wilson Middle School","=""0835411""","Eligible for Free or Reduced-Price Meals",90,29.9
"Preston School District","=""1140011""","Preston Plains School","=""1145111""","Eligible for Free or Reduced-Price Meals","*","*"
"Preston School District","=""1140011""","Preston Veterans' Memorial School","=""1140411""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Stratford School District","=""1380011""","Bunnell High School","=""1386211""","Eligible for Free or Reduced-Price Meals",86,29.8
"Stratford School District","=""1380011""","Chapel School","=""1380311""","Eligible for Free or Reduced-Price Meals",7,3.5
"Stratford School District","=""1380011""","David Wooster Middle School","=""1385211""","Eligible for Free or Reduced-Price Meals",58,23.4
"Stratford School District","=""1380011""","Eli Whitney School","=""1381311""","Eligible for Free or Reduced-Price Meals",15,7.7
"Stratford School District","=""1380011""","Franklin School","=""1380411""","Eligible for Free or Reduced-Price Meals",26,10.5
"Stratford School District","=""1380011""","Harry B. Flood Middle School","=""1385311""","Eligible for Free or Reduced-Price Meals",35,16.0
"Stratford School District","=""1380011""","Honeyspot School","=""1381611""","Eligible for Free or Reduced-Price Meals","*","*"
"Stratford School District","=""1380011""","Lordship School","=""1380811""","Eligible for Free or Reduced-Price Meals",10,9.3
"Stratford School District","=""1380011""","Nichols School","=""1380911""","Eligible for Free or Reduced-Price Meals",17,8.6
"Stratford School District","=""1380011""","Second Hill Lane School","=""1381011""","Eligible for Free or Reduced-Price Meals",18,6.7
"Stratford School District","=""1380011""","Stratford Academy - Johnson House","=""1381511""","Eligible for Free or Reduced-Price Meals",8,5.6
"Stratford School District","=""1380011""","Stratford High School","=""1386111""","Eligible for Free or Reduced-Price Meals",80,22.3
"Stratford School District","=""1380011""","Wilcoxson School","=""1381411""","Eligible for Free or Reduced-Price Meals",11,7.2
"Suffield School District","=""1390011""","A. Ward Spaulding School","=""1390411""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Suffield School District","=""1390011""","McAlister Intermediate School","=""1390311""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Suffield School District","=""1390011""","Suffield High School","=""1396111""","Eligible for Free or Reduced-Price Meals",32,41.6
"Suffield School District","=""1390011""","Suffield Middle School","=""1395111""","Eligible for Free or Reduced-Price Meals","*","*"
"Westbrook School District","=""1540011""","Daisy Ingraham School","=""1540211""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Westbrook School District","=""1540011""","Westbrook High School","=""1546111""","Eligible for Free or Reduced-Price Meals","*","*"
"Westbrook School District","=""1540011""","Westbrook Middle School","=""1545111""","Eligible for Free or Reduced-Price Meals",6,14.6
"West Hartford School District","=""1550011""","Aiken School","=""1551611""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"West Hartford School District","=""1550011""","Braeburn School","=""1550211""","Eligible for Free or Reduced-Price Meals","*","*"
"West Hartford School District","=""1550011""","Bristow Middle School","=""1555311""","Eligible for Free or Reduced-Price Meals",10,12.5
"West Hartford School District","=""1550011""","Bugbee School","=""1550411""","Eligible for Free or Reduced-Price Meals","N/A","*"
"West Hartford School District","=""1550011""","Charter Oak International Academy","=""1550511""","Eligible for Free or Reduced-Price Meals",6,4.0
"West Hartford School District","=""1550011""","Conard High School","=""1556111""","Eligible for Free or Reduced-Price Meals",89,24.0
"West Hartford School District","=""1550011""","Duffy School","=""1550611""","Eligible for Free or Reduced-Price Meals","*","*"
"West Hartford School District","=""1550011""","Hall High School","=""1556211""","Eligible for Free or Reduced-Price Meals",77,29.1
"West Hartford School District","=""1550011""","King Philip Middle School","=""1555111""","Eligible for Free or Reduced-Price Meals",27,18.0
"West Hartford School District","=""1550011""","Morley School","=""1550911""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"West Hartford School District","=""1550011""","Norfeldt School","=""1551011""","Eligible for Free or Reduced-Price Meals","*","*"
"West Hartford School District","=""1550011""","Sedgwick Middle School","=""1555211""","Eligible for Free or Reduced-Price Meals",43,18.1
"West Hartford School District","=""1550011""","Smith School","=""1551711""","Eligible for Free or Reduced-Price Meals",7,4.5
"West Hartford School District","=""1550011""","Webster Hill School","=""1551211""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"West Hartford School District","=""1550011""","Whiting Lane School","=""1551311""","Eligible for Free or Reduced-Price Meals","*","*"
"West Hartford School District","=""1550011""","Wolcott School","=""1551511""","Eligible for Free or Reduced-Price Meals","*","*"
"Regional School District 10","=""2100012""","Har-Bur Middle School","=""2105112""","Eligible for Free or Reduced-Price Meals",7,17.9
"Regional School District 10","=""2100012""","Harwinton Consolidated School","=""2100312""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Regional School District 10","=""2100012""","Lake Garda Elementary School","=""2100212""","Eligible for Free or Reduced-Price Meals","*","*"
"Regional School District 10","=""2100012""","Lewis S. Mills High School","=""2106112""","Eligible for Free or Reduced-Price Meals",9,25.7
"Regional School District 12","=""2120012""","Shepaug Valley High School","=""2126112""","Eligible for Free or Reduced-Price Meals",10,45.5
"Regional School District 12","=""2120012""","Shepaug Valley Middle School","=""2125112""","Eligible for Free or Reduced-Price Meals","*","*"
"Regional School District 12","=""2120012""","Washington Primary School","=""2120412""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Regional School District 11","=""2110012""","Parish Hill High School","=""2116112""","Eligible for Free or Reduced-Price Meals",25,31.6
"Regional School District 13","=""2130012""","Coginchaug Regional High School","=""2136112""","Eligible for Free or Reduced-Price Meals","*","*"
"Regional School District 13","=""2130012""","Francis E. Korn School","=""2130212""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Regional School District 13","=""2130012""","Frank Ward Strong School","=""2135112""","Eligible for Free or Reduced-Price Meals","*","*"
"Regional School District 13","=""2130012""","Frederick Brewster School","=""2130112""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Regional School District 13","=""2130012""","John Lyman School","=""2130512""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Regional School District 13","=""2130012""","Middlefield Memorial School","=""2130412""","Eligible for Free or Reduced-Price Meals","*","*"
"Oxford School District","=""1080011""","Great Oak School","=""1085111""","Eligible for Free or Reduced-Price Meals","*","*"
"Oxford School District","=""1080011""","Oxford Center School","=""1080111""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Oxford School District","=""1080011""","Oxford High School","=""1086011""","Eligible for Free or Reduced-Price Meals",7,13.0
"Oxford School District","=""1080011""","Quaker Farms School","=""1080311""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Plainfield School District","=""1090011""","Early Childhood Center","=""1090511""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Plainfield School District","=""1090011""","Moosup Elementary School","=""1090111""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Plainfield School District","=""1090011""","Plainfield Central School","=""1095111""","Eligible for Free or Reduced-Price Meals",58,25.6
"Plainfield School District","=""1090011""","Plainfield High School","=""1096111""","Eligible for Free or Reduced-Price Meals",41,19.6
"Plainfield School District","=""1090011""","Plainfield Memorial School","=""1090311""","Eligible for Free or Reduced-Price Meals",19,11.2
"Plainfield School District","=""1090011""","Shepard Hill Elementary School","=""1090411""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Stamford School District","=""1350011""","Cloonan School","=""1355611""","Eligible for Free or Reduced-Price Meals",23,8.7
"Stamford School District","=""1350011""","Davenport Ridge School","=""1352011""","Eligible for Free or Reduced-Price Meals","*","*"
"Stamford School District","=""1350011""","Dolan School","=""1355311""","Eligible for Free or Reduced-Price Meals",28,8.1
"Stamford School District","=""1350011""","Hart School","=""1352211""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Stamford School District","=""1350011""","Julia A. Stark School","=""1351211""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Stamford School District","=""1350011""","K. T. Murphy School","=""1350511""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Stamford School District","=""1350011""","Newfield School","=""1350611""","Eligible for Free or Reduced-Price Meals",6,2.2
"Stamford School District","=""1350011""","Northeast School","=""1351811""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Stamford School District","=""1350011""","Preschool Team","=""1358011""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Stamford School District","=""1350011""","Rippowam Middle School","=""1355811""","Eligible for Free or Reduced-Price Meals",51,13.5
"Stamford School District","=""1350011""","Rogers International School","=""1350811""","Eligible for Free or Reduced-Price Meals","*","*"
"Stamford School District","=""1350011""","Roxbury School","=""1350911""","Eligible for Free or Reduced-Price Meals","*","*"
"Stamford School District","=""1350011""","Scofield Middle School","=""1355711""","Eligible for Free or Reduced-Price Meals","*","*"
"Stamford School District","=""1350011""","Springdale School","=""1351111""","Eligible for Free or Reduced-Price Meals","*","*"
"Stamford School District","=""1350011""","Stamford High School","=""1356111""","Eligible for Free or Reduced-Price Meals",85,11.0
"Stamford School District","=""1350011""","Stillmeadow School","=""1352111""","Eligible for Free or Reduced-Price Meals",7,2.3
"Stamford School District","=""1350011""","The Academy of Information Technology","=""1356411""","Eligible for Free or Reduced-Price Meals","*","*"
"Stamford School District","=""1350011""","Toquam Magnet School","=""1351911""","Eligible for Free or Reduced-Price Meals","*","*"
"Stamford School District","=""1350011""","Turn of River School","=""1355511""","Eligible for Free or Reduced-Price Meals",18,6.3
"Stamford School District","=""1350011""","Westhill High School","=""1356311""","Eligible for Free or Reduced-Price Meals",168,16.4
"Stamford School District","=""1350011""","Westover School","=""1351411""","Eligible for Free or Reduced-Price Meals","*","*"
"Sterling School District","=""1360011""","Sterling Community School","=""1360311""","Eligible for Free or Reduced-Price Meals",19,10.8
"Stonington School District","=""1370011""","Deans Mill School","=""1370511""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Stonington School District","=""1370011""","Mystic Middle School","=""1375211""","Eligible for Free or Reduced-Price Meals","*","*"
"Stonington School District","=""1370011""","Pawcatuck Middle School","=""1375111""","Eligible for Free or Reduced-Price Meals",6,7.0
"Stonington School District","=""1370011""","Stonington High School","=""1376111""","Eligible for Free or Reduced-Price Meals",16,22.2
"Stonington School District","=""1370011""","West Broad Street School","=""1370411""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Stonington School District","=""1370011""","West Vine Street School","=""1370611""","Eligible for Free or Reduced-Price Meals","*","*"
"Waterford School District","=""1520011""","Clark Lane Middle School","=""1525111""","Eligible for Free or Reduced-Price Meals",24,24.2
"Waterford School District","=""1520011""","Oswegatchie Elementary School","=""1520611""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Waterford School District","=""1520011""","Quaker Hill Elementary School","=""1520711""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Waterford School District","=""1520011""","Southwest Elementary School","=""1520511""","Eligible for Free or Reduced-Price Meals","*","*"
"Waterford School District","=""1520011""","Waterford High School","=""1526111""","Eligible for Free or Reduced-Price Meals",26,24.3
"Watertown School District","=""1530011""","Fletcher W. Judson School","=""1530311""","Eligible for Free or Reduced-Price Meals","*","*"
"Watertown School District","=""1530011""","John Trumbull Primary School","=""1530211""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Watertown School District","=""1530011""","Polk School","=""1530411""","Eligible for Free or Reduced-Price Meals","*","*"
"Watertown School District","=""1530011""","Swift Middle School","=""1535111""","Eligible for Free or Reduced-Price Meals",35,22.0
"Watertown School District","=""1530011""","Watertown High School","=""1536111""","Eligible for Free or Reduced-Price Meals",45,25.1
"Regional School District 06","=""2060012""","Goshen Center School","=""2060112""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Regional School District 06","=""2060012""","James Morris School","=""2060212""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Regional School District 06","=""2060012""","Wamogo Regional High School","=""2066112""","Eligible for Free or Reduced-Price Meals",10,20.0
"Regional School District 06","=""2060012""","Warren Elementary School","=""2060312""","Eligible for Free or Reduced-Price Meals","*","*"
"Regional School District 07","=""2070012""","AIM","=""2079112""","Eligible for Free or Reduced-Price Meals","*","*"
"Regional School District 07","=""2070012""","FLEX","=""2079012""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Regional School District 07","=""2070012""","Intensive Learning Program","=""2079412""","Eligible for Free or Reduced-Price Meals","*","*"
"Regional School District 07","=""2070012""","LINKS","=""2079212""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Regional School District 07","=""2070012""","Northwestern Regional High School","=""2076112""","Eligible for Free or Reduced-Price Meals",7,15.9
"Regional School District 07","=""2070012""","Northwestern Regional Middle School","=""2075112""","Eligible for Free or Reduced-Price Meals","*","*"
"Regional School District 07","=""2070012""","STEP","=""2079312""","Eligible for Free or Reduced-Price Meals","*","*"
"Regional School District 08","=""2080012""","RHAM High School","=""2086112""","Eligible for Free or Reduced-Price Meals",24,31.6
"Regional School District 08","=""2080012""","RHAM Middle School","=""2085112""","Eligible for Free or Reduced-Price Meals","*","*"
"Regional School District 09","=""2090012""","Joel Barlow High School","=""2096112""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Connecticut Technical High School System","=""9000016""","A. I. Prince Technical High School","=""9001516""","Eligible for Free or Reduced-Price Meals",181,35.3
"Connecticut Technical High School System","=""9000016""","Bullard-Havens Technical High School","=""9001116""","Eligible for Free or Reduced-Price Meals",76,12.7
"Connecticut Technical High School System","=""9000016""","E. C. Goodwin Technical High School","=""9001916""","Eligible for Free or Reduced-Price Meals",96,27.5
"Connecticut Technical High School System","=""9000016""","Eli Whitney Technical High School","=""9001416""","Eligible for Free or Reduced-Price Meals",189,46.2
"Connecticut Technical High School System","=""9000016""","Ella T. Grasso Southeastern Technical High School","=""9002716""","Eligible for Free or Reduced-Price Meals",87,31.1
"Connecticut Technical High School System","=""9000016""","Emmett O'Brien Technical High School","=""9002516""","Eligible for Free or Reduced-Price Meals",47,30.7
"Connecticut Technical High School System","=""9000016""","H. C. Wilcox Technical High School","=""9001716""","Eligible for Free or Reduced-Price Meals",86,30.9
"Connecticut Technical High School System","=""9000016""","H. H. Ellis Technical High School","=""9001316""","Eligible for Free or Reduced-Price Meals",40,21.7
"Connecticut Technical High School System","=""9000016""","Henry Abbott Technical High School","=""9001216""","Eligible for Free or Reduced-Price Meals",62,24.1
"Connecticut Technical High School System","=""9000016""","Howell Cheney Technical High School","=""9001616""","Eligible for Free or Reduced-Price Meals",49,28.7
"Connecticut Technical High School System","=""9000016""","Norwich Technical High School","=""9002016""","Eligible for Free or Reduced-Price Meals",32,16.9
"Connecticut Technical High School System","=""9000016""","Oliver Wolcott Technical High School","=""9002216""","Eligible for Free or Reduced-Price Meals",42,31.1
"Connecticut Technical High School System","=""9000016""","Platt Technical High School","=""9002616""","Eligible for Free or Reduced-Price Meals",116,37.7
"Connecticut Technical High School System","=""9000016""","Vinal Technical High School","=""9001816""","Eligible for Free or Reduced-Price Meals",51,37.8
"Connecticut Technical High School System","=""9000016""","W. F. Kaynor Technical High School","=""9002316""","Eligible for Free or Reduced-Price Meals",55,15.6
"Connecticut Technical High School System","=""9000016""","Windham Technical High School","=""9002416""","Eligible for Free or Reduced-Price Meals",63,32.3
"Norwich Free Academy District","=""9010022""","Norwich Free Academy","=""9016122""","Eligible for Free or Reduced-Price Meals",114,18.8
"The Gilbert School District","=""9020022""","The Gilbert School","=""9026122""","Eligible for Free or Reduced-Price Meals",31,24.8
"Woodstock Academy District","=""9030022""","Woodstock Academy","=""9036122""","Eligible for Free or Reduced-Price Meals",18,18.9
"Norwich School District","=""1040011""","Bishop School Early Learning Center","=""1040111""","Eligible for Free or Reduced-Price Meals","*","*"
"Norwich School District","=""1040011""","Deborah-Tennant Zinewicz  School","=""1049111""","Eligible for Free or Reduced-Price Meals",24,66.7
"Norwich School District","=""1040011""","Greeneville School","=""1040611""","Eligible for Free or Reduced-Price Meals",9,3.0
"Norwich School District","=""1040011""","Hickory Street School","=""1049011""","Eligible for Free or Reduced-Price Meals","*","*"
"Norwich School District","=""1040011""","John B. Stanton Network School","=""1041411""","Eligible for Free or Reduced-Price Meals",15,6.8
"Norwich School District","=""1040011""","Kelly Middle School","=""1045111""","Eligible for Free or Reduced-Price Meals",74,17.1
"Norwich School District","=""1040011""","Moriarty Magnet School","=""1042011""","Eligible for Free or Reduced-Price Meals",17,7.0
"Norwich School District","=""1040011""","Samuel Huntington School","=""1040811""","Eligible for Free or Reduced-Price Meals","*","*"
"Norwich School District","=""1040011""","Teachers' Memorial Middle School","=""1045211""","Eligible for Free or Reduced-Price Meals",116,31.4
"Norwich School District","=""1040011""","Thames River Academy","=""1046111""","Eligible for Free or Reduced-Price Meals",27,40.9
"Norwich School District","=""1040011""","Thomas W. Mahan School","=""1041711""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
