"District","District Code","School","School Code","Gender","Count","%"
"Shelton School District","=""1260011""","Shelton High School","=""1266111""","Male",125,16.4
"Shelton School District","=""1260011""","Sunnyside School","=""1260611""","Female","*","*"
"Shelton School District","=""1260011""","Sunnyside School","=""1260611""","Male","*","*"
"Shelton School District","=""1260011""","Work Experience","=""1260711""","Female","N/A","*"
"Shelton School District","=""1260011""","Work Experience","=""1260711""","Male","*","*"
"Thompson School District","=""1410011""","District Autism Program","=""1410211""","Male","N/A","*"
"Thompson School District","=""1410011""","Mary R. Fisher Elementary School","=""1410111""","Female","N/A","N/A"
"Thompson School District","=""1410011""","Mary R. Fisher Elementary School","=""1410111""","Male",16,6.9
"Thompson School District","=""1410011""","Thompson Middle School","=""1415111""","Female","*","*"
"Thompson School District","=""1410011""","Thompson Middle School","=""1415111""","Male","*","*"
"Thompson School District","=""1410011""","Tourtellotte Memorial High School","=""1416111""","Female",12,8.9
"Thompson School District","=""1410011""","Tourtellotte Memorial High School","=""1416111""","Male",32,23.2
"Tolland School District","=""1420011""","Birch Grove Primary School","=""1420111""","Female","N/A","N/A"
"Tolland School District","=""1420011""","Birch Grove Primary School","=""1420111""","Male","N/A","N/A"
"Tolland School District","=""1420011""","TALC","=""1420311""","Female","N/A","*"
"Tolland School District","=""1420011""","TALC","=""1420311""","Male","N/A","*"
"Tolland School District","=""1420011""","Tolland High School","=""1426111""","Female",15,3.5
"Tolland School District","=""1420011""","Tolland High School","=""1426111""","Male",44,11.2
"Tolland School District","=""1420011""","Tolland Intermediate School","=""1420211""","Female","N/A","N/A"
"Tolland School District","=""1420011""","Tolland Intermediate School","=""1420211""","Male","*","*"
"Tolland School District","=""1420011""","Tolland Middle School","=""1425111""","Female",10,2.9
"Tolland School District","=""1420011""","Tolland Middle School","=""1425111""","Male",28,8.7
"West Hartford School District","=""1550011""","Achieve","=""1559111""","Female","N/A","*"
"West Hartford School District","=""1550011""","Achieve","=""1559111""","Male","N/A","*"
"West Hartford School District","=""1550011""","Aiken School","=""1551611""","Female","N/A","N/A"
"West Hartford School District","=""1550011""","Aiken School","=""1551611""","Male","N/A","N/A"
"West Hartford School District","=""1550011""","Braeburn Learning Center","=""1559311""","Female","N/A","*"
"West Hartford School District","=""1550011""","Braeburn Learning Center","=""1559311""","Male","N/A","*"
"West Hartford School District","=""1550011""","Braeburn School","=""1550211""","Female","N/A","N/A"
"West Hartford School District","=""1550011""","Braeburn School","=""1550211""","Male","*","*"
"West Hartford School District","=""1550011""","Bristow Middle School","=""1555311""","Female","*","*"
"West Hartford School District","=""1550011""","Bristow Middle School","=""1555311""","Male","*","*"
"West Hartford School District","=""1550011""","Bugbee School","=""1550411""","Female","N/A","N/A"
"West Hartford School District","=""1550011""","Bugbee School","=""1550411""","Male","*","*"
"West Hartford School District","=""1550011""","Charter Oak International Academy","=""1550511""","Female","N/A","N/A"
"West Hartford School District","=""1550011""","Charter Oak International Academy","=""1550511""","Male","N/A","N/A"
"West Hartford School District","=""1550011""","Conard High School","=""1556111""","Female",29,3.9
"West Hartford School District","=""1550011""","Conard High School","=""1556111""","Male",52,6.6
"West Hartford School District","=""1550011""","Duffy School","=""1550611""","Female","N/A","N/A"
"West Hartford School District","=""1550011""","Duffy School","=""1550611""","Male","N/A","N/A"
"West Hartford School District","=""1550011""","Hall High School","=""1556211""","Female",26,3.6
"West Hartford School District","=""1550011""","Hall High School","=""1556211""","Male",64,8.9
"West Hartford School District","=""1550011""","King Philip Middle School","=""1555111""","Female",10,2.2
"West Hartford School District","=""1550011""","King Philip Middle School","=""1555111""","Male",52,10.3
"West Hartford School District","=""1550011""","Morley School","=""1550911""","Female","N/A","N/A"
"West Hartford School District","=""1550011""","Morley School","=""1550911""","Male","*","*"
"West Hartford School District","=""1550011""","Norfeldt Learning Center","=""1559411""","Female","N/A","*"
"West Hartford School District","=""1550011""","Norfeldt Learning Center","=""1559411""","Male","N/A","*"
"West Hartford School District","=""1550011""","Norfeldt School","=""1551011""","Female","N/A","N/A"
"West Hartford School District","=""1550011""","Norfeldt School","=""1551011""","Male",6,3.2
"West Hartford School District","=""1550011""","REACH","=""1557311""","Female",11,"*"
"West Hartford School District","=""1550011""","REACH","=""1557311""","Male",11,50.0
"West Hartford School District","=""1550011""","Sedgwick Middle School","=""1555211""","Female",30,7.2
"West Hartford School District","=""1550011""","Sedgwick Middle School","=""1555211""","Male",71,15.6
"West Hartford School District","=""1550011""","Smith School","=""1551711""","Female","N/A","N/A"
"West Hartford School District","=""1550011""","Smith School","=""1551711""","Male",8,4.3
"West Hartford School District","=""1550011""","Strive-West Hartford","=""1559211""","Female","*","*"
"West Hartford School District","=""1550011""","Strive-West Hartford","=""1559211""","Male","*","*"
"West Hartford School District","=""1550011""","WAAVE (W Hartford Applied Academic/Voc'l Experience)","=""1559011""","Female","N/A","*"
"West Hartford School District","=""1550011""","WAAVE (W Hartford Applied Academic/Voc'l Experience)","=""1559011""","Male","N/A","*"
"West Hartford School District","=""1550011""","Webster Hill School","=""1551211""","Female","N/A","N/A"
"West Hartford School District","=""1550011""","Webster Hill School","=""1551211""","Male","*","*"
"West Hartford School District","=""1550011""","Whiting Lane Learning Center","=""1559511""","Male","*","*"
"West Hartford School District","=""1550011""","Whiting Lane School","=""1551311""","Female","N/A","N/A"
"West Hartford School District","=""1550011""","Whiting Lane School","=""1551311""","Male","*","*"
"West Hartford School District","=""1550011""","Wolcott Learning Center","=""1559611""","Female","N/A","*"
"West Hartford School District","=""1550011""","Wolcott Learning Center","=""1559611""","Male","N/A","*"
"West Hartford School District","=""1550011""","Wolcott School","=""1551511""","Female","*","*"
"West Hartford School District","=""1550011""","Wolcott School","=""1551511""","Male","*","*"
"Regional School District 08","=""2080012""","RHAM High School","=""2086112""","Female",14,2.9
"Regional School District 08","=""2080012""","RHAM High School","=""2086112""","Male",47,8.9
"Regional School District 08","=""2080012""","RHAM Middle School","=""2085112""","Female","*","*"
"Regional School District 08","=""2080012""","RHAM Middle School","=""2085112""","Male","*","*"
"Regional School District 07","=""2070012""","AIM","=""2079112""","Female","N/A","*"
"Regional School District 07","=""2070012""","AIM","=""2079112""","Male","*","*"
"Regional School District 07","=""2070012""","FLEX","=""2079012""","Male","N/A","*"
"Regional School District 07","=""2070012""","Highlander Transition Academy","=""2070112""","Female","N/A","*"
"Regional School District 07","=""2070012""","Highlander Transition Academy","=""2070112""","Male","N/A","*"
"Regional School District 07","=""2070012""","Links","=""2079212""","Female","N/A","*"
"Regional School District 07","=""2070012""","Links","=""2079212""","Male","N/A","*"
"Regional School District 07","=""2070012""","Northwestern Regional High School","=""2076112""","Female",6,1.6
"Regional School District 07","=""2070012""","Northwestern Regional High School","=""2076112""","Male",38,11.1
"Regional School District 07","=""2070012""","Northwestern Regional Middle School","=""2075112""","Female","N/A","N/A"
"Regional School District 07","=""2070012""","Northwestern Regional Middle School","=""2075112""","Male",6,3.7
"Regional School District 07","=""2070012""","SAGE","=""3480415""","Male","N/A","*"
"Regional School District 07","=""2070012""","STEP","=""2079312""","Female","N/A","*"
"Regional School District 07","=""2070012""","STEP","=""2079312""","Male","N/A","*"
"Regional School District 09","=""2090012""","Joel Barlow High School","=""2096112""","Female","*","*"
"Regional School District 09","=""2090012""","Joel Barlow High School","=""2096112""","Male","*","*"
"Regional School District 10","=""2100012""","Har-Bur Middle School","=""2105112""","Female","*","*"
"Regional School District 10","=""2100012""","Har-Bur Middle School","=""2105112""","Male","*","*"
"Regional School District 10","=""2100012""","Harwinton Consolidated School","=""2100312""","Female","N/A","N/A"
"Regional School District 10","=""2100012""","Harwinton Consolidated School","=""2100312""","Male","N/A","N/A"
"Regional School District 10","=""2100012""","Lake Garda Elementary School","=""2100212""","Female","N/A","N/A"
"Regional School District 10","=""2100012""","Lake Garda Elementary School","=""2100212""","Male","*","*"
"Regional School District 10","=""2100012""","Lewis S. Mills High School","=""2106112""","Female",8,2.2
"Regional School District 10","=""2100012""","Lewis S. Mills High School","=""2106112""","Male",22,5.2
"Regional School District 11","=""2110012""","Parish Hill High School","=""2116112""","Female","*","*"
"Regional School District 11","=""2110012""","Parish Hill High School","=""2116112""","Male","*","*"
"Connecticut Technical High School System","=""9000016""","A. I. Prince Technical High School","=""9001516""","Female",81,20.8
"Connecticut Technical High School System","=""9000016""","A. I. Prince Technical High School","=""9001516""","Male",77,21.4
"Connecticut Technical High School System","=""9000016""","Bullard-Havens Technical High School","=""9001116""","Female",41,9.4
"Connecticut Technical High School System","=""9000016""","Bullard-Havens Technical High School","=""9001116""","Male",42,12.7
"Connecticut Technical High School System","=""9000016""","E. C. Goodwin Technical High School","=""9001916""","Female",50,19.8
"Connecticut Technical High School System","=""9000016""","E. C. Goodwin Technical High School","=""9001916""","Male",79,21.8
"Connecticut Technical High School System","=""9000016""","Eli Whitney Technical High School","=""9001416""","Female",48,19.7
"Connecticut Technical High School System","=""9000016""","Eli Whitney Technical High School","=""9001416""","Male",63,21.7
"Connecticut Technical High School System","=""9000016""","Ella T. Grasso Southeastern Technical High School","=""9002716""","Female",30,15.2
"Connecticut Technical High School System","=""9000016""","Ella T. Grasso Southeastern Technical High School","=""9002716""","Male",45,15.5
"Connecticut Technical High School System","=""9000016""","Emmett O'Brien Technical High School","=""9002516""","Female",21,9.2
"Connecticut Technical High School System","=""9000016""","Emmett O'Brien Technical High School","=""9002516""","Male",59,17.7
"Connecticut Technical High School System","=""9000016""","H. C. Wilcox Technical High School","=""9001716""","Female",21,6.6
"Connecticut Technical High School System","=""9000016""","H. C. Wilcox Technical High School","=""9001716""","Male",46,10.7
"Connecticut Technical High School System","=""9000016""","H. H. Ellis Technical High School","=""9001316""","Female",15,8.2
"Connecticut Technical High School System","=""9000016""","H. H. Ellis Technical High School","=""9001316""","Male",33,7.9
"Connecticut Technical High School System","=""9000016""","Henry Abbott Technical High School","=""9001216""","Female",27,11.2
"Connecticut Technical High School System","=""9000016""","Henry Abbott Technical High School","=""9001216""","Male",75,18.6
"Connecticut Technical High School System","=""9000016""","Howell Cheney Technical High School","=""9001616""","Female",25,21.4
"Connecticut Technical High School System","=""9000016""","Howell Cheney Technical High School","=""9001616""","Male",94,18.0
"Connecticut Technical High School System","=""9000016""","J. M. Wright Technical High School","=""9002116""","Female",18,16.8
"Connecticut Technical High School System","=""9000016""","J. M. Wright Technical High School","=""9002116""","Male",36,27.1
"Connecticut Technical High School System","=""9000016""","Norwich Technical High School","=""9002016""","Female",26,10.1
"Connecticut Technical High School System","=""9000016""","Norwich Technical High School","=""9002016""","Male",50,12.7
"Connecticut Technical High School System","=""9000016""","Oliver Wolcott Technical High School","=""9002216""","Female",16,6.1
"Connecticut Technical High School System","=""9000016""","Oliver Wolcott Technical High School","=""9002216""","Male",59,15.5
"Connecticut Technical High School System","=""9000016""","Platt Technical High School","=""9002616""","Female",46,15.2
"Connecticut Technical High School System","=""9000016""","Platt Technical High School","=""9002616""","Male",69,14.2
"Connecticut Technical High School System","=""9000016""","Vinal Technical High School","=""9001816""","Female",27,16.1
"Connecticut Technical High School System","=""9000016""","Vinal Technical High School","=""9001816""","Male",50,12.1
"Connecticut Technical High School System","=""9000016""","W. F. Kaynor Technical High School","=""9002316""","Female",37,11.0
"Connecticut Technical High School System","=""9000016""","W. F. Kaynor Technical High School","=""9002316""","Male",50,11.9
"Connecticut Technical High School System","=""9000016""","Windham Technical High School","=""9002416""","Female",11,6.5
"Connecticut Technical High School System","=""9000016""","Windham Technical High School","=""9002416""","Male",75,23.1
"Norwich Free Academy District","=""9010022""","Alternative Pathways to Success","=""9010322""","Female","*","*"
"Norwich Free Academy District","=""9010022""","Alternative Pathways to Success","=""9010322""","Male","*","*"
"Norwich Free Academy District","=""9010022""","LEAD (Life Skills, Education and Adult Development)","=""9010122""","Female","*","*"
"Norwich Free Academy District","=""9010022""","LEAD (Life Skills, Education and Adult Development)","=""9010122""","Male","N/A","*"
"Norwich Free Academy District","=""9010022""","Night School","=""9010222""","Female","*","*"
"Norwich Free Academy District","=""9010022""","Night School","=""9010222""","Male","*","*"
"Norwich Free Academy District","=""9010022""","Norwich Free Academy","=""9016122""","Female",84,7.3
"Norwich Free Academy District","=""9010022""","Norwich Free Academy","=""9016122""","Male",162,15.0
"The Gilbert School District","=""9020022""","The Gilbert School","=""9026122""","Female",27,11.2
"The Gilbert School District","=""9020022""","The Gilbert School","=""9026122""","Male",67,21.1
"Woodstock Academy District","=""9030022""","Woodstock Academy","=""9036122""","Female",24,4.5
"Woodstock Academy District","=""9030022""","Woodstock Academy","=""9036122""","Male",34,6.9
"Hartford School District","=""0640011""","Asian Studies Academy at Bellizzi School","=""0640711""","Female",28,9.5
"Hartford School District","=""0640011""","Asian Studies Academy at Bellizzi School","=""0640711""","Male",69,18.5
"Hartford School District","=""0640011""","Autism Program - Environmental Sciences Magnet School at Mary M Hooker","=""0644311""","Female","N/A","*"
"Hartford School District","=""0640011""","Autism Program - Environmental Sciences Magnet School at Mary M Hooker","=""0644311""","Male","N/A","*"
"Hartford School District","=""0640011""","Autism Program - Naylor School","=""0645711""","Female","N/A","*"
"Hartford School District","=""0640011""","Autism Program - Naylor School","=""0645711""","Male","N/A","*"
"Hartford School District","=""0640011""","Autism Program - Sarah J. Rawson Elementary School","=""0644411""","Female","N/A","*"
"Hartford School District","=""0640011""","Autism Program - Sarah J. Rawson Elementary School","=""0644411""","Male","*","*"
"Hartford School District","=""0640011""","Autism Program - Simpson-Waverly","=""0649311""","Female","N/A","*"
"Hartford School District","=""0640011""","Autism Program - Simpson-Waverly","=""0649311""","Male","N/A","*"
"Hartford School District","=""0640011""","Autism Program-Burr School","=""0648611""","Female","N/A","*"
"Hartford School District","=""0640011""","Autism Program-Burr School","=""0648611""","Male","N/A","*"
"Hartford School District","=""0640011""","Batchelder School","=""0640411""","Female",19,8.6
"Hartford School District","=""0640011""","Batchelder School","=""0640411""","Male",45,16.3
"Hartford School District","=""0640011""","Betances Early Reading Lab Magnet School","=""0642811""","Female","*","*"
"Hartford School District","=""0640011""","Betances Early Reading Lab Magnet School","=""0642811""","Male","*","*"
"Hartford School District","=""0640011""","Breakthrough II Magnet School","=""0643511""","Female","*","*"
"Hartford School District","=""0640011""","Breakthrough II Magnet School","=""0643511""","Male","*","*"
"Hartford School District","=""0640011""","Breakthrough Magnet School","=""0643311""","Female","N/A","N/A"
"Hartford School District","=""0640011""","Breakthrough Magnet School","=""0643311""","Male","*","*"
"Hartford School District","=""0640011""","Bulkeley High School Lower School","=""0646111""","Female",30,17.9
"Hartford School District","=""0640011""","Bulkeley High School Lower School","=""0646111""","Male",37,17.5
"Hartford School District","=""0640011""","Bulkeley High School Upper School","=""0647111""","Female",31,19.5
"Hartford School District","=""0640011""","Bulkeley High School Upper School","=""0647111""","Male",48,25.1
"Hartford School District","=""0640011""","Burns Latino Studies Academy","=""0640611""","Female",62,25.3
"Hartford School District","=""0640011""","Burns Latino Studies Academy","=""0640611""","Male",98,33.2
"Hartford School District","=""0640011""","Burr School","=""0642311""","Female",33,11.9
"Hartford School District","=""0640011""","Burr School","=""0642311""","Male",82,23.4
"Hartford School District","=""0640011""","Capital Community College Magnet Academy","=""0643911""","Female","N/A","N/A"
"Hartford School District","=""0640011""","Capital Community College Magnet Academy","=""0643911""","Male","N/A","*"
"Hartford School District","=""0640011""","Capital Preparatory Magnet School","=""0646911""","Female",20,6.8
"Hartford School District","=""0640011""","Capital Preparatory Magnet School","=""0646911""","Male",31,10.1
"Hartford School District","=""0640011""","Clark School","=""0642411""","Female",25,18.5
"Hartford School District","=""0640011""","Clark School","=""0642411""","Male",30,25.2
"Hartford School District","=""0640011""","Classical Magnet School","=""0646411""","Female",74,20.9
"Hartford School District","=""0640011""","Classical Magnet School","=""0646411""","Male",110,37.0
"Hartford School District","=""0640011""","Culinary Arts Academy","=""0646011""","Female",43,33.9
"Hartford School District","=""0640011""","Culinary Arts Academy","=""0646011""","Male",74,49.0
"Hartford School District","=""0640011""","DDP - Simpson-Waverly School","=""0649411""","Female","N/A","*"
"Hartford School District","=""0640011""","DDP - Simpson-Waverly School","=""0649411""","Male","N/A","*"
"Hartford School District","=""0640011""","Dr. James H Naylor/CCSU Leadership Academy","=""0641411""","Female",11,3.3
"Hartford School District","=""0640011""","Dr. James H Naylor/CCSU Leadership Academy","=""0641411""","Male",24,7.0
"Hartford School District","=""0640011""","EDP - Betances Early Reading Lab","=""0645811""","Male","*","*"
"Hartford School District","=""0640011""","EDP - Bulkeley High School","=""0648311""","Female","*","*"
"Hartford School District","=""0640011""","EDP - Bulkeley High School","=""0648311""","Male","*","*"
"Hartford School District","=""0640011""","EDP - HPHS Academy of Engineering and Green Technology","=""0648211""","Female","*","*"
"Hartford School District","=""0640011""","EDP - HPHS Academy of Engineering and Green Technology","=""0648211""","Male","*","*"
"Hartford School District","=""0640011""","EDP - M.D. Fox","=""0645911""","Female","*","*"
"Hartford School District","=""0640011""","EDP - M.D. Fox","=""0645911""","Male","*","*"
"Hartford School District","=""0640011""","EDP - McDonough Expeditionary Learning School","=""0648111""","Female","*","*"
"Hartford School District","=""0640011""","EDP - McDonough Expeditionary Learning School","=""0648111""","Male","*","*"
"Hartford School District","=""0640011""","Early Childhood Development Center (ECDC)","=""0644111""","Female","N/A","*"
"Hartford School District","=""0640011""","Early Childhood Development Center (ECDC)","=""0644111""","Male","N/A","N/A"
"Hartford School District","=""0640011""","Environmental Sciences Magnet School at Mary M Hooker","=""0640911""","Female",9,3.3
"Hartford School District","=""0640011""","Environmental Sciences Magnet School at Mary M Hooker","=""0640911""","Male",9,2.7
"Hartford School District","=""0640011""","Expeditionary Learning Academy at Moylan School","=""0643211""","Female","*","*"
"Hartford School District","=""0640011""","Expeditionary Learning Academy at Moylan School","=""0643211""","Male","*","*"
"Hartford School District","=""0640011""","Fred D. Wish Museum School","=""0642211""","Female",29,17.6
"Hartford School District","=""0640011""","Fred D. Wish Museum School","=""0642211""","Male",38,25.5
"Hartford School District","=""0640011""","Global Communications Academy","=""0643611""","Female",66,19.3
"Hartford School District","=""0640011""","Global Communications Academy","=""0643611""","Male",86,28.4
"Hartford School District","=""0640011""","Great Path Academy at MCC","=""0647911""","Female",16,10.1
"Hartford School District","=""0640011""","Great Path Academy at MCC","=""0647911""","Male",24,22.9
"Hartford School District","=""0640011""","HPHS Academy of Engineering and Green Technology","=""0647211""","Female",6,9.1
"Hartford School District","=""0640011""","HPHS Academy of Engineering and Green Technology","=""0647211""","Male",81,30.7
"Hartford School District","=""0640011""","HPHS Academy of Nursing and Health Science","=""0647511""","Female",90,31.6
"Hartford School District","=""0640011""","HPHS Academy of Nursing and Health Science","=""0647511""","Male",52,46.4
"Hartford School District","=""0640011""","HPHS Law and Government Academy","=""0647411""","Female",24,14.8
"Hartford School District","=""0640011""","HPHS Law and Government Academy","=""0647411""","Male",40,18.6
"Hartford School District","=""0640011""","Hartford Magnet Trinity College Academy","=""0645411""","Female",49,8.9
"Hartford School District","=""0640011""","Hartford Magnet Trinity College Academy","=""0645411""","Male",62,13.7
"Hartford School District","=""0640011""","Hartford PreKindergarten Magnet School","=""0641311""","Female","N/A","N/A"
"Hartford School District","=""0640011""","Hartford PreKindergarten Magnet School","=""0641311""","Male","N/A","N/A"
"Hartford School District","=""0640011""","High School, Inc.","=""0647611""","Female",26,24.3
"Hartford School District","=""0640011""","High School, Inc.","=""0647611""","Male",36,28.8
"Hartford School District","=""0640011""","High Step Transition","=""0648411""","Female","N/A","*"
"Hartford School District","=""0640011""","High Step Transition","=""0648411""","Male","N/A","*"
"Hartford School District","=""0640011""","Journalism and Media Academy Magnet School","=""0647711""","Female",33,28.7
"Hartford School District","=""0640011""","Journalism and Media Academy Magnet School","=""0647711""","Male",26,36.6
"Hartford School District","=""0640011""","Kennelly School","=""0641011""","Female",28,9.7
"Hartford School District","=""0640011""","Kennelly School","=""0641011""","Male",54,17.6
"Hartford School District","=""0640011""","Kinsella Magnet School of Performing Arts","=""0641111""","Female",31,5.4
"Hartford School District","=""0640011""","Kinsella Magnet School of Performing Arts","=""0641111""","Male",37,11.5
"Hartford School District","=""0640011""","LC - Breakthrough II","=""0649511""","Female","N/A","*"
"Hartford School District","=""0640011""","LC - Breakthrough II","=""0649511""","Male","N/A","*"
"Hartford School District","=""0640011""","LC - Burns","=""0649611""","Female","*","*"
"Hartford School District","=""0640011""","LC - Burns","=""0649611""","Male","*","*"
"Hartford School District","=""0640011""","LC - Moylan","=""0649811""","Female","N/A","*"
"Hartford School District","=""0640011""","LC - Moylan","=""0649811""","Male","N/A","*"
"Hartford School District","=""0640011""","M. D. Fox Elementary School","=""0640811""","Female",18,5.9
"Hartford School District","=""0640011""","M. D. Fox Elementary School","=""0640811""","Male",52,16.4
"Hartford School District","=""0640011""","M. L. King School","=""0641611""","Female",17,9.7
"Hartford School District","=""0640011""","M. L. King School","=""0641611""","Male",25,12.6
"Hartford School District","=""0640011""","MDP - Batchelder School","=""0644811""","Female","N/A","*"
"Hartford School District","=""0640011""","MDP - Batchelder School","=""0644811""","Male","N/A","*"
"Hartford School District","=""0640011""","MDP - Bulkeley High School","=""0645011""","Female","N/A","*"
"Hartford School District","=""0640011""","MDP - Bulkeley High School","=""0645011""","Male","N/A","*"
"Hartford School District","=""0640011""","MDP - HPHS Law and Government Academy","=""0644911""","Female","N/A","*"
"Hartford School District","=""0640011""","MDP - HPHS Law and Government Academy","=""0644911""","Male","N/A","*"
"Hartford School District","=""0640011""","MDP - Moylan School","=""0648511""","Female","N/A","*"
"Hartford School District","=""0640011""","MDP - Moylan School","=""0648511""","Male","N/A","*"
"Hartford School District","=""0640011""","McDonough Expeditionary Learning School","=""0641211""","Female",28,22.0
"Hartford School District","=""0640011""","McDonough Expeditionary Learning School","=""0641211""","Male",48,36.6
"Hartford School District","=""0640011""","Milner Elementary School","=""0641911""","Female",42,22.1
"Hartford School District","=""0640011""","Milner Elementary School","=""0641911""","Male",56,31.3
"Hartford School District","=""0640011""","Montessori Magnet at Fisher School","=""0643711""","Female","*","*"
"Hartford School District","=""0640011""","Montessori Magnet at Fisher School","=""0643711""","Male","*","*"
"Hartford School District","=""0640011""","Montessori Magnet at Moylan School","=""0640511""","Female","*","*"
"Hartford School District","=""0640011""","Montessori Magnet at Moylan School","=""0640511""","Male","*","*"
"Hartford School District","=""0640011""","Noah Webster Micro Society School","=""0642011""","Female",6,1.9
"Hartford School District","=""0640011""","Noah Webster Micro Society School","=""0642011""","Male",31,9.3
"Hartford School District","=""0640011""","Parkville Community School","=""0641511""","Female",13,5.1
"Hartford School District","=""0640011""","Parkville Community School","=""0641511""","Male",47,16.4
"Hartford School District","=""0640011""","Pathways Academy of Technology and Design","=""0646611""","Female",35,28.5
"Hartford School District","=""0640011""","Pathways Academy of Technology and Design","=""0646611""","Male",50,17.2
"Hartford School District","=""0640011""","Renzulli Academy","=""0644011""","Female","*","*"
"Hartford School District","=""0640011""","Renzulli Academy","=""0644011""","Male","*","*"
"Hartford School District","=""0640011""","SAND School","=""0640111""","Female",10,5.2
"Hartford School District","=""0640011""","SAND School","=""0640111""","Male",27,12.4
"Hartford School District","=""0640011""","STEM Magnet School at Annie Fisher","=""0642511""","Female",10,6.8
"Hartford School District","=""0640011""","STEM Magnet School at Annie Fisher","=""0642511""","Male",30,14.1
"Hartford School District","=""0640011""","STEM Magnet School at Dwight","=""0643811""","Female",10,8.6
"Hartford School District","=""0640011""","STEM Magnet School at Dwight","=""0643811""","Male",47,25.7
"Hartford School District","=""0640011""","Sanchez School","=""0643011""","Female",7,2.8
"Hartford School District","=""0640011""","Sanchez School","=""0643011""","Male",19,8.8
"Hartford School District","=""0640011""","Sarah J. Rawson Elementary School","=""0641711""","Female",14,6.8
"Hartford School District","=""0640011""","Sarah J. Rawson Elementary School","=""0641711""","Male",38,17.3
"Hartford School District","=""0640011""","Simpson-Waverly School","=""0642611""","Female",17,10.6
"Hartford School District","=""0640011""","Simpson-Waverly School","=""0642611""","Male",46,31.3
"Hartford School District","=""0640011""","Sports and Medical Sciences Academy","=""0646511""","Female",58,19.5
"Hartford School District","=""0640011""","Sports and Medical Sciences Academy","=""0646511""","Male",109,27.9
"Hartford School District","=""0640011""","University High School of Science and Engineering","=""0646711""","Female",14,10.4
"Hartford School District","=""0640011""","University High School of Science and Engineering","=""0646711""","Male",31,10.8
"Hartford School District","=""0640011""","West Middle School","=""0642111""","Female",14,7.7
"Hartford School District","=""0640011""","West Middle School","=""0642111""","Male",56,28.6
"Milford School District","=""0840011""","Calf Pen Meadow School","=""0840111""","Female","N/A","N/A"
"Milford School District","=""0840011""","Calf Pen Meadow School","=""0840111""","Male","N/A","N/A"
"Milford School District","=""0840011""","East Shore Middle School","=""0845111""","Female","*","*"
"Milford School District","=""0840011""","East Shore Middle School","=""0845111""","Male","*","*"
"Milford School District","=""0840011""","Harborside Middle School","=""0845211""","Female","*","*"
"Milford School District","=""0840011""","Harborside Middle School","=""0845211""","Male","*","*"
"Milford School District","=""0840011""","J. F. Kennedy School","=""0841911""","Female","N/A","N/A"
"Milford School District","=""0840011""","J. F. Kennedy School","=""0841911""","Male","*","*"
"Milford School District","=""0840011""","Jonathan Law High School","=""0846211""","Female",59,12.7
"Milford School District","=""0840011""","Jonathan Law High School","=""0846211""","Male",123,26.3
"Milford School District","=""0840011""","Joseph A. Foran High School","=""0846311""","Female",25,5.7
"Milford School District","=""0840011""","Joseph A. Foran High School","=""0846311""","Male",69,14.7
"Milford School District","=""0840011""","Live Oaks School","=""0841611""","Female","N/A","N/A"
"Milford School District","=""0840011""","Live Oaks School","=""0841611""","Male","*","*"
"Milford School District","=""0840011""","Mathewson School","=""0841711""","Female","N/A","N/A"
"Milford School District","=""0840011""","Mathewson School","=""0841711""","Male","*","*"
"Milford School District","=""0840011""","Meadowside School","=""0840711""","Female","N/A","N/A"
"Milford School District","=""0840011""","Meadowside School","=""0840711""","Male","N/A","N/A"
"Milford School District","=""0840011""","Orange Avenue School","=""0840811""","Female","N/A","N/A"
"Milford School District","=""0840011""","Orange Avenue School","=""0840811""","Male","N/A","N/A"
"Milford School District","=""0840011""","Orchard Hills School","=""0841811""","Female","N/A","N/A"
"Milford School District","=""0840011""","Orchard Hills School","=""0841811""","Male","*","*"
"Milford School District","=""0840011""","Pumpkin Delight School","=""0841011""","Female","*","*"
"Milford School District","=""0840011""","Pumpkin Delight School","=""0841011""","Male","*","*"
"Milford School District","=""0840011""","The Academy","=""0840311""","Female",9,37.5
"Milford School District","=""0840011""","The Academy","=""0840311""","Male",9,23.7
"Milford School District","=""0840011""","West Shore Middle School","=""0845311""","Female",7,3.3
"Milford School District","=""0840011""","West Shore Middle School","=""0845311""","Male",26,11.3
"Monroe School District","=""0850011""","Fawn Hollow Elementary School","=""0850511""","Female","N/A","N/A"
"Monroe School District","=""0850011""","Fawn Hollow Elementary School","=""0850511""","Male","*","*"
"Monroe School District","=""0850011""","Jockey Hollow School","=""0855211""","Female","*","*"
"Monroe School District","=""0850011""","Jockey Hollow School","=""0855211""","Male","*","*"
"Monroe School District","=""0850011""","Masuk Alternative Program","=""0850211""","Female","*","*"
"Monroe School District","=""0850011""","Masuk Alternative Program","=""0850211""","Male","*","*"
"Monroe School District","=""0850011""","Masuk High School","=""0856111""","Female",6,1.1
"Monroe School District","=""0850011""","Masuk High School","=""0856111""","Male",25,4.5
"Monroe School District","=""0850011""","Monroe Elementary School","=""0850111""","Female","N/A","N/A"
"Monroe School District","=""0850011""","Monroe Elementary School","=""0850111""","Male","N/A","N/A"
"Monroe School District","=""0850011""","Stepney Elementary School","=""0850311""","Female","N/A","N/A"
"Monroe School District","=""0850011""","Stepney Elementary School","=""0850311""","Male","N/A","N/A"
"New London School District","=""0950011""","Bennie Dover Jackson Middle School","=""0955111""","Female",39,13.5
