"",,,,,"2011-12",,"2012-13",,"2013-14",,"2014-15",,"2015-16",
"Hartford School District","=""0640011""","OPPortunity High School","=""0647811""","White","N/A","N/A","N/A","*","N/A","*","*","*","N/A","N/A"
"Hartford School District","=""0640011""","Parkville Community School","=""0641511""","American Indian or Alaska Native","N/A","*","N/A","*","N/A","N/A","N/A","*","N/A","N/A"
"Hartford School District","=""0640011""","Parkville Community School","=""0641511""","Asian","N/A","*","*","*","N/A","*","*","*","N/A","*"
"Hartford School District","=""0640011""","Parkville Community School","=""0641511""","Black or African American","*","*",18,19.1,"*","*",11,18.3,11,22.0
"Hartford School District","=""0640011""","Parkville Community School","=""0641511""","Hispanic/Latino of any race","*","*",42,9.7,49,11.7,71,16.7,49,10.7
"Hartford School District","=""0640011""","Parkville Community School","=""0641511""","Native Hawaiian or Other Pacific Islander","N/A","N/A","N/A","*","N/A","*","N/A","*","N/A","*"
"Hartford School District","=""0640011""","Parkville Community School","=""0641511""","Two or More Races","N/A","*","N/A","*","N/A","*","N/A","*","N/A","*"
"Hartford School District","=""0640011""","Parkville Community School","=""0641511""","White","N/A","N/A","*","*","*","*","*","*","N/A","N/A"
"Hartford School District","=""0640011""","Pathways Academy of Technology and Design","=""0646611""","American Indian or Alaska Native","N/A","*","N/A","*","N/A","*","N/A","*","N/A","N/A"
"Hartford School District","=""0640011""","Pathways Academy of Technology and Design","=""0646611""","Asian","N/A","*","N/A","*","N/A","*","N/A","*","N/A","*"
"Hartford School District","=""0640011""","Pathways Academy of Technology and Design","=""0646611""","Black or African American",40,28.6,33,29.5,33,27.7,28,25.0,47,35.6
"Hartford School District","=""0640011""","Pathways Academy of Technology and Design","=""0646611""","Hispanic/Latino of any race",22,21.2,17,14.9,20,18.7,30,22.1,29,17.9
"Hartford School District","=""0640011""","Pathways Academy of Technology and Design","=""0646611""","Native Hawaiian or Other Pacific Islander","N/A","N/A","N/A","*","N/A","*","N/A","*","N/A","N/A"
"Hartford School District","=""0640011""","Pathways Academy of Technology and Design","=""0646611""","Two or More Races","*","*","*","*","*","*","*","*","N/A","*"
"Hartford School District","=""0640011""","Pathways Academy of Technology and Design","=""0646611""","White","*","*","*","*","*","*","*","*",9,8.5
"Hartford School District","=""0640011""","R.J. Kinsella Magnet School of Performing Arts","=""0641111""","American Indian or Alaska Native","*","*","N/A","*","*","*","*","*","N/A","N/A"
"Hartford School District","=""0640011""","R.J. Kinsella Magnet School of Performing Arts","=""0641111""","Asian","N/A","*","N/A","*","N/A","*","N/A","*","N/A","N/A"
"Hartford School District","=""0640011""","R.J. Kinsella Magnet School of Performing Arts","=""0641111""","Black or African American",25,13.0,38,19.2,15,7.3,12,5.4,"N/A","N/A"
"Hartford School District","=""0640011""","R.J. Kinsella Magnet School of Performing Arts","=""0641111""","Hispanic/Latino of any race",26,9.1,44,14.2,25,7.5,18,4.9,"N/A","N/A"
"Hartford School District","=""0640011""","R.J. Kinsella Magnet School of Performing Arts","=""0641111""","Native Hawaiian or Other Pacific Islander","N/A","N/A","N/A","N/A","N/A","*","N/A","*","N/A","N/A"
"Hartford School District","=""0640011""","R.J. Kinsella Magnet School of Performing Arts","=""0641111""","Two or More Races","*","*","*","*","*","*","*","*","N/A","N/A"
"Hartford School District","=""0640011""","R.J. Kinsella Magnet School of Performing Arts","=""0641111""","White","*","*","*","*",6,3.0,"*","*","N/A","N/A"
"Hartford School District","=""0640011""","Rawson School","=""0641711""","Native Hawaiian or Other Pacific Islander","N/A","*","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Hartford School District","=""0640011""","Renzulli Academy","=""0644011""","Asian","N/A","*","N/A","*","N/A","*","N/A","*","N/A","*"
"Hartford School District","=""0640011""","Renzulli Academy","=""0644011""","Black or African American","N/A","N/A",10,13.3,"*","*","N/A","N/A","*","*"
"Hartford School District","=""0640011""","Renzulli Academy","=""0644011""","Hispanic/Latino of any race","N/A","N/A","*","*","*","*","N/A","N/A","N/A","N/A"
"Hartford School District","=""0640011""","Renzulli Academy","=""0644011""","Two or More Races","N/A","*","*","*","N/A","*","N/A","*","N/A","*"
"Hartford School District","=""0640011""","Renzulli Academy","=""0644011""","White","N/A","*","N/A","*","N/A","*","N/A","*","N/A","*"
"Hartford School District","=""0640011""","SAND School","=""0640111""","Black or African American","*","*","*","*",54,36.2,47,32.9,18,14.2
"Hartford School District","=""0640011""","SAND School","=""0640111""","Hispanic/Latino of any race",77,24.1,67,21.0,83,27.5,67,23.7,"*","*"
"Hartford School District","=""0640011""","SAND School","=""0640111""","Native Hawaiian or Other Pacific Islander","N/A","N/A","N/A","N/A","N/A","*","*","*","N/A","*"
"Hartford School District","=""0640011""","SAND School","=""0640111""","Two or More Races","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","SAND School","=""0640111""","White","N/A","*","N/A","*","*","*","*","*","N/A","*"
"Hartford School District","=""0640011""","STEM Magnet School at Annie Fisher","=""0642511""","American Indian or Alaska Native","N/A","*","N/A","*","N/A","N/A","N/A","N/A","N/A","N/A"
"Hartford School District","=""0640011""","STEM Magnet School at Annie Fisher","=""0642511""","Asian","*","*","N/A","N/A","*","*","*","*","N/A","N/A"
"Hartford School District","=""0640011""","STEM Magnet School at Annie Fisher","=""0642511""","Black or African American",45,28.1,49,31.2,44,30.1,37,25.9,24,16.4
"Hartford School District","=""0640011""","STEM Magnet School at Annie Fisher","=""0642511""","Hispanic/Latino of any race",13,31.0,9,18.8,9,18.8,12,23.5,9,16.4
"Hartford School District","=""0640011""","STEM Magnet School at Annie Fisher","=""0642511""","Native Hawaiian or Other Pacific Islander","N/A","*","N/A","*","N/A","*","N/A","*","N/A","*"
"Hartford School District","=""0640011""","STEM Magnet School at Annie Fisher","=""0642511""","Two or More Races","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","STEM Magnet School at Annie Fisher","=""0642511""","White",13,16.3,"*","*",12,12.1,9,10.0,"*","*"
"Hartford School District","=""0640011""","STEM Magnet School at Dwight","=""0643811""","American Indian or Alaska Native","N/A","N/A","N/A","*","N/A","*","N/A","N/A","N/A","N/A"
"Hartford School District","=""0640011""","STEM Magnet School at Dwight","=""0643811""","Asian","N/A","N/A","N/A","*","N/A","N/A","N/A","N/A","*","*"
"Hartford School District","=""0640011""","STEM Magnet School at Dwight","=""0643811""","Black or African American","N/A","N/A","*","*",6,20.0,14,25.5,15,22.4
"Hartford School District","=""0640011""","STEM Magnet School at Dwight","=""0643811""","Hispanic/Latino of any race","N/A","N/A",12,30.0,15,23.8,24,22.2,31,20.5
"Hartford School District","=""0640011""","STEM Magnet School at Dwight","=""0643811""","Native Hawaiian or Other Pacific Islander","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*"
"Hartford School District","=""0640011""","STEM Magnet School at Dwight","=""0643811""","Two or More Races","N/A","N/A","N/A","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","STEM Magnet School at Dwight","=""0643811""","White","N/A","N/A","*","*","*","*","*","*",7,17.5
"Hartford School District","=""0640011""","Sanchez School","=""0643011""","Asian","N/A","*","N/A","*","N/A","*","N/A","*","N/A","*"
"Hartford School District","=""0640011""","Sanchez School","=""0643011""","Black or African American","*","*","*","*",6,11.1,"*","*","*","*"
"Hartford School District","=""0640011""","Sanchez School","=""0643011""","Hispanic/Latino of any race",39,9.2,47,11.0,39,9.3,27,6.7,23,5.7
"Hartford School District","=""0640011""","Sanchez School","=""0643011""","Native Hawaiian or Other Pacific Islander","N/A","N/A","N/A","N/A","N/A","*","*","*","N/A","N/A"
"Hartford School District","=""0640011""","Sanchez School","=""0643011""","Two or More Races","*","*","*","*","N/A","*","N/A","*","*","*"
"Hartford School District","=""0640011""","Sanchez School","=""0643011""","White","N/A","*","N/A","*","N/A","*","*","*","N/A","*"
"Hartford School District","=""0640011""","Sarah J Rawson Middle Grades Academy","=""0645611""","Asian","N/A","*","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Hartford School District","=""0640011""","Sarah J Rawson Middle Grades Academy","=""0645611""","Black or African American",26,13.3,"N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Hartford School District","=""0640011""","Sarah J Rawson Middle Grades Academy","=""0645611""","Hispanic/Latino of any race","*","*","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Hartford School District","=""0640011""","Sarah J Rawson Middle Grades Academy","=""0645611""","Native Hawaiian or Other Pacific Islander","*","*","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Hartford School District","=""0640011""","Sarah J Rawson Middle Grades Academy","=""0645611""","Two or More Races","N/A","*","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Hartford School District","=""0640011""","Sarah J Rawson Middle Grades Academy","=""0645611""","White","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Hartford School District","=""0640011""","Sarah J. Rawson Elementary School","=""0641711""","American Indian or Alaska Native","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*"
"Hartford School District","=""0640011""","Sarah J. Rawson Elementary School","=""0641711""","Asian","N/A","*","N/A","*","N/A","*","N/A","*","N/A","*"
"Hartford School District","=""0640011""","Sarah J. Rawson Elementary School","=""0641711""","Black or African American",95,24.0,47,9.1,"*","*",42,10.7,40,11.7
"Hartford School District","=""0640011""","Sarah J. Rawson Elementary School","=""0641711""","Hispanic/Latino of any race",16,26.7,"*","*","N/A","N/A","*","*","*","*"
"Hartford School District","=""0640011""","Sarah J. Rawson Elementary School","=""0641711""","Native Hawaiian or Other Pacific Islander","N/A","N/A","*","*","*","*","N/A","*","N/A","*"
"Hartford School District","=""0640011""","Sarah J. Rawson Elementary School","=""0641711""","Two or More Races","*","*","*","*","N/A","*","N/A","*","N/A","*"
"Hartford School District","=""0640011""","Sarah J. Rawson Elementary School","=""0641711""","White","*","*","N/A","*","N/A","*","*","*","*","*"
"Hartford School District","=""0640011""","Simpson-Waverly School","=""0642611""","American Indian or Alaska Native","N/A","*","N/A","N/A","N/A","*","N/A","N/A","N/A","N/A"
"Hartford School District","=""0640011""","Simpson-Waverly School","=""0642611""","Asian","N/A","*","N/A","*","N/A","N/A","N/A","N/A","N/A","N/A"
"Hartford School District","=""0640011""","Simpson-Waverly School","=""0642611""","Black or African American",52,20.8,23,10.2,46,24.7,30,16.4,36,22.0
"Hartford School District","=""0640011""","Simpson-Waverly School","=""0642611""","Hispanic/Latino of any race","*","*","*","*",40,29.9,20,14.8,"*","*"
"Hartford School District","=""0640011""","Simpson-Waverly School","=""0642611""","Native Hawaiian or Other Pacific Islander","*","*","N/A","*","N/A","N/A","N/A","N/A","N/A","N/A"
"Hartford School District","=""0640011""","Simpson-Waverly School","=""0642611""","Two or More Races","N/A","*","N/A","*","*","*","*","*","N/A","N/A"
"Hartford School District","=""0640011""","Simpson-Waverly School","=""0642611""","White","N/A","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Sports and Medical Sciences Academy","=""0646511""","American Indian or Alaska Native","*","*","*","*","*","*","*","*","N/A","N/A"
"Hartford School District","=""0640011""","Sports and Medical Sciences Academy","=""0646511""","Asian","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Sports and Medical Sciences Academy","=""0646511""","Black or African American",57,43.5,50,39.7,59,48.0,41,31.1,49,35.5
"Hartford School District","=""0640011""","Sports and Medical Sciences Academy","=""0646511""","Hispanic/Latino of any race",101,35.9,116,37.3,113,36.9,96,31.4,91,28.9
"Hartford School District","=""0640011""","Sports and Medical Sciences Academy","=""0646511""","Native Hawaiian or Other Pacific Islander","N/A","N/A","N/A","*","N/A","*","N/A","*","N/A","N/A"
"Hartford School District","=""0640011""","Sports and Medical Sciences Academy","=""0646511""","Two or More Races",9,19.1,14,25.5,13,29.5,6,16.2,"*","*"
"Hartford School District","=""0640011""","Sports and Medical Sciences Academy","=""0646511""","White",25,16.7,29,17.3,26,13.5,22,11.8,20,11.0
"Hartford School District","=""0640011""","University High School of Science and Engineering","=""0646711""","American Indian or Alaska Native","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*"
"Hartford School District","=""0640011""","University High School of Science and Engineering","=""0646711""","Asian","N/A","N/A","N/A","N/A","N/A","N/A","*","*","N/A","N/A"
"Hartford School District","=""0640011""","University High School of Science and Engineering","=""0646711""","Black or African American","N/A","N/A","N/A","N/A","N/A","N/A",10,7.0,28,18.9
"Hartford School District","=""0640011""","University High School of Science and Engineering","=""0646711""","Hispanic/Latino of any race","N/A","N/A","N/A","N/A","N/A","N/A",8,10.5,10,12.3
"Hartford School District","=""0640011""","University High School of Science and Engineering","=""0646711""","Native Hawaiian or Other Pacific Islander","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*","N/A","N/A"
"Hartford School District","=""0640011""","University High School of Science and Engineering","=""0646711""","Two or More Races","N/A","N/A","N/A","N/A","N/A","N/A","*","*","*","*"
"Hartford School District","=""0640011""","University High School of Science and Engineering","=""0646711""","White","N/A","N/A","N/A","N/A","N/A","N/A","*","*","*","*"
"Hartford School District","=""0640011""","University High of Science and Engineering","=""0646711""","American Indian or Alaska Native","N/A","N/A","N/A","N/A","N/A","*","N/A","N/A","N/A","N/A"
"Hartford School District","=""0640011""","University High of Science and Engineering","=""0646711""","Asian","*","*","*","*","*","*","N/A","N/A","N/A","N/A"
"Hartford School District","=""0640011""","University High of Science and Engineering","=""0646711""","Black or African American",36,23.4,26,19.4,23,17.8,"N/A","N/A","N/A","N/A"
"Hartford School District","=""0640011""","University High of Science and Engineering","=""0646711""","Hispanic/Latino of any race",19,21.1,17,18.9,14,15.6,"N/A","N/A","N/A","N/A"
"Hartford School District","=""0640011""","University High of Science and Engineering","=""0646711""","Two or More Races","*","*","*","*","*","*","N/A","N/A","N/A","N/A"
"Hartford School District","=""0640011""","University High of Science and Engineering","=""0646711""","White","*","*","*","*","*","*","N/A","N/A","N/A","N/A"
"Hartford School District","=""0640011""","Webster Micro Society Magnet School","=""0642011""","Native Hawaiian or Other Pacific Islander","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*","N/A","N/A"
"Hartford School District","=""0640011""","West Middle School","=""0642111""","American Indian or Alaska Native","N/A","*","N/A","*","N/A","*","N/A","*","N/A","N/A"
"Hartford School District","=""0640011""","West Middle School","=""0642111""","Asian","*","*","*","*","N/A","N/A","N/A","N/A","*","*"
"Hartford School District","=""0640011""","West Middle School","=""0642111""","Black or African American",55,18.5,42,15.6,27,12.5,19,11.3,48,24.9
"Hartford School District","=""0640011""","West Middle School","=""0642111""","Hispanic/Latino of any race",53,21.0,21,8.8,15,8.2,"*","*",20,13.8
"Hartford School District","=""0640011""","West Middle School","=""0642111""","Two or More Races","*","*","*","*","N/A","*","N/A","*","N/A","*"
"Hartford School District","=""0640011""","West Middle School","=""0642111""","White","N/A","*","*","*","N/A","*","*","*","*","*"
"Hartford School District","=""0640011""","Wish Museum School","=""0642211""","American Indian or Alaska Native","N/A","*","N/A","*","N/A","N/A","N/A","N/A","N/A","N/A"
"Hartland School District","=""0650011""","Hartland School","=""0650111""","American Indian or Alaska Native","N/A","*","N/A","*","N/A","*","N/A","*","N/A","*"
"Hartland School District","=""0650011""","Hartland School","=""0650111""","Asian","N/A","*","N/A","*","N/A","*","N/A","*","N/A","*"
"Hartland School District","=""0650011""","Hartland School","=""0650111""","Black or African American","N/A","*","N/A","*","N/A","*","N/A","*","N/A","*"
"Hartland School District","=""0650011""","Hartland School","=""0650111""","Hispanic/Latino of any race","N/A","*","N/A","*","N/A","*","N/A","*","N/A","*"
"Hartland School District","=""0650011""","Hartland School","=""0650111""","Native Hawaiian or Other Pacific Islander","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*"
"Hartland School District","=""0650011""","Hartland School","=""0650111""","Two or More Races","N/A","*","N/A","*","N/A","*","N/A","*","*","*"
"Hartland School District","=""0650011""","Hartland School","=""0650111""","White","*","*","*","*","*","*","N/A","N/A","*","*"
"Hebron School District","=""0670011""","Gilead Hill School","=""0670211""","American Indian or Alaska Native","N/A","N/A","N/A","*","N/A","*","N/A","N/A","N/A","*"
"Hebron School District","=""0670011""","Gilead Hill School","=""0670211""","Asian","N/A","*","N/A","*","N/A","*","N/A","*","N/A","*"
"Hebron School District","=""0670011""","Gilead Hill School","=""0670211""","Black or African American","N/A","*","N/A","*","N/A","*","N/A","*","N/A","*"
"Hebron School District","=""0670011""","Gilead Hill School","=""0670211""","Hispanic/Latino of any race","N/A","N/A","N/A","*","N/A","*","N/A","*","N/A","*"
"Hebron School District","=""0670011""","Gilead Hill School","=""0670211""","Two or More Races","N/A","*","N/A","*","N/A","*","N/A","*","N/A","*"
"Hebron School District","=""0670011""","Gilead Hill School","=""0670211""","White","N/A","N/A","*","*","*","*","*","*","*","*"
"Hebron School District","=""0670011""","Hebron Elementary School","=""0670111""","American Indian or Alaska Native","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*","N/A","*"
"Hebron School District","=""0670011""","Hebron Elementary School","=""0670111""","Asian","N/A","*","N/A","*","N/A","*","N/A","*","*","*"
"Hebron School District","=""0670011""","Hebron Elementary School","=""0670111""","Black or African American","*","*","N/A","*","N/A","*","N/A","*","N/A","*"
"Hebron School District","=""0670011""","Hebron Elementary School","=""0670111""","Hispanic/Latino of any race","N/A","*","N/A","*","N/A","*","N/A","*","N/A","N/A"
"Hebron School District","=""0670011""","Hebron Elementary School","=""0670111""","Two or More Races","N/A","*","N/A","*","N/A","*","N/A","*","N/A","*"
"Hebron School District","=""0670011""","Hebron Elementary School","=""0670111""","White","*","*","*","*","*","*","*","*","*","*"
"Highville Charter School District","=""2860013""","Highville Charter School","=""2860113""","Asian","N/A","*","N/A","*","N/A","*","N/A","*","N/A","N/A"
"Highville Charter School District","=""2860013""","Highville Charter School","=""2860113""","Black or African American",9,2.9,7,2.2,25,7.5,"*","*",89,21.4
"Highville Charter School District","=""2860013""","Highville Charter School","=""2860113""","Hispanic/Latino of any race","*","*","N/A","*","N/A","*","*","*","*","*"
"Highville Charter School District","=""2860013""","Highville Charter School","=""2860113""","Two or More Races","N/A","*","N/A","*","N/A","*","N/A","*","*","*"
"Highville Charter School District","=""2860013""","Highville Charter School","=""2860113""","White","*","*","N/A","*","N/A","*","N/A","*","*","*"
"Integrated Day Charter School District","=""2640013""","Integrated Day Charter School","=""2640113""","American Indian or Alaska Native","N/A","N/A","N/A","*","N/A","*","N/A","*","N/A","*"
"Integrated Day Charter School District","=""2640013""","Integrated Day Charter School","=""2640113""","Asian","*","*","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Integrated Day Charter School District","=""2640013""","Integrated Day Charter School","=""2640113""","Black or African American","*","*","N/A","N/A","*","*","N/A","N/A","*","*"
"Integrated Day Charter School District","=""2640013""","Integrated Day Charter School","=""2640113""","Hispanic/Latino of any race","*","*","N/A","N/A","*","*","N/A","N/A","*","*"
"Integrated Day Charter School District","=""2640013""","Integrated Day Charter School","=""2640113""","Native Hawaiian or Other Pacific Islander","N/A","N/A","N/A","*","*","*","N/A","N/A","N/A","N/A"
"Integrated Day Charter School District","=""2640013""","Integrated Day Charter School","=""2640113""","Two or More Races","*","*","*","*","*","*","N/A","N/A","*","*"
"Integrated Day Charter School District","=""2640013""","Integrated Day Charter School","=""2640113""","White",7,3.3,"*","*",10,5.3,"*","*",7,3.7
"Interdistrict School for Arts and Comm District","=""2650013""","Interdistrict School For Arts And Communication","=""2655113""","American Indian or Alaska Native","N/A","N/A","N/A","*","*","*","*","*","*","*"
"Interdistrict School for Arts and Comm District","=""2650013""","Interdistrict School For Arts And Communication","=""2655113""","Asian","N/A","*","N/A","*","N/A","*","N/A","*","N/A","*"
"Interdistrict School for Arts and Comm District","=""2650013""","Interdistrict School For Arts And Communication","=""2655113""","Black or African American",13,36.1,7,21.2,9,26.5,8,23.5,9,19.1
"Interdistrict School for Arts and Comm District","=""2650013""","Interdistrict School For Arts And Communication","=""2655113""","Hispanic/Latino of any race",28,32.6,19,23.2,22,19.8,33,25.4,17,13.7
"Interdistrict School for Arts and Comm District","=""2650013""","Interdistrict School For Arts And Communication","=""2655113""","Native Hawaiian or Other Pacific Islander","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*"
"Interdistrict School for Arts and Comm District","=""2650013""","Interdistrict School For Arts And Communication","=""2655113""","Two or More Races","*","*","*","*","N/A","*","*","*","*","*"
"Interdistrict School for Arts and Comm District","=""2650013""","Interdistrict School For Arts And Communication","=""2655113""","White","*","*","*","*","*","*","*","*","*","*"
"Jumoke Academy District","=""2610013""","Jumoke Academy","=""2610113""","American Indian or Alaska Native","N/A","*","N/A","*","N/A","*","N/A","*","N/A","N/A"
"Jumoke Academy District","=""2610013""","Jumoke Academy","=""2610113""","Asian","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*"
"Jumoke Academy District","=""2610013""","Jumoke Academy","=""2610113""","Black or African American",17,3.7,42,7.5,60,9.0,85,12.4,"*","*"
"Jumoke Academy District","=""2610013""","Jumoke Academy","=""2610113""","Hispanic/Latino of any race","*","*","N/A","*","*","*","N/A","N/A","*","*"
"Jumoke Academy District","=""2610013""","Jumoke Academy","=""2610113""","Native Hawaiian or Other Pacific Islander","*","*","N/A","*","*","*","N/A","N/A","N/A","N/A"
"Jumoke Academy District","=""2610013""","Jumoke Academy","=""2610113""","Two or More Races","N/A","*","N/A","*","*","*","*","*","N/A","*"
"Jumoke Academy District","=""2610013""","Jumoke Academy","=""2610113""","White","N/A","*","N/A","*","N/A","*","*","*","N/A","*"
"Kent School District","=""0680011""","Kent Center School","=""0680111""","Asian","N/A","*","N/A","*","N/A","*","N/A","*","N/A","*"
"Kent School District","=""0680011""","Kent Center School","=""0680111""","Black or African American","N/A","*","N/A","*","N/A","N/A","N/A","N/A","N/A","N/A"
"Kent School District","=""0680011""","Kent Center School","=""0680111""","Hispanic/Latino of any race","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*","*"
"Kent School District","=""0680011""","Kent Center School","=""0680111""","Two or More Races","N/A","*","N/A","*","N/A","*","N/A","*","*","*"
"Kent School District","=""0680011""","Kent Center School","=""0680111""","White","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Kent School District","=""0680011""","LEAPSS","=""0680211""","White","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*","N/A","N/A"
"Killingly School District","=""0690011""","Goodyear Early Childhood Center","=""0698011""","American Indian or Alaska Native","N/A","*","N/A","*","N/A","N/A","N/A","*","N/A","*"
"Killingly School District","=""0690011""","Goodyear Early Childhood Center","=""0698011""","Asian","N/A","*","N/A","*","N/A","N/A","N/A","*","N/A","*"
"Killingly School District","=""0690011""","Goodyear Early Childhood Center","=""0698011""","Black or African American","N/A","*","N/A","N/A","N/A","N/A","N/A","*","N/A","*"
"Killingly School District","=""0690011""","Goodyear Early Childhood Center","=""0698011""","Hispanic/Latino of any race","N/A","*","N/A","*","N/A","*","N/A","*","N/A","*"
"Killingly School District","=""0690011""","Goodyear Early Childhood Center","=""0698011""","Two or More Races","N/A","*","N/A","*","N/A","*","N/A","N/A","N/A","*"
"Killingly School District","=""0690011""","Goodyear Early Childhood Center","=""0698011""","White","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Killingly School District","=""0690011""","Killingly Alternative Learning Program","=""0690611""","American Indian or Alaska Native","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*"
"Killingly School District","=""0690011""","Killingly Alternative Learning Program","=""0690611""","Black or African American","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*"
"Killingly School District","=""0690011""","Killingly Alternative Learning Program","=""0690611""","Hispanic/Latino of any race","N/A","N/A","N/A","N/A","N/A","N/A","*","*","N/A","N/A"
"Killingly School District","=""0690011""","Killingly Alternative Learning Program","=""0690611""","Two or More Races","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*"
"Killingly School District","=""0690011""","Killingly Alternative Learning Program","=""0690611""","White","N/A","N/A","N/A","N/A","N/A","N/A","*","*",7,"*"
"Killingly School District","=""0690011""","Killingly Central School","=""0690111""","American Indian or Alaska Native","N/A","*","*","*","N/A","*","N/A","*","N/A","*"
"Killingly School District","=""0690011""","Killingly Central School","=""0690111""","Asian","N/A","*","N/A","*","N/A","*","N/A","*","N/A","*"
"Killingly School District","=""0690011""","Killingly Central School","=""0690111""","Black or African American","N/A","*","N/A","*","N/A","*","N/A","*","N/A","*"
"Killingly School District","=""0690011""","Killingly Central School","=""0690111""","Hispanic/Latino of any race","*","*","*","*","*","*","*","*","N/A","*"
"Killingly School District","=""0690011""","Killingly Central School","=""0690111""","Native Hawaiian or Other Pacific Islander","N/A","N/A","N/A","*","N/A","N/A","N/A","N/A","N/A","N/A"
"Killingly School District","=""0690011""","Killingly Central School","=""0690111""","Two or More Races","N/A","N/A","N/A","N/A","N/A","*","N/A","*","N/A","*"
"Killingly School District","=""0690011""","Killingly Central School","=""0690111""","White","*","*","*","*","*","*","*","*",9,2.7
"Killingly School District","=""0690011""","Killingly High School","=""0696111""","American Indian or Alaska Native","*","*","*","*","*","*","*","*","*","*"
"Killingly School District","=""0690011""","Killingly High School","=""0696111""","Asian","*","*","*","*","N/A","*","N/A","*","N/A","*"
"Killingly School District","=""0690011""","Killingly High School","=""0696111""","Black or African American","*","*",7,"*","*","*","*","*",6,28.6
"Killingly School District","=""0690011""","Killingly High School","=""0696111""","Hispanic/Latino of any race",6,26.1,6,26.1,8,34.8,"*","*",24,10.7
"Killingly School District","=""0690011""","Killingly High School","=""0696111""","Native Hawaiian or Other Pacific Islander","N/A","*","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Killingly School District","=""0690011""","Killingly High School","=""0696111""","Two or More Races","*","*",8,21.6,"*","*","N/A","*","*","*"
"Killingly School District","=""0690011""","Killingly High School","=""0696111""","White",78,11.0,142,17.9,126,16.4,106,15.3,72,13.6
"Killingly School District","=""0690011""","Killingly Intermediate School","=""0695211""","American Indian or Alaska Native","*","*","*","*","*","*","*","*","N/A","*"
"Killingly School District","=""0690011""","Killingly Intermediate School","=""0695211""","Asian","N/A","*","N/A","*","*","*","*","*","N/A","*"
"Killingly School District","=""0690011""","Killingly Intermediate School","=""0695211""","Black or African American","*","*","*","*","*","*",6,16.7,"*","*"
"Killingly School District","=""0690011""","Killingly Intermediate School","=""0695211""","Hispanic/Latino of any race",6,28.6,"*","*","*","*",6,13.0,12,5.9
"Killingly School District","=""0690011""","Killingly Intermediate School","=""0695211""","Two or More Races","*","*",6,10.9,7,11.1,"*","*","*","*"
"Killingly School District","=""0690011""","Killingly Intermediate School","=""0695211""","White",79,11.3,99,14.8,69,10.8,56,9.5,29,7.0
"Killingly School District","=""0690011""","Killingly Memorial School","=""0690311""","American Indian or Alaska Native","N/A","*","N/A","*","N/A","*","N/A","*","N/A","*"
"Killingly School District","=""0690011""","Killingly Memorial School","=""0690311""","Asian","N/A","*","N/A","*","N/A","*","N/A","N/A","*","*"
"Killingly School District","=""0690011""","Killingly Memorial School","=""0690311""","Black or African American","N/A","*","N/A","*","*","*","N/A","*","N/A","*"
"Killingly School District","=""0690011""","Killingly Memorial School","=""0690311""","Hispanic/Latino of any race","N/A","N/A","*","*","N/A","N/A","*","*","N/A","*"
"Killingly School District","=""0690011""","Killingly Memorial School","=""0690311""","Two or More Races","N/A","N/A","N/A","N/A","N/A","*","N/A","*","N/A","N/A"
"Killingly School District","=""0690011""","Killingly Memorial School","=""0690311""","White","*","*","*","*","*","*","*","*","*","*"
"Learn","=""2450014""","Connecticut River Academy","=""2456014""","Asian","N/A","*","*","*","*","*","*","*","*","*"
