"District","District Code","School","School Code","Gender","Count","%"
"Hartford School District","=""0640011""","Sports and Medical Sciences Academy","=""0646511""","Female","N/A","N/A"
"Hartford School District","=""0640011""","Sports and Medical Sciences Academy","=""0646511""","Male","N/A","N/A"
"Hartford School District","=""0640011""","Twain School","=""0641811""","Female","N/A","N/A"
"Hartford School District","=""0640011""","Twain School","=""0641811""","Male","N/A","N/A"
"Hartford School District","=""0640011""","University High of Science and Engineering","=""0646711""","Female","N/A","N/A"
"Hartford School District","=""0640011""","University High of Science and Engineering","=""0646711""","Male","N/A","N/A"
"Hartford School District","=""0640011""","Weaver High School","=""0646311""","Female","N/A","N/A"
"Hartford School District","=""0640011""","Weaver High School","=""0646311""","Male","N/A","N/A"
"Hartford School District","=""0640011""","West Middle School","=""0642111""","Female","N/A","N/A"
"Hartford School District","=""0640011""","West Middle School","=""0642111""","Male","N/A","N/A"
"Hartland School District","=""0650011""","Hartland School","=""0650111""","Female","N/A","N/A"
"Hartland School District","=""0650011""","Hartland School","=""0650111""","Male","N/A","N/A"
"Naugatuck School District","=""0880011""","Andrew Avenue School","=""0880811""","Female","N/A","N/A"
"Naugatuck School District","=""0880011""","Andrew Avenue School","=""0880811""","Male","N/A","N/A"
"Naugatuck School District","=""0880011""","Central Avenue School","=""0880111""","Female","N/A","N/A"
"Naugatuck School District","=""0880011""","Central Avenue School","=""0880111""","Male","N/A","N/A"
"Naugatuck School District","=""0880011""","City Hill Middle School","=""0885111""","Female","N/A","N/A"
"Naugatuck School District","=""0880011""","City Hill Middle School","=""0885111""","Male","N/A","N/A"
"Naugatuck School District","=""0880011""","Cross Street Intermediate School","=""0880211""","Female","N/A","N/A"
"Naugatuck School District","=""0880011""","Cross Street Intermediate School","=""0880211""","Male","N/A","N/A"
"Naugatuck School District","=""0880011""","Head Start","=""0888111""","Female","N/A","N/A"
"Naugatuck School District","=""0880011""","Head Start","=""0888111""","Male","N/A","N/A"
"Naugatuck School District","=""0880011""","Hillside Intermediate School","=""0880411""","Female","N/A","N/A"
"Naugatuck School District","=""0880011""","Hillside Intermediate School","=""0880411""","Male","N/A","N/A"
"Naugatuck School District","=""0880011""","Hillside Middle School","=""0885211""","Female","N/A","N/A"
"Naugatuck School District","=""0880011""","Hillside Middle School","=""0885211""","Male","N/A","N/A"
"Naugatuck School District","=""0880011""","Hop Brook Elementary School","=""0880511""","Female","N/A","N/A"
"Naugatuck School District","=""0880011""","Hop Brook Elementary School","=""0880511""","Male","N/A","N/A"
"Naugatuck School District","=""0880011""","Maple Hill School","=""0880311""","Female","N/A","N/A"
"Naugatuck School District","=""0880011""","Maple Hill School","=""0880311""","Male","N/A","N/A"
"Naugatuck School District","=""0880011""","Naugatuck High School","=""0886111""","Female","N/A","N/A"
"Naugatuck School District","=""0880011""","Naugatuck High School","=""0886111""","Male","N/A","N/A"
"Naugatuck School District","=""0880011""","Salem School","=""0880611""","Female","N/A","N/A"
"Naugatuck School District","=""0880011""","Salem School","=""0880611""","Male","N/A","N/A"
"Naugatuck School District","=""0880011""","Western School","=""0880711""","Female","N/A","N/A"
"Naugatuck School District","=""0880011""","Western School","=""0880711""","Male","N/A","N/A"
"North Stonington School District","=""1020011""","North Stonington Elementary School","=""1020111""","Female","N/A","N/A"
"North Stonington School District","=""1020011""","North Stonington Elementary School","=""1020111""","Male","N/A","N/A"
"North Stonington School District","=""1020011""","Wheeler High School","=""1026111""","Female","N/A","N/A"
"North Stonington School District","=""1020011""","Wheeler High School","=""1026111""","Male","N/A","N/A"
"North Stonington School District","=""1020011""","Wheeler Middle School","=""1025111""","Female","N/A","N/A"
"North Stonington School District","=""1020011""","Wheeler Middle School","=""1025111""","Male","N/A","N/A"
"Southington School District","=""1310011""","Derynoski Elementary School","=""1311511""","Female","N/A","N/A"
"Southington School District","=""1310011""","Derynoski Elementary School","=""1311511""","Male","N/A","N/A"
"Southington School District","=""1310011""","Flanders Elementary School","=""1311311""","Female","N/A","N/A"
"Southington School District","=""1310011""","Flanders Elementary School","=""1311311""","Male","N/A","N/A"
"Southington School District","=""1310011""","Hatton Elementary School","=""1310211""","Female","N/A","N/A"
"Southington School District","=""1310011""","Hatton Elementary School","=""1310211""","Male","N/A","N/A"
"Southington School District","=""1310011""","John F. Kennedy Middle School","=""1315311""","Female","N/A","N/A"
"Southington School District","=""1310011""","John F. Kennedy Middle School","=""1315311""","Male","N/A","N/A"
"Southington School District","=""1310011""","Joseph A. Depaolo Middle School","=""1315111""","Female","N/A","N/A"
"Southington School District","=""1310011""","Joseph A. Depaolo Middle School","=""1315111""","Male","N/A","N/A"
"Southington School District","=""1310011""","Plantsville Elementary School","=""1310611""","Female","N/A","N/A"
"Southington School District","=""1310011""","Plantsville Elementary School","=""1310611""","Male","N/A","N/A"
"Southington School District","=""1310011""","South End Elementary School","=""1310711""","Female","N/A","N/A"
"Southington School District","=""1310011""","South End Elementary School","=""1310711""","Male","N/A","N/A"
"Southington School District","=""1310011""","Southington High School","=""1316211""","Female","N/A","N/A"
"Southington School District","=""1310011""","Southington High School","=""1316211""","Male","N/A","N/A"
"Southington School District","=""1310011""","Strong Elementary School","=""1310811""","Female","N/A","N/A"
"Southington School District","=""1310011""","Strong Elementary School","=""1310811""","Male","N/A","N/A"
"Southington School District","=""1310011""","Thalberg Elementary School","=""1310911""","Female","N/A","N/A"
"Southington School District","=""1310011""","Thalberg Elementary School","=""1310911""","Male","N/A","N/A"
"Southington School District","=""1310011""","Urbin T. Kelley School","=""1311411""","Female","N/A","N/A"
"Southington School District","=""1310011""","Urbin T. Kelley School","=""1311411""","Male","N/A","N/A"
"Wallingford School District","=""1480011""","A.R.T.S. Academy","=""1489011""","Female","N/A","*"
"Wallingford School District","=""1480011""","A.R.T.S. Academy","=""1489011""","Male","N/A","*"
"Wallingford School District","=""1480011""","Cook Hill School","=""1481011""","Female","N/A","N/A"
"Wallingford School District","=""1480011""","Cook Hill School","=""1481011""","Male","N/A","N/A"
"Wallingford School District","=""1480011""","Dag  Hammarskjold Middle School","=""1485211""","Female","N/A","N/A"
"Wallingford School District","=""1480011""","Dag  Hammarskjold Middle School","=""1485211""","Male","N/A","N/A"
"Wallingford School District","=""1480011""","Evarts C. Stevens School","=""1480911""","Female","N/A","N/A"
"Wallingford School District","=""1480011""","Evarts C. Stevens School","=""1480911""","Male","N/A","N/A"
"Wallingford School District","=""1480011""","Highland School","=""1480211""","Female","N/A","N/A"
"Wallingford School District","=""1480011""","Highland School","=""1480211""","Male","N/A","N/A"
"Wallingford School District","=""1480011""","James H. Moran Middle School","=""1485311""","Female","N/A","N/A"
"Wallingford School District","=""1480011""","James H. Moran Middle School","=""1485311""","Male","N/A","N/A"
"Wallingford School District","=""1480011""","Lyman Hall High School","=""1486111""","Female","N/A","N/A"
"Wallingford School District","=""1480011""","Lyman Hall High School","=""1486111""","Male","N/A","N/A"
"Wallingford School District","=""1480011""","Mark T. Sheehan High School","=""1486211""","Female","N/A","N/A"
"Wallingford School District","=""1480011""","Mark T. Sheehan High School","=""1486211""","Male","N/A","N/A"
"Wallingford School District","=""1480011""","Moses Y. Beach School","=""1480111""","Female","N/A","N/A"
"Wallingford School District","=""1480011""","Moses Y. Beach School","=""1480111""","Male","N/A","N/A"
"Wallingford School District","=""1480011""","Parker Farms School","=""1480311""","Female","N/A","N/A"
"Wallingford School District","=""1480011""","Parker Farms School","=""1480311""","Male","N/A","N/A"
"Wallingford School District","=""1480011""","Pond Hill School","=""1481211""","Female","N/A","N/A"
"Wallingford School District","=""1480011""","Pond Hill School","=""1481211""","Male","N/A","N/A"
"Wallingford School District","=""1480011""","Rock Hill School","=""1480411""","Female","N/A","N/A"
"Wallingford School District","=""1480011""","Rock Hill School","=""1480411""","Male","N/A","N/A"
"Wallingford School District","=""1480011""","Yalesville School","=""1480811""","Female","N/A","N/A"
"Wallingford School District","=""1480011""","Yalesville School","=""1480811""","Male","N/A","N/A"
"Brookfield School District","=""0180011""","Brookfield High School","=""0186111""","Female","N/A","N/A"
"Brookfield School District","=""0180011""","Brookfield High School","=""0186111""","Male","N/A","N/A"
"Brookfield School District","=""0180011""","Center Elementary School","=""0180311""","Female","N/A","N/A"
"Brookfield School District","=""0180011""","Center Elementary School","=""0180311""","Male","N/A","N/A"
"Brookfield School District","=""0180011""","Huckleberry Hill Elementary School","=""0180411""","Female","N/A","N/A"
"Brookfield School District","=""0180011""","Huckleberry Hill Elementary School","=""0180411""","Male","N/A","N/A"
"Brookfield School District","=""0180011""","Whisconier Middle School","=""0185311""","Female","N/A","N/A"
"Brookfield School District","=""0180011""","Whisconier Middle School","=""0185311""","Male","N/A","N/A"
"Brooklyn School District","=""0190011""","Brooklyn Elementary School","=""0190111""","Female","N/A","N/A"
"Brooklyn School District","=""0190011""","Brooklyn Elementary School","=""0190111""","Male","N/A","N/A"
"Brooklyn School District","=""0190011""","Brooklyn Middle School","=""0195111""","Female","N/A","N/A"
"Brooklyn School District","=""0190011""","Brooklyn Middle School","=""0195111""","Male","N/A","N/A"
"Canterbury School District","=""0220011""","Canterbury Elementary School","=""0220211""","Female","N/A","N/A"
"Canterbury School District","=""0220011""","Canterbury Elementary School","=""0220211""","Male","N/A","N/A"
"Canterbury School District","=""0220011""","Dr. Helen Baldwin Middle School","=""0225111""","Female","N/A","N/A"
"Canterbury School District","=""0220011""","Dr. Helen Baldwin Middle School","=""0225111""","Male","N/A","N/A"
"Canaan School District","=""0210011""","Lee H. Kellogg School","=""0210111""","Female","N/A","N/A"
"Canaan School District","=""0210011""","Lee H. Kellogg School","=""0210111""","Male","N/A","N/A"
"Canton School District","=""0230011""","Canton High School","=""0236111""","Female","N/A","N/A"
"Canton School District","=""0230011""","Canton High School","=""0236111""","Male","N/A","N/A"
"Canton School District","=""0230011""","Canton Intermediate School","=""0230311""","Female","N/A","N/A"
"Canton School District","=""0230011""","Canton Intermediate School","=""0230311""","Male","N/A","N/A"
"Canton School District","=""0230011""","Canton Middle School","=""0235111""","Female","N/A","N/A"
"Canton School District","=""0230011""","Canton Middle School","=""0235111""","Male","N/A","N/A"
"Canton School District","=""0230011""","Cherry Brook Primary School","=""0230211""","Female","N/A","N/A"
"Canton School District","=""0230011""","Cherry Brook Primary School","=""0230211""","Male","N/A","N/A"
"Ellington School District","=""0480011""","Center School","=""0480111""","Female","N/A","N/A"
"Ellington School District","=""0480011""","Center School","=""0480111""","Male","N/A","N/A"
"Ellington School District","=""0480011""","Crystal Lake School","=""0480211""","Female","N/A","N/A"
"Ellington School District","=""0480011""","Crystal Lake School","=""0480211""","Male","N/A","N/A"
"Ellington School District","=""0480011""","Ellington High School","=""0486111""","Female","N/A","N/A"
"Ellington School District","=""0480011""","Ellington High School","=""0486111""","Male","N/A","N/A"
"Ellington School District","=""0480011""","Ellington Middle School","=""0485111""","Female","N/A","N/A"
"Ellington School District","=""0480011""","Ellington Middle School","=""0485111""","Male","N/A","N/A"
"Ellington School District","=""0480011""","Windermere Intermediate School","=""0480711""","Female","N/A","N/A"
"Ellington School District","=""0480011""","Windermere Intermediate School","=""0480711""","Male","N/A","N/A"
"Ellington School District","=""0480011""","Windermere School","=""0480611""","Female","N/A","N/A"
"Ellington School District","=""0480011""","Windermere School","=""0480611""","Male","N/A","N/A"
"Essex School District","=""0500011""","Essex Elementary School","=""0500111""","Female","N/A","N/A"
"Essex School District","=""0500011""","Essex Elementary School","=""0500111""","Male","N/A","N/A"
"Milford School District","=""0840011""","Calf Pen Meadow School","=""0840111""","Female","N/A","N/A"
"Milford School District","=""0840011""","Calf Pen Meadow School","=""0840111""","Male","N/A","N/A"
"Milford School District","=""0840011""","East Shore Middle School","=""0845111""","Female","N/A","N/A"
"Milford School District","=""0840011""","East Shore Middle School","=""0845111""","Male","N/A","N/A"
"Milford School District","=""0840011""","Harborside Middle School","=""0845211""","Female","N/A","N/A"
"Milford School District","=""0840011""","Harborside Middle School","=""0845211""","Male","N/A","N/A"
"Milford School District","=""0840011""","J. F. Kennedy School","=""0841911""","Female","N/A","N/A"
"Milford School District","=""0840011""","J. F. Kennedy School","=""0841911""","Male","N/A","N/A"
"Milford School District","=""0840011""","Jonathan Law High School","=""0846211""","Female","N/A","N/A"
"Milford School District","=""0840011""","Jonathan Law High School","=""0846211""","Male","N/A","N/A"
"Milford School District","=""0840011""","Joseph A. Foran High School","=""0846311""","Female","N/A","N/A"
"Milford School District","=""0840011""","Joseph A. Foran High School","=""0846311""","Male","N/A","N/A"
"Milford School District","=""0840011""","Live Oaks School","=""0841611""","Female","N/A","N/A"
"Milford School District","=""0840011""","Live Oaks School","=""0841611""","Male","N/A","N/A"
"Milford School District","=""0840011""","Mathewson School","=""0841711""","Female","N/A","N/A"
"Milford School District","=""0840011""","Mathewson School","=""0841711""","Male","N/A","N/A"
"Milford School District","=""0840011""","Meadowside School","=""0840711""","Female","N/A","N/A"
"Milford School District","=""0840011""","Meadowside School","=""0840711""","Male","N/A","N/A"
"Milford School District","=""0840011""","Orange Avenue School","=""0840811""","Female","N/A","N/A"
"Milford School District","=""0840011""","Orange Avenue School","=""0840811""","Male","N/A","N/A"
"Milford School District","=""0840011""","Orchard Hills School","=""0841811""","Female","N/A","N/A"
"Milford School District","=""0840011""","Orchard Hills School","=""0841811""","Male","N/A","N/A"
"Milford School District","=""0840011""","Pumpkin Delight School","=""0841011""","Female","N/A","N/A"
"Milford School District","=""0840011""","Pumpkin Delight School","=""0841011""","Male","N/A","N/A"
"Milford School District","=""0840011""","Simon Lake School","=""0841411""","Female","N/A","N/A"
"Milford School District","=""0840011""","Simon Lake School","=""0841411""","Male","N/A","N/A"
"Milford School District","=""0840011""","The Academy","=""0846411""","Female","N/A","N/A"
"Milford School District","=""0840011""","The Academy","=""0846411""","Male","N/A","N/A"
"Milford School District","=""0840011""","West Shore Middle School","=""0845311""","Female","N/A","N/A"
"Milford School District","=""0840011""","West Shore Middle School","=""0845311""","Male","N/A","N/A"
"Monroe School District","=""0850011""","Chalk Hill School","=""0850611""","Female","N/A","N/A"
"Monroe School District","=""0850011""","Chalk Hill School","=""0850611""","Male","N/A","N/A"
"Monroe School District","=""0850011""","Fawn Hollow Elementary School","=""0850511""","Female","N/A","N/A"
"Monroe School District","=""0850011""","Fawn Hollow Elementary School","=""0850511""","Male","N/A","N/A"
"Monroe School District","=""0850011""","Jockey Hollow School","=""0855211""","Female","N/A","N/A"
"Monroe School District","=""0850011""","Jockey Hollow School","=""0855211""","Male","N/A","N/A"
"Monroe School District","=""0850011""","Masuk High School","=""0856111""","Female","N/A","N/A"
"Monroe School District","=""0850011""","Masuk High School","=""0856111""","Male","N/A","N/A"
"Monroe School District","=""0850011""","Monroe Elementary School","=""0850111""","Female","N/A","N/A"
"Monroe School District","=""0850011""","Monroe Elementary School","=""0850111""","Male","N/A","N/A"
"Monroe School District","=""0850011""","Stepney Elementary School","=""0850311""","Female","N/A","N/A"
"Monroe School District","=""0850011""","Stepney Elementary School","=""0850311""","Male","N/A","N/A"
"Montville School District","=""0860011""","Dr. Charles E. Murphy School","=""0860711""","Female","N/A","N/A"
"Montville School District","=""0860011""","Dr. Charles E. Murphy School","=""0860711""","Male","N/A","N/A"
"Montville School District","=""0860011""","Leonard J. Tyl Middle School","=""0865111""","Female","N/A","N/A"
"Montville School District","=""0860011""","Leonard J. Tyl Middle School","=""0865111""","Male","N/A","N/A"
"Montville School District","=""0860011""","Mohegan School","=""0860111""","Female","N/A","N/A"
"Montville School District","=""0860011""","Mohegan School","=""0860111""","Male","N/A","N/A"
"Montville School District","=""0860011""","Montville High School","=""0866111""","Female","N/A","N/A"
"Montville School District","=""0860011""","Montville High School","=""0866111""","Male","N/A","N/A"
"Montville School District","=""0860011""","Oakdale School","=""0860511""","Female","N/A","N/A"
"Montville School District","=""0860011""","Oakdale School","=""0860511""","Male","N/A","N/A"
"Montville School District","=""0860011""","Palmer Academy","=""0869011""","Female","N/A","*"
"Montville School District","=""0860011""","Palmer Academy","=""0869011""","Male","N/A","N/A"
"Norfolk School District","=""0980011""","Botelle Elementary School","=""0980111""","Female","N/A","N/A"
"Norfolk School District","=""0980011""","Botelle Elementary School","=""0980111""","Male","N/A","N/A"
"Norfolk School District","=""0980011""","IEP Program","=""0989011""","Female","N/A","*"
"Norfolk School District","=""0980011""","IEP Program","=""0989011""","Male","N/A","*"
"North Branford School District","=""0990011""","Jerome Harrison School","=""0990411""","Female","N/A","N/A"
"North Branford School District","=""0990011""","Jerome Harrison School","=""0990411""","Male","N/A","N/A"
"North Branford School District","=""0990011""","North Branford High School","=""0996111""","Female","N/A","N/A"
"North Branford School District","=""0990011""","North Branford High School","=""0996111""","Male","N/A","N/A"
"North Branford School District","=""0990011""","North Branford Intermediate School","=""0995111""","Female","N/A","N/A"
"North Branford School District","=""0990011""","North Branford Intermediate School","=""0995111""","Male","N/A","N/A"
"North Branford School District","=""0990011""","Stanley T. Williams School","=""0990511""","Female","N/A","N/A"
"North Branford School District","=""0990011""","Stanley T. Williams School","=""0990511""","Male","N/A","N/A"
"North Branford School District","=""0990011""","Totoket Valley Elementary School","=""0990611""","Female","N/A","N/A"
"North Branford School District","=""0990011""","Totoket Valley Elementary School","=""0990611""","Male","N/A","N/A"
"North Canaan School District","=""1000011""","North Canaan Elementary School","=""1000111""","Female","N/A","N/A"
"North Canaan School District","=""1000011""","North Canaan Elementary School","=""1000111""","Male","N/A","N/A"
"North Haven School District","=""1010011""","Clintonville Elementary School","=""1010811""","Female","N/A","N/A"
"North Haven School District","=""1010011""","Clintonville Elementary School","=""1010811""","Male","N/A","N/A"
"North Haven School District","=""1010011""","Green Acres Elementary School","=""1010711""","Female","N/A","N/A"
"North Haven School District","=""1010011""","Green Acres Elementary School","=""1010711""","Male","N/A","N/A"
"North Haven School District","=""1010011""","Montowese Elementary School","=""1010211""","Female","N/A","N/A"
"North Haven School District","=""1010011""","Montowese Elementary School","=""1010211""","Male","N/A","N/A"
"North Haven School District","=""1010011""","North Haven High School","=""1016111""","Female","N/A","N/A"
"North Haven School District","=""1010011""","North Haven High School","=""1016111""","Male","N/A","N/A"
"North Haven School District","=""1010011""","North Haven Middle School","=""1015211""","Female","N/A","N/A"
"North Haven School District","=""1010011""","North Haven Middle School","=""1015211""","Male","N/A","N/A"
"North Haven School District","=""1010011""","Ridge Road Elementary School","=""1010311""","Female","N/A","N/A"
"North Haven School District","=""1010011""","Ridge Road Elementary School","=""1010311""","Male","N/A","N/A"
"Simsbury School District","=""1280011""","Central School","=""1280111""","Female","N/A","N/A"
"Simsbury School District","=""1280011""","Central School","=""1280111""","Male","N/A","N/A"
"Simsbury School District","=""1280011""","Henry James Memorial School","=""1285111""","Female","N/A","N/A"
"Simsbury School District","=""1280011""","Henry James Memorial School","=""1285111""","Male","N/A","N/A"
"Simsbury School District","=""1280011""","Latimer Lane School","=""1280611""","Female","N/A","N/A"
"Simsbury School District","=""1280011""","Latimer Lane School","=""1280611""","Male","N/A","N/A"
"Simsbury School District","=""1280011""","Simsbury High School","=""1286111""","Female","N/A","N/A"
"Simsbury School District","=""1280011""","Simsbury High School","=""1286111""","Male","N/A","N/A"
"Simsbury School District","=""1280011""","Squadron Line School","=""1280711""","Female","N/A","N/A"
"Simsbury School District","=""1280011""","Squadron Line School","=""1280711""","Male","N/A","N/A"
"Simsbury School District","=""1280011""","Tariffville School","=""1280311""","Female","N/A","N/A"
"Simsbury School District","=""1280011""","Tariffville School","=""1280311""","Male","N/A","N/A"
"Simsbury School District","=""1280011""","Tootin' Hills School","=""1280411""","Female","N/A","N/A"
"Simsbury School District","=""1280011""","Tootin' Hills School","=""1280411""","Male","N/A","N/A"
"Sherman School District","=""1270011""","Sherman School","=""1270111""","Female","N/A","N/A"
"Sherman School District","=""1270011""","Sherman School","=""1270111""","Male","N/A","N/A"
"Somers School District","=""1290011""","Comm Based PreK","=""1298741""","Female","N/A","*"
"Somers School District","=""1290011""","Mabelle B. Avery Middle School","=""1295111""","Female","N/A","N/A"
"Somers School District","=""1290011""","Mabelle B. Avery Middle School","=""1295111""","Male","N/A","N/A"
"Somers School District","=""1290011""","Somers Elementary School","=""1290411""","Female","N/A","N/A"
"Somers School District","=""1290011""","Somers Elementary School","=""1290411""","Male","N/A","N/A"
"Somers School District","=""1290011""","Somers High School","=""1296111""","Female","N/A","N/A"
"Somers School District","=""1290011""","Somers High School","=""1296111""","Male","N/A","N/A"
"Vernon School District","=""1460011""","Center Road School","=""1461411""","Female","N/A","N/A"
"Vernon School District","=""1460011""","Center Road School","=""1461411""","Male","N/A","N/A"
"Vernon School District","=""1460011""","Lake Street School","=""1460111""","Female","N/A","N/A"
"Vernon School District","=""1460011""","Lake Street School","=""1460111""","Male","N/A","N/A"
"Vernon School District","=""1460011""","Maple Street School","=""1460211""","Female","N/A","N/A"
"Vernon School District","=""1460011""","Maple Street School","=""1460211""","Male","N/A","N/A"
"Vernon School District","=""1460011""","Northeast School","=""1460311""","Female","N/A","N/A"
"Vernon School District","=""1460011""","Northeast School","=""1460311""","Male","N/A","N/A"
"Vernon School District","=""1460011""","Rockville High School","=""1466111""","Female","N/A","N/A"
"Vernon School District","=""1460011""","Rockville High School","=""1466111""","Male","N/A","N/A"
"Vernon School District","=""1460011""","Skinner Road School","=""1461011""","Female","N/A","N/A"
"Vernon School District","=""1460011""","Skinner Road School","=""1461011""","Male","N/A","N/A"
"Vernon School District","=""1460011""","Vernon Center Middle School","=""1465111""","Female","N/A","N/A"
"Vernon School District","=""1460011""","Vernon Center Middle School","=""1465111""","Male","N/A","N/A"
"Voluntown School District","=""1470011""","Voluntown Elementary School","=""1470111""","Female","N/A","N/A"
"Voluntown School District","=""1470011""","Voluntown Elementary School","=""1470111""","Male","N/A","N/A"
"Bristol School District","=""0170011""","Alternative Special Education Program (ASEP)","=""0179011""","Female","N/A","*"
"Bristol School District","=""0170011""","Alternative Special Education Program (ASEP)","=""0179011""","Male","N/A","N/A"
"Bristol School District","=""0170011""","Bristol Central High School","=""0176111""","Female","N/A","N/A"
"Bristol School District","=""0170011""","Bristol Central High School","=""0176111""","Male","N/A","N/A"
"Bristol School District","=""0170011""","Bristol Eastern High School","=""0176211""","Female","N/A","N/A"
"Bristol School District","=""0170011""","Bristol Eastern High School","=""0176211""","Male","N/A","N/A"
"Bristol School District","=""0170011""","Chippens Hill Middle School","=""0175111""","Female","N/A","N/A"
"Bristol School District","=""0170011""","Chippens Hill Middle School","=""0175111""","Male","N/A","N/A"
"Bristol School District","=""0170011""","Clara T. O'Connell School","=""0170711""","Female","N/A","N/A"
"Bristol School District","=""0170011""","Clara T. O'Connell School","=""0170711""","Male","N/A","N/A"
"Bristol School District","=""0170011""","Clarence A. Bingham School","=""0170111""","Female","N/A","N/A"
"Bristol School District","=""0170011""","Clarence A. Bingham School","=""0170111""","Male","N/A","N/A"
"Bristol School District","=""0170011""","Edgewood School","=""0170311""","Female","N/A","N/A"
"Bristol School District","=""0170011""","Edgewood School","=""0170311""","Male","N/A","N/A"
"Bristol School District","=""0170011""","Ellen P. Hubbell School","=""0171411""","Female","N/A","N/A"
"Bristol School District","=""0170011""","Ellen P. Hubbell School","=""0171411""","Male","N/A","N/A"
"Bristol School District","=""0170011""","Greene-Hills School","=""0170511""","Female","N/A","N/A"
"Bristol School District","=""0170011""","Greene-Hills School","=""0170511""","Male","N/A","N/A"
"Bristol School District","=""0170011""","Ivy Drive School","=""0171911""","Female","N/A","N/A"
"Bristol School District","=""0170011""","Ivy Drive School","=""0171911""","Male","N/A","N/A"
"Bristol School District","=""0170011""","John J. Jennings School","=""0170611""","Female","N/A","N/A"
"Bristol School District","=""0170011""","John J. Jennings School","=""0170611""","Male","N/A","N/A"
"Bristol School District","=""0170011""","Memorial Boulevard Middle School","=""0175311""","Female","N/A","N/A"
"Bristol School District","=""0170011""","Memorial Boulevard Middle School","=""0175311""","Male","N/A","N/A"
"Bristol School District","=""0170011""","Mountain View School","=""0171711""","Female","N/A","N/A"
"Bristol School District","=""0170011""","Mountain View School","=""0171711""","Male","N/A","N/A"
"Bristol School District","=""0170011""","Northeast Middle School","=""0175211""","Female","N/A","N/A"
"Bristol School District","=""0170011""","Northeast Middle School","=""0175211""","Male","N/A","N/A"
"Bristol School District","=""0170011""","South Side School","=""0171111""","Female","N/A","N/A"
"Bristol School District","=""0170011""","South Side School","=""0171111""","Male","N/A","N/A"
"Bristol School District","=""0170011""","Stafford School","=""0171211""","Female","N/A","N/A"
"Bristol School District","=""0170011""","Stafford School","=""0171211""","Male","N/A","N/A"
"East Haven School District","=""0440011""","Carbone School/East Haven Academy","=""0441711""","Female","N/A","N/A"
"East Haven School District","=""0440011""","Carbone School/East Haven Academy","=""0441711""","Male","N/A","N/A"
"East Haven School District","=""0440011""","D. C. Moore School","=""0441411""","Female","N/A","N/A"
"East Haven School District","=""0440011""","D. C. Moore School","=""0441411""","Male","N/A","N/A"
"East Haven School District","=""0440011""","Deer Run School","=""0440111""","Female","N/A","N/A"
"East Haven School District","=""0440011""","Deer Run School","=""0440111""","Male","N/A","N/A"
"East Haven School District","=""0440011""","Dominick H. Ferrara School","=""0441311""","Female","N/A","N/A"
"East Haven School District","=""0440011""","Dominick H. Ferrara School","=""0441311""","Male","N/A","N/A"
"East Haven School District","=""0440011""","East Haven High School","=""0446111""","Female","N/A","N/A"
"East Haven School District","=""0440011""","East Haven High School","=""0446111""","Male","N/A","N/A"
"East Haven School District","=""0440011""","Grove J. Tuttle School","=""0441011""","Female","N/A","N/A"
"East Haven School District","=""0440011""","Grove J. Tuttle School","=""0441011""","Male","N/A","N/A"
"East Haven School District","=""0440011""","Hays School","=""0441911""","Female","N/A","N/A"
"East Haven School District","=""0440011""","Hays School","=""0441911""","Male","N/A","N/A"
"East Haven School District","=""0440011""","Joseph Melillo Middle School","=""0445111""","Female","N/A","N/A"
"East Haven School District","=""0440011""","Joseph Melillo Middle School","=""0445111""","Male","N/A","N/A"
"East Haven School District","=""0440011""","Momauguin School","=""0440711""","Female","N/A","N/A"
"East Haven School District","=""0440011""","Momauguin School","=""0440711""","Male","N/A","N/A"
"East Haven School District","=""0440011""","Overbrook Elementary School","=""0441811""","Female","N/A","N/A"
"East Haven School District","=""0440011""","Overbrook Elementary School","=""0441811""","Male","N/A","N/A"
"East Haven School District","=""0440011""","Pathways","=""0449011""","Female","N/A","*"
"East Haven School District","=""0440011""","Pathways","=""0449011""","Male","N/A","N/A"
"East Haven School District","=""0440011""","Robert W. Carbone School","=""0441611""","Female","N/A","N/A"
"East Haven School District","=""0440011""","Robert W. Carbone School","=""0441611""","Male","N/A","N/A"
"East Lyme School District","=""0450011""","Comm Based PreK","=""0458741""","Female","N/A","*"
"East Lyme School District","=""0450011""","East Lyme High School","=""0456111""","Female","N/A","N/A"
"East Lyme School District","=""0450011""","East Lyme High School","=""0456111""","Male","N/A","N/A"
"East Lyme School District","=""0450011""","East Lyme Middle School","=""0455111""","Female","N/A","N/A"
"East Lyme School District","=""0450011""","East Lyme Middle School","=""0455111""","Male","N/A","N/A"
"East Lyme School District","=""0450011""","Flanders School","=""0450111""","Female","N/A","N/A"
"East Lyme School District","=""0450011""","Flanders School","=""0450111""","Male","N/A","N/A"
"East Lyme School District","=""0450011""","Integrated Preschool","=""0458011""","Female","N/A","N/A"
"East Lyme School District","=""0450011""","Integrated Preschool","=""0458011""","Male","N/A","N/A"
"East Lyme School District","=""0450011""","Lillie B. Haynes School","=""0450411""","Female","N/A","N/A"
"East Lyme School District","=""0450011""","Lillie B. Haynes School","=""0450411""","Male","N/A","N/A"
"East Lyme School District","=""0450011""","Niantic Center School","=""0450211""","Female","N/A","N/A"
"East Lyme School District","=""0450011""","Niantic Center School","=""0450211""","Male","N/A","N/A"
"Easton School District","=""0460011""","Helen Keller Middle School","=""0465111""","Female","N/A","N/A"
