"District","District Code","School","School Code","Free/Reduced Price Meal Eligibility","Count","%"
"East Hartford School District","=""0430011""","Sunset Ridge School Elementary Academy for Arts and World Languages","=""0432411""","Eligible for Free or Reduced-Price Meals",34,18.4
"East Hartford School District","=""0430011""","Willowbrook Early Childhood","=""0438011""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"East Hartford School District","=""0430011""","Woodland School","=""0439011""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"East Haven School District","=""0440011""","Carbone School/East Haven Academy","=""0441711""","Eligible for Free or Reduced-Price Meals",9,9.7
"East Haven School District","=""0440011""","D. C. Moore School","=""0441411""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"East Haven School District","=""0440011""","Deer Run School","=""0440111""","Eligible for Free or Reduced-Price Meals","*","*"
"East Haven School District","=""0440011""","Dominick H. Ferrara School","=""0441311""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"East Haven School District","=""0440011""","East Haven High School","=""0446111""","Eligible for Free or Reduced-Price Meals",73,16.8
"East Haven School District","=""0440011""","Grove J. Tuttle School","=""0441011""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"East Haven School District","=""0440011""","Joseph Melillo Middle School","=""0445111""","Eligible for Free or Reduced-Price Meals",63,17.2
"East Haven School District","=""0440011""","Momauguin School","=""0440711""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"East Haven School District","=""0440011""","Overbrook Elementary School","=""0441811""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"East Haven School District","=""0440011""","Pathways","=""0449011""","Eligible for Free or Reduced-Price Meals","*","*"
"Hamden School District","=""0620011""","Alice Peck Learning Center","=""0628011""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Hamden School District","=""0620011""","Bear Path School","=""0621211""","Eligible for Free or Reduced-Price Meals",11,12.8
"Hamden School District","=""0620011""","Church Street School","=""0620211""","Eligible for Free or Reduced-Price Meals",29,9.4
"Hamden School District","=""0620011""","Dunbar Hill School","=""0620311""","Eligible for Free or Reduced-Price Meals",9,6.1
"Hamden School District","=""0620011""","Hamden High School","=""0626111""","Eligible for Free or Reduced-Price Meals",180,25.4
"Hamden School District","=""0620011""","Hamden Middle School","=""0625211""","Eligible for Free or Reduced-Price Meals",107,28.9
"Hamden School District","=""0620011""","Helen Street School","=""0620411""","Eligible for Free or Reduced-Price Meals",8,3.3
"Hamden School District","=""0620011""","Ridge Hill School","=""0621111""","Eligible for Free or Reduced-Price Meals",18,9.4
"Hamden School District","=""0620011""","Shepherd Glen School","=""0620111""","Eligible for Free or Reduced-Price Meals",13,7.2
"Hamden School District","=""0620011""","Spring Glen School","=""0621011""","Eligible for Free or Reduced-Price Meals",8,8.9
"Hamden School District","=""0620011""","West Woods School","=""0621411""","Eligible for Free or Reduced-Price Meals","*","*"
"Hampton School District","=""0630011""","Hampton Elementary School","=""0630111""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Marlborough School District","=""0790011""","Elmer Thienes-Mary Hall Elementary School","=""0790111""","Eligible for Free or Reduced-Price Meals","*","*"
"Meriden School District","=""0800011""","Benjamin Franklin School","=""0800111""","Eligible for Free or Reduced-Price Meals",18,6.4
"Meriden School District","=""0800011""","Casimir Pulaski School","=""0801111""","Eligible for Free or Reduced-Price Meals",10,2.1
"Meriden School District","=""0800011""","Francis T. Maloney High School","=""0806111""","Eligible for Free or Reduced-Price Meals",158,21.0
"Meriden School District","=""0800011""","Hanover School","=""0800311""","Eligible for Free or Reduced-Price Meals",14,3.8
"Meriden School District","=""0800011""","Israel Putnam School","=""0800411""","Eligible for Free or Reduced-Price Meals","*","*"
"Meriden School District","=""0800011""","John Barry School","=""0800511""","Eligible for Free or Reduced-Price Meals",38,8.3
"Meriden School District","=""0800011""","Lincoln Middle School","=""0805211""","Eligible for Free or Reduced-Price Meals",132,23.6
"Meriden School District","=""0800011""","Nathan Hale School","=""0800711""","Eligible for Free or Reduced-Price Meals",12,2.9
"Meriden School District","=""0800011""","Orville H. Platt High School","=""0806211""","Eligible for Free or Reduced-Price Meals",180,23.0
"Meriden School District","=""0800011""","Roger Sherman School","=""0800811""","Eligible for Free or Reduced-Price Meals",19,4.8
"Meriden School District","=""0800011""","Thomas Hooker School","=""0801011""","Eligible for Free or Reduced-Price Meals","*","*"
"Meriden School District","=""0800011""","Washington Middle School","=""0805411""","Eligible for Free or Reduced-Price Meals",176,31.4
"New Haven School District","=""0930011""","Augusta Lewis Troup School","=""0931511""","Eligible for Free or Reduced-Price Meals",19,5.4
"New Haven School District","=""0930011""","Barnard Environmental Magnet School","=""0930211""","Eligible for Free or Reduced-Price Meals",46,12.0
"New Haven School District","=""0930011""","Beecher School","=""0930311""","Eligible for Free or Reduced-Price Meals",35,10.4
"New Haven School District","=""0930011""","Benjamin Jepson Magnet School","=""0931811""","Eligible for Free or Reduced-Price Meals",9,2.4
"New Haven School District","=""0930011""","Betsy Ross Arts Magnet School","=""0935511""","Eligible for Free or Reduced-Price Meals",11,4.2
"New Haven School District","=""0930011""","Bishop Woods School","=""0934311""","Eligible for Free or Reduced-Price Meals",73,21.0
"New Haven School District","=""0930011""","Celentano BioTech, Health and Medical Magnet School","=""0934811""","Eligible for Free or Reduced-Price Meals",20,6.7
"New Haven School District","=""0930011""","Christopher Columbus Academy","=""0934111""","Eligible for Free or Reduced-Price Meals","*","*"
"New Haven School District","=""0930011""","Clemente Leadership Academy","=""0934211""","Eligible for Free or Reduced-Price Meals",16,3.8
"New Haven School District","=""0930011""","Clinton Avenue School","=""0930611""","Eligible for Free or Reduced-Price Meals","*","*"
"New Haven School District","=""0930011""","Conte/West Hills Magnet School","=""0933111""","Eligible for Free or Reduced-Price Meals",19,3.8
"New Haven School District","=""0930011""","Cooperative High School","=""0936411""","Eligible for Free or Reduced-Price Meals",14,3.8
"New Haven School District","=""0930011""","Davis 21st Century Magnet Elementary School","=""0930911""","Eligible for Free or Reduced-Price Meals",9,3.1
"New Haven School District","=""0930011""","Domus Academy","=""0935611""","Eligible for Free or Reduced-Price Meals",14,41.2
"New Haven School District","=""0930011""","Dwight Early Childhood Program","=""0938211""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"New Haven School District","=""0930011""","Early Learning Center","=""0938111""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"New Haven School District","=""0930011""","East Rock Community Magnet School","=""0934611""","Eligible for Free or Reduced-Price Meals",33,9.2
"New Haven School District","=""0930011""","Edgewood School","=""0931211""","Eligible for Free or Reduced-Price Meals",23,12.6
"New Haven School District","=""0930011""","Engineering - Science University Magnet School","=""0931711""","Eligible for Free or Reduced-Price Meals",22,14.3
"New Haven School District","=""0930011""","Fair Haven School","=""0931611""","Eligible for Free or Reduced-Price Meals",46,7.6
"New Haven School District","=""0930011""","Headstart","=""0938011""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"New Haven School District","=""0930011""","Helene Grant HeadStart","=""0938311""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"New Haven School District","=""0930011""","High School In The Community","=""0936611""","Eligible for Free or Reduced-Price Meals",38,20.0
"New Haven School District","=""0930011""","Hill Central Music Academy","=""0930711""","Eligible for Free or Reduced-Price Meals",44,11.7
"New Haven School District","=""0930011""","Hill Regional Career High School","=""0936311""","Eligible for Free or Reduced-Price Meals",9,2.0
"New Haven School District","=""0930011""","Hyde School of Health, Science and Sports Medicine","=""0936811""","Eligible for Free or Reduced-Price Meals",7,4.5
"New Haven School District","=""0930011""","James Hillhouse High School","=""0936211""","Eligible for Free or Reduced-Price Meals",91,13.9
"New Haven School District","=""0930011""","John C. Daniels","=""0931311""","Eligible for Free or Reduced-Price Meals",21,6.4
"New Haven School District","=""0930011""","John S. Martinez School","=""0930811""","Eligible for Free or Reduced-Price Meals","*","*"
"New Haven School District","=""0930011""","Katherine Brennan/Clarence Rogers School","=""0932111""","Eligible for Free or Reduced-Price Meals",20,5.5
"New Haven School District","=""0930011""","King/Robinson Magnet School","=""0933011""","Eligible for Free or Reduced-Price Meals",89,21.7
"New Haven School District","=""0930011""","Lincoln-Bassett School","=""0932011""","Eligible for Free or Reduced-Price Meals",54,22.5
"New Haven School District","=""0930011""","Mauro-Sheridan Magnet School","=""0931911""","Eligible for Free or Reduced-Price Meals",42,11.7
"New Haven School District","=""0930011""","Metropolitan Business Academy","=""0936011""","Eligible for Free or Reduced-Price Meals",12,5.1
"New Haven School District","=""0930011""","Nathan Hale School","=""0931411""","Eligible for Free or Reduced-Price Meals",20,7.4
"New Haven School District","=""0930011""","New Haven Academy","=""0937011""","Eligible for Free or Reduced-Price Meals",25,15.4
"New Haven School District","=""0930011""","Polly T. McCabe Center","=""0939211""","Eligible for Free or Reduced-Price Meals","*","*"
"New Haven School District","=""0930011""","Quinnipiac Real World Math STEM School","=""0933511""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"New Haven School District","=""0930011""","Riverside Education Academy","=""0939111""","Eligible for Free or Reduced-Price Meals","*","*"
"New Haven School District","=""0930011""","Ross/Woodward School","=""0931011""","Eligible for Free or Reduced-Price Meals",38,8.7
"New Haven School District","=""0930011""","Sound School","=""0936711""","Eligible for Free or Reduced-Price Meals","*","*"
"New Haven School District","=""0930011""","Strong 21st Century Communications Magnet and SCSU Lab School","=""0932811""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"New Haven School District","=""0930011""","Truman School","=""0932911""","Eligible for Free or Reduced-Price Meals",16,4.1
"New Haven School District","=""0930011""","West Rock Authors Academy","=""0934911""","Eligible for Free or Reduced-Price Meals",20,11.2
"New Haven School District","=""0930011""","Wexler/Grant Community School","=""0933211""","Eligible for Free or Reduced-Price Meals",54,17.6
"New Haven School District","=""0930011""","Wilbur Cross High School","=""0936111""","Eligible for Free or Reduced-Price Meals",207,23.3
"New Haven School District","=""0930011""","Worthington Hooker School","=""0933811""","Eligible for Free or Reduced-Price Meals","*","*"
"Pomfret School District","=""1120011""","Pomfret Community School","=""1120111""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Portland School District","=""1130011""","Brownstone Intermediate School","=""1130511""","Eligible for Free or Reduced-Price Meals","*","*"
"Portland School District","=""1130011""","Gildersleeve School","=""1130411""","Eligible for Free or Reduced-Price Meals","*","*"
"Portland School District","=""1130011""","Portland High School","=""1136111""","Eligible for Free or Reduced-Price Meals",12,18.2
"Portland School District","=""1130011""","Portland Middle School","=""1135111""","Eligible for Free or Reduced-Price Meals",9,17.3
"Portland School District","=""1130011""","Valley View School","=""1130211""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Preston School District","=""1140011""","Preston Plains School","=""1145111""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Preston School District","=""1140011""","Preston Veterans' Memorial School","=""1140411""","Eligible for Free or Reduced-Price Meals","*","*"
"Putnam School District","=""1160011""","Helping Hands","=""1169011""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Putnam School District","=""1160011""","Putnam Elementary School","=""1160311""","Eligible for Free or Reduced-Price Meals",12,2.6
"Putnam School District","=""1160011""","Putnam High School","=""1166111""","Eligible for Free or Reduced-Price Meals",24,14.7
"Putnam School District","=""1160011""","Putnam Middle School","=""1165111""","Eligible for Free or Reduced-Price Meals",30,16.3
"East Haddam School District","=""0410011""","East Haddam Elementary School","=""0410111""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"East Haddam School District","=""0410011""","Nathan Hale-Ray High School","=""0416111""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"East Haddam School District","=""0410011""","Nathan Hale-Ray Middle School","=""0415111""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"East Hampton School District","=""0420011""","Center School","=""0420311""","Eligible for Free or Reduced-Price Meals","*","*"
"East Hampton School District","=""0420011""","East Hampton High School","=""0426111""","Eligible for Free or Reduced-Price Meals",7,12.3
"East Hampton School District","=""0420011""","East Hampton Middle School","=""0425111""","Eligible for Free or Reduced-Price Meals",10,17.9
"East Hampton School District","=""0420011""","Memorial School","=""0420111""","Eligible for Free or Reduced-Price Meals","*","*"
"East Hampton School District","=""0420011""","The Learning Center at East Hampton","=""0429011""","Eligible for Free or Reduced-Price Meals","*","*"
"Groton School District","=""0590011""","Carl C. Cutler Middle School","=""0595311""","Eligible for Free or Reduced-Price Meals",16,10.7
"Groton School District","=""0590011""","Catherine Kolnaski Magnet School","=""0592011""","Eligible for Free or Reduced-Price Meals",21,7.2
"Groton School District","=""0590011""","Charles Barnum School","=""0591811""","Eligible for Free or Reduced-Price Meals","*","*"
"Groton School District","=""0590011""","Claude Chester School","=""0590311""","Eligible for Free or Reduced-Price Meals",20,7.7
"Groton School District","=""0590011""","Mary Morrisson School","=""0591711""","Eligible for Free or Reduced-Price Meals",6,2.6
"Groton School District","=""0590011""","Northeast Academy Elementary School","=""0591911""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Groton School District","=""0590011""","Pleasant Valley School","=""0591211""","Eligible for Free or Reduced-Price Meals","*","*"
"Groton School District","=""0590011""","Robert E. Fitch High School","=""0596111""","Eligible for Free or Reduced-Price Meals",113,24.1
"Groton School District","=""0590011""","S. B. Butler School","=""0590111""","Eligible for Free or Reduced-Price Meals","*","*"
"Groton School District","=""0590011""","West Side Middle School","=""0595211""","Eligible for Free or Reduced-Price Meals",50,16.7
"Guilford School District","=""0600011""","A. Baldwin Middle School","=""0600711""","Eligible for Free or Reduced-Price Meals","*","*"
"Guilford School District","=""0600011""","A. W. Cox School","=""0600611""","Eligible for Free or Reduced-Price Meals","*","*"
"Guilford School District","=""0600011""","Calvin Leete School","=""0600411""","Eligible for Free or Reduced-Price Meals","*","*"
"Guilford School District","=""0600011""","E. C. Adams Middle School","=""0605111""","Eligible for Free or Reduced-Price Meals","*","*"
"Guilford School District","=""0600011""","Guilford High School","=""0606111""","Eligible for Free or Reduced-Price Meals",21,18.4
"Guilford School District","=""0600011""","Guilford Lakes School","=""0600211""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Guilford School District","=""0600011""","Melissa Jones School","=""0600311""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Manchester School District","=""0770011""","Bowers School","=""0770111""","Eligible for Free or Reduced-Price Meals","*","*"
"Manchester School District","=""0770011""","Buckley School","=""0770311""","Eligible for Free or Reduced-Price Meals",9,8.2
"Manchester School District","=""0770011""","Elisabeth M. Bennet Academy","=""0771711""","Eligible for Free or Reduced-Price Meals",14,5.6
"Manchester School District","=""0770011""","Highland Park School","=""0770411""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Manchester School District","=""0770011""","Illing Middle School","=""0775311""","Eligible for Free or Reduced-Price Meals",127,25.0
"Manchester School District","=""0770011""","Keeney School","=""0770611""","Eligible for Free or Reduced-Price Meals",13,9.3
"Manchester School District","=""0770011""","Manchester High School","=""0776111""","Eligible for Free or Reduced-Price Meals",173,20.6
"Manchester School District","=""0770011""","Manchester Preschool Center","=""0778011""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Manchester School District","=""0770011""","Manchester Regional Academy","=""0779011""","Eligible for Free or Reduced-Price Meals",57,64.8
"Manchester School District","=""0770011""","Manchester Transition Center","=""0779111""","Eligible for Free or Reduced-Price Meals","*","*"
"Manchester School District","=""0770011""","Martin School","=""0771611""","Eligible for Free or Reduced-Price Meals",10,6.8
"Manchester School District","=""0770011""","Robertson School","=""0771011""","Eligible for Free or Reduced-Price Meals",17,8.2
"Manchester School District","=""0770011""","Verplanck School","=""0771211""","Eligible for Free or Reduced-Price Meals",19,6.4
"Manchester School District","=""0770011""","Waddell School","=""0771311""","Eligible for Free or Reduced-Price Meals",11,5.3
"Manchester School District","=""0770011""","Washington School","=""0771411""","Eligible for Free or Reduced-Price Meals",40,12.4
"Mansfield School District","=""0780011""","Annie E. Vinton School","=""0780411""","Eligible for Free or Reduced-Price Meals","*","*"
"Mansfield School District","=""0780011""","Dorothy C. Goodwin School","=""0780211""","Eligible for Free or Reduced-Price Meals","*","*"
"Mansfield School District","=""0780011""","Mansfield Middle School School","=""0785111""","Eligible for Free or Reduced-Price Meals","*","*"
"Mansfield School District","=""0780011""","Southeast Elementary School","=""0780511""","Eligible for Free or Reduced-Price Meals","*","*"
"Plainfield School District","=""1090011""","Early Childhood Center","=""1098011""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Plainfield School District","=""1090011""","Moosup Elementary School","=""1090111""","Eligible for Free or Reduced-Price Meals","*","*"
"Plainfield School District","=""1090011""","Plainfield Central School","=""1095111""","Eligible for Free or Reduced-Price Meals",34,11.6
"Plainfield School District","=""1090011""","Plainfield High School","=""1096111""","Eligible for Free or Reduced-Price Meals",68,22.8
"Plainfield School District","=""1090011""","Plainfield Memorial School","=""1090311""","Eligible for Free or Reduced-Price Meals",7,3.7
"Plainfield School District","=""1090011""","Shepard Hill Elementary School","=""1090411""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Plainville School District","=""1100011""","Frank T. Wheeler School","=""1100411""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Plainville School District","=""1100011""","Linden Street School","=""1100211""","Eligible for Free or Reduced-Price Meals","*","*"
"Plainville School District","=""1100011""","Louis Toffolon School","=""1100511""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Plainville School District","=""1100011""","Middle School of Plainville","=""1105211""","Eligible for Free or Reduced-Price Meals",19,9.9
"Plainville School District","=""1100011""","Plainville High School","=""1106111""","Eligible for Free or Reduced-Price Meals",33,16.3
"Plymouth School District","=""1110011""","Eli Terry Jr. Middle School","=""1115111""","Eligible for Free or Reduced-Price Meals",8,7.2
"Plymouth School District","=""1110011""","Harry S. Fisher Elementary School","=""1110411""","Eligible for Free or Reduced-Price Meals","*","*"
"Plymouth School District","=""1110011""","Plymouth Alternative High School","=""1117111""","Eligible for Free or Reduced-Price Meals","*","*"
"Plymouth School District","=""1110011""","Plymouth Center School","=""1110211""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Plymouth School District","=""1110011""","Terryville High School","=""1116111""","Eligible for Free or Reduced-Price Meals",19,16.4
"Branford School District","=""0140011""","Branford High School","=""0146111""","Eligible for Free or Reduced-Price Meals",54,23.9
"Branford School District","=""0140011""","Francis Walsh Intermediate School","=""0145111""","Eligible for Free or Reduced-Price Meals",21,8.7
"Branford School District","=""0140011""","Indian Neck School","=""0148011""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Branford School District","=""0140011""","John B. Sliney School","=""0141611""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Branford School District","=""0140011""","Mary R. Tisko School","=""0141511""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Branford School District","=""0140011""","Mary T. Murphy School","=""0141411""","Eligible for Free or Reduced-Price Meals","*","*"
"Darien School District","=""0350011""","Darien High School","=""0356111""","Eligible for Free or Reduced-Price Meals","*","*"
"Darien School District","=""0350011""","Holmes Elementary School","=""0350711""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Darien School District","=""0350011""","Middlesex Middle School","=""0355111""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Darien School District","=""0350011""","Tokeneke Elementary School","=""0350611""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Deep River School District","=""0360011""","Deep River Elementary School","=""0360111""","Eligible for Free or Reduced-Price Meals","*","*"
"Derby School District","=""0370011""","Bradley School","=""0370611""","Eligible for Free or Reduced-Price Meals",7,3.9
"Derby School District","=""0370011""","Derby High School","=""0376111""","Eligible for Free or Reduced-Price Meals",54,24.8
"Derby School District","=""0370011""","Derby Middle School","=""0375011""","Eligible for Free or Reduced-Price Meals",58,28.0
"Derby School District","=""0370011""","Irving School","=""0370411""","Eligible for Free or Reduced-Price Meals",24,8.5
"East Granby School District","=""0400011""","Allgrove School","=""0400111""","Eligible for Free or Reduced-Price Meals","N/A","*"
"East Granby School District","=""0400011""","East Granby High School","=""0406111""","Eligible for Free or Reduced-Price Meals","*","*"
"East Granby School District","=""0400011""","East Granby Middle School","=""0405111""","Eligible for Free or Reduced-Price Meals","*","*"
"East Granby School District","=""0400011""","R. Dudley Seymour School","=""0400211""","Eligible for Free or Reduced-Price Meals","*","*"
"Eastford School District","=""0390011""","Eastford Elementary School","=""0390111""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Greenwich School District","=""0570011""","Central Middle School","=""0575111""","Eligible for Free or Reduced-Price Meals",8,11.0
"Greenwich School District","=""0570011""","Cos Cob School","=""0570211""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Greenwich School District","=""0570011""","Eastern Middle School","=""0575211""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Greenwich School District","=""0570011""","Glenville School","=""0570411""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Greenwich School District","=""0570011""","Greenwich High School","=""0576111""","Eligible for Free or Reduced-Price Meals",33,8.0
"Greenwich School District","=""0570011""","Hamilton Avenue School","=""0570511""","Eligible for Free or Reduced-Price Meals","*","*"
"Greenwich School District","=""0570011""","International School At Dundee","=""0571311""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Greenwich School District","=""0570011""","Julian Curtiss School","=""0570311""","Eligible for Free or Reduced-Price Meals","*","*"
"Greenwich School District","=""0570011""","New Lebanon School","=""0570611""","Eligible for Free or Reduced-Price Meals","*","*"
"Greenwich School District","=""0570011""","North Mianus School","=""0570711""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Greenwich School District","=""0570011""","North Street School","=""0570811""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Greenwich School District","=""0570011""","Old Greenwich School","=""0570911""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Greenwich School District","=""0570011""","Parkway School","=""0571111""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Greenwich School District","=""0570011""","Riverside School","=""0571011""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Greenwich School District","=""0570011""","Western Middle School","=""0575311""","Eligible for Free or Reduced-Price Meals",14,6.8
"Griswold School District","=""0580011""","Griswold Elementary School","=""0580311""","Eligible for Free or Reduced-Price Meals","*","*"
"Griswold School District","=""0580011""","Griswold High School","=""0586211""","Eligible for Free or Reduced-Price Meals",61,28.8
"Griswold School District","=""0580011""","Griswold Middle School","=""0585111""","Eligible for Free or Reduced-Price Meals",32,12.9
"Litchfield School District","=""0740011""","Center School","=""0740211""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Litchfield School District","=""0740011""","Litchfield High School","=""0746111""","Eligible for Free or Reduced-Price Meals",9,13.0
"Litchfield School District","=""0740011""","Litchfield Intermediate School","=""0740311""","Eligible for Free or Reduced-Price Meals","*","*"
"Madison School District","=""0760011""","Daniel Hand High School","=""0766111""","Eligible for Free or Reduced-Price Meals","*","*"
"Madison School District","=""0760011""","Dr. Robert H. Brown Middle School","=""0760611""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Madison School District","=""0760011""","Island Avenue Elementary School","=""0760211""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Madison School District","=""0760011""","J. Milton Jeffrey Elementary School","=""0760111""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Madison School District","=""0760011""","Kathleen H. Ryerson Elementary School","=""0760311""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Madison School District","=""0760011""","Walter C. Polson Upper Middle School","=""0765211""","Eligible for Free or Reduced-Price Meals","*","*"
"New Hartford School District","=""0920011""","Ann Antolini School","=""0920311""","Eligible for Free or Reduced-Price Meals","*","*"
"New Hartford School District","=""0920011""","Bakerville Consolidated School","=""0920111""","Eligible for Free or Reduced-Price Meals","N/A","*"
"New Hartford School District","=""0920011""","New Hartford Elementary School","=""0920211""","Eligible for Free or Reduced-Price Meals","*","*"
"Norwich School District","=""1040011""","Bishop School Early Learning Center","=""1040111""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Norwich School District","=""1040011""","Deborah-Tennant Zinewicz  School","=""1049111""","Eligible for Free or Reduced-Price Meals",14,66.7
"Norwich School District","=""1040011""","Hickory Street School","=""1049011""","Eligible for Free or Reduced-Price Meals","*","*"
"Norwich School District","=""1040011""","John B. Stanton Network School","=""1041411""","Eligible for Free or Reduced-Price Meals",8,2.7
"Norwich School District","=""1040011""","Kelly Middle School","=""1045111""","Eligible for Free or Reduced-Price Meals",66,14.8
"Norwich School District","=""1040011""","Moriarty Magnet School","=""1042011""","Eligible for Free or Reduced-Price Meals",20,7.4
"Norwich School District","=""1040011""","Samuel Huntington School","=""1040811""","Eligible for Free or Reduced-Price Meals",6,3.1
"Norwich School District","=""1040011""","Teachers' Memorial Middle School","=""1045211""","Eligible for Free or Reduced-Price Meals",71,19.7
"Norwich School District","=""1040011""","Thomas W. Mahan School","=""1041711""","Eligible for Free or Reduced-Price Meals","*","*"
"Norwich School District","=""1040011""","Uncas Network School","=""1041911""","Eligible for Free or Reduced-Price Meals",25,10.9
"Norwich School District","=""1040011""","Veterans' Memorial School","=""1041811""","Eligible for Free or Reduced-Price Meals",10,4.2
"Norwich School District","=""1040011""","Virtual Learning Academy","=""1049211""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Norwich School District","=""1040011""","Wequonnoc Magnet School","=""1041511""","Eligible for Free or Reduced-Price Meals",13,7.4
"Orange School District","=""1070011""","Mary L. Tracy School","=""1070211""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Orange School District","=""1070011""","Peck Place School","=""1070511""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Orange School District","=""1070011""","Race Brook School","=""1070311""","Eligible for Free or Reduced-Price Meals","*","*"
"Orange School District","=""1070011""","Turkey Hill School","=""1070411""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Old Saybrook School District","=""1060011""","Kathleen E. Goodwin School","=""1060211""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Old Saybrook School District","=""1060011""","Old Saybrook Middle School","=""1065211""","Eligible for Free or Reduced-Price Meals","*","*"
"Old Saybrook School District","=""1060011""","Old Saybrook Senior High School","=""1066111""","Eligible for Free or Reduced-Price Meals",11,14.9
"Oxford School District","=""1080011""","Great Oak School","=""1085111""","Eligible for Free or Reduced-Price Meals","*","*"
"Oxford School District","=""1080011""","Oxford Center School","=""1080111""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Oxford School District","=""1080011""","Oxford High School","=""1086011""","Eligible for Free or Reduced-Price Meals","*","*"
"Oxford School District","=""1080011""","Quaker Farms School","=""1080311""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Bolton School District","=""0120011""","Bolton Center School","=""0120111""","Eligible for Free or Reduced-Price Meals","*","*"
"Bolton School District","=""0120011""","Bolton High School","=""0126111""","Eligible for Free or Reduced-Price Meals",7,15.6
"Bozrah School District","=""0130011""","Fields Memorial School","=""0130111""","Eligible for Free or Reduced-Price Meals","*","*"
"Granby School District","=""0560011""","Frank M. Kearns Primary School","=""0560111""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Granby School District","=""0560011""","Granby Memorial High School","=""0566111""","Eligible for Free or Reduced-Price Meals",7,13.0
"Granby School District","=""0560011""","Granby Memorial Middle School","=""0565111""","Eligible for Free or Reduced-Price Meals","*","*"
"Granby School District","=""0560011""","Kelly Lane Intermediate School","=""0560411""","Eligible for Free or Reduced-Price Meals","*","*"
"Granby School District","=""0560011""","Wells Road Intermediate School","=""0560311""","Eligible for Free or Reduced-Price Meals","*","*"
"Ledyard School District","=""0720011""","Gales Ferry School","=""0720211""","Eligible for Free or Reduced-Price Meals","*","*"
"Ledyard School District","=""0720011""","Gallup Hill School","=""0720411""","Eligible for Free or Reduced-Price Meals",7,5.7
"Ledyard School District","=""0720011""","Juliet W. Long School","=""0720311""","Eligible for Free or Reduced-Price Meals","*","*"
