"District","District Code","School","School Code","Free/Reduced Price Meal Eligibility","Count","%"
"Tolland School District","=""1420011""","TALC","=""1420311""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Tolland School District","=""1420011""","Tolland High School","=""1426111""","Eligible for Free or Reduced-Price Meals",9,12.5
"Tolland School District","=""1420011""","Tolland Intermediate School","=""1420211""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Tolland School District","=""1420011""","Tolland Middle School","=""1425111""","Eligible for Free or Reduced-Price Meals",9,14.5
"West Hartford School District","=""1550011""","Aiken School","=""1551611""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"West Hartford School District","=""1550011""","Braeburn Learning Center","=""1559311""","Eligible for Free or Reduced-Price Meals","N/A","*"
"West Hartford School District","=""1550011""","Braeburn School","=""1550211""","Eligible for Free or Reduced-Price Meals","*","*"
"West Hartford School District","=""1550011""","Bristow Middle School","=""1555311""","Eligible for Free or Reduced-Price Meals",10,15.2
"West Hartford School District","=""1550011""","Bugbee School","=""1550411""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"West Hartford School District","=""1550011""","Charter Oak International Academy","=""1550511""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"West Hartford School District","=""1550011""","Conard High School","=""1556111""","Eligible for Free or Reduced-Price Meals",47,12.1
"West Hartford School District","=""1550011""","Duffy School","=""1550611""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"West Hartford School District","=""1550011""","Hall High School","=""1556211""","Eligible for Free or Reduced-Price Meals",40,15.0
"West Hartford School District","=""1550011""","King Philip Middle School","=""1555111""","Eligible for Free or Reduced-Price Meals",28,16.6
"West Hartford School District","=""1550011""","Morley School","=""1550911""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"West Hartford School District","=""1550011""","Norfeldt School","=""1551011""","Eligible for Free or Reduced-Price Meals","*","*"
"West Hartford School District","=""1550011""","REACH","=""1557311""","Eligible for Free or Reduced-Price Meals",16,66.7
"West Hartford School District","=""1550011""","Sedgwick Middle School","=""1555211""","Eligible for Free or Reduced-Price Meals",57,23.7
"West Hartford School District","=""1550011""","Smith School","=""1551711""","Eligible for Free or Reduced-Price Meals",7,3.9
"West Hartford School District","=""1550011""","Strive-West Hartford","=""1559211""","Eligible for Free or Reduced-Price Meals",7,29.2
"West Hartford School District","=""1550011""","WAAVE (W Hartford Applied Academic/Voc'l Experience)","=""1559011""","Eligible for Free or Reduced-Price Meals","N/A","*"
"West Hartford School District","=""1550011""","Webster Hill School","=""1551211""","Eligible for Free or Reduced-Price Meals","*","*"
"West Hartford School District","=""1550011""","Whiting Lane Learning Center","=""1559511""","Eligible for Free or Reduced-Price Meals","N/A","*"
"West Hartford School District","=""1550011""","Whiting Lane School","=""1551311""","Eligible for Free or Reduced-Price Meals","*","*"
"West Hartford School District","=""1550011""","Wolcott Learning Center","=""1559611""","Eligible for Free or Reduced-Price Meals","N/A","*"
"West Hartford School District","=""1550011""","Wolcott School","=""1551511""","Eligible for Free or Reduced-Price Meals","*","*"
"Regional School District 07","=""2070012""","AIM","=""2079112""","Eligible for Free or Reduced-Price Meals","*","*"
"Regional School District 07","=""2070012""","FLEX","=""2079012""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Regional School District 07","=""2070012""","Highlander Transition Academy","=""2070112""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Regional School District 07","=""2070012""","Links","=""2079212""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Regional School District 07","=""2070012""","Northwestern Regional High School","=""2076112""","Eligible for Free or Reduced-Price Meals",13,19.1
"Regional School District 07","=""2070012""","Northwestern Regional Middle School","=""2075112""","Eligible for Free or Reduced-Price Meals","*","*"
"Regional School District 07","=""2070012""","STEP","=""2079312""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Regional School District 08","=""2080012""","RHAM High School","=""2086112""","Eligible for Free or Reduced-Price Meals",16,19.0
"Regional School District 08","=""2080012""","RHAM Middle School","=""2085112""","Eligible for Free or Reduced-Price Meals","*","*"
"Regional School District 09","=""2090012""","Joel Barlow High School","=""2096112""","Eligible for Free or Reduced-Price Meals","*","*"
"Regional School District 10","=""2100012""","Har-Bur Middle School","=""2105112""","Eligible for Free or Reduced-Price Meals","*","*"
"Regional School District 10","=""2100012""","Harwinton Consolidated School","=""2100312""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Regional School District 10","=""2100012""","Lake Garda Elementary School","=""2100212""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Regional School District 10","=""2100012""","Lewis S. Mills High School","=""2106112""","Eligible for Free or Reduced-Price Meals","*","*"
"Regional School District 11","=""2110012""","Parish Hill High School","=""2116112""","Eligible for Free or Reduced-Price Meals",11,14.9
"Connecticut Technical High School System","=""9000016""","A. I. Prince Technical High School","=""9001516""","Eligible for Free or Reduced-Price Meals",128,21.5
"Connecticut Technical High School System","=""9000016""","Bullard-Havens Technical High School","=""9001116""","Eligible for Free or Reduced-Price Meals",61,11.2
"Connecticut Technical High School System","=""9000016""","E. C. Goodwin Technical High School","=""9001916""","Eligible for Free or Reduced-Price Meals",81,20.4
"Connecticut Technical High School System","=""9000016""","Eli Whitney Technical High School","=""9001416""","Eligible for Free or Reduced-Price Meals",93,22.1
"Connecticut Technical High School System","=""9000016""","Ella T. Grasso Southeastern Technical High School","=""9002716""","Eligible for Free or Reduced-Price Meals",56,18.5
"Connecticut Technical High School System","=""9000016""","Emmett O'Brien Technical High School","=""9002516""","Eligible for Free or Reduced-Price Meals",34,13.2
"Connecticut Technical High School System","=""9000016""","H. C. Wilcox Technical High School","=""9001716""","Eligible for Free or Reduced-Price Meals",41,12.4
"Connecticut Technical High School System","=""9000016""","H. H. Ellis Technical High School","=""9001316""","Eligible for Free or Reduced-Price Meals",20,9.1
"Connecticut Technical High School System","=""9000016""","Henry Abbott Technical High School","=""9001216""","Eligible for Free or Reduced-Price Meals",41,14.0
"Connecticut Technical High School System","=""9000016""","Howell Cheney Technical High School","=""9001616""","Eligible for Free or Reduced-Price Meals",68,25.8
"Connecticut Technical High School System","=""9000016""","J. M. Wright Technical High School","=""9002116""","Eligible for Free or Reduced-Price Meals",35,23.2
"Connecticut Technical High School System","=""9000016""","Norwich Technical High School","=""9002016""","Eligible for Free or Reduced-Price Meals",28,13.0
"Connecticut Technical High School System","=""9000016""","Oliver Wolcott Technical High School","=""9002216""","Eligible for Free or Reduced-Price Meals",19,11.4
"Connecticut Technical High School System","=""9000016""","Platt Technical High School","=""9002616""","Eligible for Free or Reduced-Price Meals",54,17.4
"Connecticut Technical High School System","=""9000016""","Vinal Technical High School","=""9001816""","Eligible for Free or Reduced-Price Meals",42,18.6
"Connecticut Technical High School System","=""9000016""","W. F. Kaynor Technical High School","=""9002316""","Eligible for Free or Reduced-Price Meals",42,11.4
"Connecticut Technical High School System","=""9000016""","Windham Technical High School","=""9002416""","Eligible for Free or Reduced-Price Meals",38,16.4
"Norwich Free Academy District","=""9010022""","Alternative Pathways to Success","=""9010322""","Eligible for Free or Reduced-Price Meals",10,"*"
"Norwich Free Academy District","=""9010022""","LEAD (Life Skills, Education and Adult Development)","=""9010122""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Norwich Free Academy District","=""9010022""","Night School","=""9010222""","Eligible for Free or Reduced-Price Meals",10,"*"
"Norwich Free Academy District","=""9010022""","Norwich Free Academy","=""9016122""","Eligible for Free or Reduced-Price Meals",196,16.5
"The Gilbert School District","=""9020022""","The Gilbert School","=""9026122""","Eligible for Free or Reduced-Price Meals",56,22.4
"Woodstock Academy District","=""9030022""","Woodstock Academy","=""9036122""","Eligible for Free or Reduced-Price Meals",6,24.0
"Hartford School District","=""0640011""","Asian Studies Academy at Bellizzi School","=""0640711""","Eligible for Free or Reduced-Price Meals",95,15.7
"Hartford School District","=""0640011""","Autism Program - Environmental Sciences Magnet School at Mary M Hooker","=""0644311""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Hartford School District","=""0640011""","Autism Program - Naylor School","=""0645711""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Hartford School District","=""0640011""","Autism Program - Sarah J. Rawson Elementary School","=""0644411""","Eligible for Free or Reduced-Price Meals","*","*"
"Hartford School District","=""0640011""","Autism Program - Simpson-Waverly","=""0649311""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Hartford School District","=""0640011""","Autism Program-Burr School","=""0648611""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Hartford School District","=""0640011""","Batchelder School","=""0640411""","Eligible for Free or Reduced-Price Meals",60,13.1
"Hartford School District","=""0640011""","Betances Early Reading Lab Magnet School","=""0642811""","Eligible for Free or Reduced-Price Meals",8,4.9
"Hartford School District","=""0640011""","Breakthrough II Magnet School","=""0643511""","Eligible for Free or Reduced-Price Meals","*","*"
"Hartford School District","=""0640011""","Breakthrough Magnet School","=""0643311""","Eligible for Free or Reduced-Price Meals","*","*"
"Hartford School District","=""0640011""","Bulkeley High School Lower School","=""0646111""","Eligible for Free or Reduced-Price Meals",61,19.1
"Hartford School District","=""0640011""","Bulkeley High School Upper School","=""0647111""","Eligible for Free or Reduced-Price Meals",71,22.8
"Hartford School District","=""0640011""","Burns Latino Studies Academy","=""0640611""","Eligible for Free or Reduced-Price Meals",154,30.1
"Hartford School District","=""0640011""","Burr School","=""0642311""","Eligible for Free or Reduced-Price Meals",113,19.1
"Hartford School District","=""0640011""","Capital Community College Magnet Academy","=""0643911""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Hartford School District","=""0640011""","Capital Preparatory Magnet School","=""0646911""","Eligible for Free or Reduced-Price Meals",44,11.1
"Hartford School District","=""0640011""","Clark School","=""0642411""","Eligible for Free or Reduced-Price Meals",55,22.1
"Hartford School District","=""0640011""","Classical Magnet School","=""0646411""","Eligible for Free or Reduced-Price Meals",120,35.4
"Hartford School District","=""0640011""","Culinary Arts Academy","=""0646011""","Eligible for Free or Reduced-Price Meals",107,43.3
"Hartford School District","=""0640011""","DDP - Simpson-Waverly School","=""0649411""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Hartford School District","=""0640011""","Dr. James H Naylor/CCSU Leadership Academy","=""0641411""","Eligible for Free or Reduced-Price Meals",35,5.9
"Hartford School District","=""0640011""","EDP - Betances Early Reading Lab","=""0645811""","Eligible for Free or Reduced-Price Meals","*","*"
"Hartford School District","=""0640011""","EDP - Bulkeley High School","=""0648311""","Eligible for Free or Reduced-Price Meals",7,"*"
"Hartford School District","=""0640011""","EDP - HPHS Academy of Engineering and Green Technology","=""0648211""","Eligible for Free or Reduced-Price Meals",13,39.4
"Hartford School District","=""0640011""","EDP - M.D. Fox","=""0645911""","Eligible for Free or Reduced-Price Meals",26,66.7
"Hartford School District","=""0640011""","EDP - McDonough Expeditionary Learning School","=""0648111""","Eligible for Free or Reduced-Price Meals","*","*"
"Hartford School District","=""0640011""","Environmental Sciences Magnet School at Mary M Hooker","=""0640911""","Eligible for Free or Reduced-Price Meals",18,3.5
"Hartford School District","=""0640011""","Expeditionary Learning Academy at Moylan School","=""0643211""","Eligible for Free or Reduced-Price Meals",7,1.3
"Hartford School District","=""0640011""","Fred D. Wish Museum School","=""0642211""","Eligible for Free or Reduced-Price Meals",66,22.0
"Hartford School District","=""0640011""","Global Communications Academy","=""0643611""","Eligible for Free or Reduced-Price Meals",147,23.9
"Hartford School District","=""0640011""","Great Path Academy at MCC","=""0647911""","Eligible for Free or Reduced-Price Meals",29,19.1
"Hartford School District","=""0640011""","HPHS Academy of Engineering and Green Technology","=""0647211""","Eligible for Free or Reduced-Price Meals",76,26.2
"Hartford School District","=""0640011""","HPHS Academy of Nursing and Health Science","=""0647511""","Eligible for Free or Reduced-Price Meals",129,35.6
"Hartford School District","=""0640011""","HPHS Law and Government Academy","=""0647411""","Eligible for Free or Reduced-Price Meals",58,17.6
"Hartford School District","=""0640011""","Hartford Magnet Trinity College Academy","=""0645411""","Eligible for Free or Reduced-Price Meals",93,15.1
"Hartford School District","=""0640011""","Hartford PreKindergarten Magnet School","=""0641311""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Hartford School District","=""0640011""","High School, Inc.","=""0647611""","Eligible for Free or Reduced-Price Meals",54,28.3
"Hartford School District","=""0640011""","High Step Transition","=""0648411""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Hartford School District","=""0640011""","Journalism and Media Academy Magnet School","=""0647711""","Eligible for Free or Reduced-Price Meals",43,30.5
"Hartford School District","=""0640011""","Kennelly School","=""0641011""","Eligible for Free or Reduced-Price Meals",80,15.1
"Hartford School District","=""0640011""","Kinsella Magnet School of Performing Arts","=""0641111""","Eligible for Free or Reduced-Price Meals",65,8.7
"Hartford School District","=""0640011""","LC - Breakthrough II","=""0649511""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Hartford School District","=""0640011""","LC - Burns","=""0649611""","Eligible for Free or Reduced-Price Meals",7,"*"
"Hartford School District","=""0640011""","LC - Moylan","=""0649811""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Hartford School District","=""0640011""","M. D. Fox Elementary School","=""0640811""","Eligible for Free or Reduced-Price Meals",70,11.7
"Hartford School District","=""0640011""","M. L. King School","=""0641611""","Eligible for Free or Reduced-Price Meals",40,12.0
"Hartford School District","=""0640011""","MDP - Batchelder School","=""0644811""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Hartford School District","=""0640011""","MDP - Bulkeley High School","=""0645011""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Hartford School District","=""0640011""","MDP - HPHS Law and Government Academy","=""0644911""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Hartford School District","=""0640011""","MDP - Moylan School","=""0648511""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Hartford School District","=""0640011""","McDonough Expeditionary Learning School","=""0641211""","Eligible for Free or Reduced-Price Meals",72,30.9
"Hartford School District","=""0640011""","Milner Elementary School","=""0641911""","Eligible for Free or Reduced-Price Meals",95,27.0
"Hartford School District","=""0640011""","Montessori Magnet at Fisher School","=""0643711""","Eligible for Free or Reduced-Price Meals",10,8.1
"Hartford School District","=""0640011""","Montessori Magnet at Moylan School","=""0640511""","Eligible for Free or Reduced-Price Meals","*","*"
"Hartford School District","=""0640011""","Noah Webster Micro Society School","=""0642011""","Eligible for Free or Reduced-Price Meals",28,7.9
"Hartford School District","=""0640011""","Parkville Community School","=""0641511""","Eligible for Free or Reduced-Price Meals",58,11.7
"Hartford School District","=""0640011""","Pathways Academy of Technology and Design","=""0646611""","Eligible for Free or Reduced-Price Meals",73,27.8
"Hartford School District","=""0640011""","Renzulli Academy","=""0644011""","Eligible for Free or Reduced-Price Meals","*","*"
"Hartford School District","=""0640011""","SAND School","=""0640111""","Eligible for Free or Reduced-Price Meals",36,9.2
"Hartford School District","=""0640011""","STEM Magnet School at Annie Fisher","=""0642511""","Eligible for Free or Reduced-Price Meals",29,18.1
"Hartford School District","=""0640011""","STEM Magnet School at Dwight","=""0643811""","Eligible for Free or Reduced-Price Meals",42,22.0
"Hartford School District","=""0640011""","Sanchez School","=""0643011""","Eligible for Free or Reduced-Price Meals",26,6.0
"Hartford School District","=""0640011""","Sarah J. Rawson Elementary School","=""0641711""","Eligible for Free or Reduced-Price Meals",50,13.3
"Hartford School District","=""0640011""","Simpson-Waverly School","=""0642611""","Eligible for Free or Reduced-Price Meals",62,21.8
"Hartford School District","=""0640011""","Sports and Medical Sciences Academy","=""0646511""","Eligible for Free or Reduced-Price Meals",150,26.6
"Hartford School District","=""0640011""","University High School of Science and Engineering","=""0646711""","Eligible for Free or Reduced-Price Meals",30,16.5
"Hartford School District","=""0640011""","West Middle School","=""0642111""","Eligible for Free or Reduced-Price Meals",65,19.2
"Milford School District","=""0840011""","Calf Pen Meadow School","=""0840111""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Milford School District","=""0840011""","East Shore Middle School","=""0845111""","Eligible for Free or Reduced-Price Meals",13,12.6
"Milford School District","=""0840011""","Harborside Middle School","=""0845211""","Eligible for Free or Reduced-Price Meals",14,18.2
"Milford School District","=""0840011""","J. F. Kennedy School","=""0841911""","Eligible for Free or Reduced-Price Meals","*","*"
"Milford School District","=""0840011""","Jonathan Law High School","=""0846211""","Eligible for Free or Reduced-Price Meals",64,28.6
"Milford School District","=""0840011""","Joseph A. Foran High School","=""0846311""","Eligible for Free or Reduced-Price Meals",28,20.6
"Milford School District","=""0840011""","Live Oaks School","=""0841611""","Eligible for Free or Reduced-Price Meals","*","*"
"Milford School District","=""0840011""","Mathewson School","=""0841711""","Eligible for Free or Reduced-Price Meals","*","*"
"Milford School District","=""0840011""","Meadowside School","=""0840711""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Milford School District","=""0840011""","Orange Avenue School","=""0840811""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Milford School District","=""0840011""","Orchard Hills School","=""0841811""","Eligible for Free or Reduced-Price Meals","*","*"
"Milford School District","=""0840011""","Pumpkin Delight School","=""0841011""","Eligible for Free or Reduced-Price Meals",8,7.3
"Milford School District","=""0840011""","The Academy","=""0840311""","Eligible for Free or Reduced-Price Meals","*","*"
"Milford School District","=""0840011""","West Shore Middle School","=""0845311""","Eligible for Free or Reduced-Price Meals",13,8.8
"Monroe School District","=""0850011""","Fawn Hollow Elementary School","=""0850511""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Monroe School District","=""0850011""","Jockey Hollow School","=""0855211""","Eligible for Free or Reduced-Price Meals","*","*"
"Monroe School District","=""0850011""","Masuk Alternative Program","=""0850211""","Eligible for Free or Reduced-Price Meals","*","*"
"Monroe School District","=""0850011""","Masuk High School","=""0856111""","Eligible for Free or Reduced-Price Meals","*","*"
"Monroe School District","=""0850011""","Monroe Elementary School","=""0850111""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Monroe School District","=""0850011""","Stepney Elementary School","=""0850311""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"New London School District","=""0950011""","Bennie Dover Jackson Middle School","=""0955111""","Eligible for Free or Reduced-Price Meals",107,19.6
"New London School District","=""0950011""","Early Childhood Center at Harbor","=""0950611""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"New London School District","=""0950011""","Jennings School","=""0950311""","Eligible for Free or Reduced-Price Meals",42,9.4
"New London School District","=""0950011""","Nathan Hale Arts Magnet School","=""0950911""","Eligible for Free or Reduced-Price Meals",36,10.1
"New London School District","=""0950011""","New London High School","=""0956111""","Eligible for Free or Reduced-Price Meals",235,33.7
"New London School District","=""0950011""","Winthrop STEM Elementary Magnet School","=""0950811""","Eligible for Free or Reduced-Price Meals",53,14.3
"New Milford School District","=""0960011""","Hill And Plain School","=""0960511""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"New Milford School District","=""0960011""","Litchfield Hills Transition Center","=""0969011""","Eligible for Free or Reduced-Price Meals","N/A","*"
"New Milford School District","=""0960011""","New Milford High School","=""0966111""","Eligible for Free or Reduced-Price Meals",55,20.2
"New Milford School District","=""0960011""","Northville Elementary School","=""0960811""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"New Milford School District","=""0960011""","Sarah Noble Intermediate School","=""0960911""","Eligible for Free or Reduced-Price Meals","*","*"
"New Milford School District","=""0960011""","Schaghticoke Middle School","=""0965211""","Eligible for Free or Reduced-Price Meals",34,14.2
"Ridgefield School District","=""1180011""","Alternative High School","=""1188011""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Ridgefield School District","=""1180011""","Barlow Mountain Elementary School","=""1180811""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Ridgefield School District","=""1180011""","Branchville Elementary School","=""1180611""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Ridgefield School District","=""1180011""","East Ridge Middle School","=""1185111""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Ridgefield School District","=""1180011""","Farmingville Elementary School","=""1180411""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Ridgefield School District","=""1180011""","Ridgebury Elementary School","=""1180311""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Ridgefield School District","=""1180011""","Ridgefield High School","=""1186111""","Eligible for Free or Reduced-Price Meals","*","*"
"Ridgefield School District","=""1180011""","Scotland Elementary School","=""1180511""","Eligible for Free or Reduced-Price Meals","*","*"
"Ridgefield School District","=""1180011""","Scotts Ridge Middle School","=""1185211""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Ridgefield School District","=""1180011""","Veterans Park Elementary School","=""1180211""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Rocky Hill School District","=""1190011""","Albert D. Griswold Middle School","=""1195111""","Eligible for Free or Reduced-Price Meals","*","*"
"Rocky Hill School District","=""1190011""","Alternative Learning Program","=""1190111""","Eligible for Free or Reduced-Price Meals","*","*"
"Rocky Hill School District","=""1190011""","Myrtle H. Stevens School","=""1190411""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Rocky Hill School District","=""1190011""","Pathways","=""1190311""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Rocky Hill School District","=""1190011""","Rocky Hill High School","=""1196111""","Eligible for Free or Reduced-Price Meals",12,11.3
"Rocky Hill School District","=""1190011""","West Hill School","=""1190511""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Salem School District","=""1210011""","Salem Elementary School","=""1210111""","Eligible for Free or Reduced-Price Meals","*","*"
"Stratford School District","=""1380011""","ABA Nichols","=""1382511""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Stratford School District","=""1380011""","ABA Second Hill Lane","=""1380611""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Stratford School District","=""1380011""","ABA Whitney","=""1382411""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Stratford School District","=""1380011""","ALPHA","=""1380511""","Eligible for Free or Reduced-Price Meals",12,34.3
"Stratford School District","=""1380011""","Bunnell High School","=""1386211""","Eligible for Free or Reduced-Price Meals",50,11.0
"Stratford School District","=""1380011""","Chapel School","=""1380311""","Eligible for Free or Reduced-Price Meals",9,3.1
"Stratford School District","=""1380011""","DLC Whitney","=""1382311""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Stratford School District","=""1380011""","David Wooster Middle School","=""1385211""","Eligible for Free or Reduced-Price Meals",62,24.9
"Stratford School District","=""1380011""","Eli Whitney School","=""1381311""","Eligible for Free or Reduced-Price Meals",8,4.9
"Stratford School District","=""1380011""","Franklin STEPS K-2","=""1382111""","Eligible for Free or Reduced-Price Meals","*","*"
"Stratford School District","=""1380011""","Franklin School","=""1380411""","Eligible for Free or Reduced-Price Meals",6,3.1
"Stratford School District","=""1380011""","Harry B. Flood Middle School","=""1385311""","Eligible for Free or Reduced-Price Meals",42,15.2
"Stratford School District","=""1380011""","High School STEPS 9-12","=""1382011""","Eligible for Free or Reduced-Price Meals","*","*"
"Stratford School District","=""1380011""","High School Sails","=""1380711""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Stratford School District","=""1380011""","IPP Classroom - Johnson","=""1381111""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Stratford School District","=""1380011""","Johnson House STEPS 3-6","=""1381211""","Eligible for Free or Reduced-Price Meals","*","*"
"Stratford School District","=""1380011""","Lordship School","=""1380811""","Eligible for Free or Reduced-Price Meals",6,4.6
"Stratford School District","=""1380011""","Middle School STEPS 7-8","=""1381911""","Eligible for Free or Reduced-Price Meals","*","*"
"Stratford School District","=""1380011""","Middle School Sails","=""1381811""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Stratford School District","=""1380011""","Nichols School","=""1380911""","Eligible for Free or Reduced-Price Meals",8,4.0
"Stratford School District","=""1380011""","Second Hill Lane School","=""1381011""","Eligible for Free or Reduced-Price Meals",13,3.8
"Stratford School District","=""1380011""","Steps K-2 Nichols","=""1382611""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Stratford School District","=""1380011""","Straford Academy - Victoria Soto School","=""1382211""","Eligible for Free or Reduced-Price Meals","*","*"
"Stratford School District","=""1380011""","Stratford Academy - Johnson House","=""1381511""","Eligible for Free or Reduced-Price Meals",6,4.5
"Stratford School District","=""1380011""","Stratford High School","=""1386111""","Eligible for Free or Reduced-Price Meals",76,15.7
"Stratford School District","=""1380011""","Strive-Stratford","=""1389011""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Stratford School District","=""1380011""","Wilcoxson School","=""1381411""","Eligible for Free or Reduced-Price Meals","*","*"
"Suffield School District","=""1390011""","A. Ward Spaulding School","=""1390411""","Eligible for Free or Reduced-Price Meals","*","*"
"Suffield School District","=""1390011""","McAlister Intermediate School","=""1390311""","Eligible for Free or Reduced-Price Meals",7,10.6
"Suffield School District","=""1390011""","Suffield High School","=""1396111""","Eligible for Free or Reduced-Price Meals",24,24.7
"Suffield School District","=""1390011""","Suffield Middle School","=""1395111""","Eligible for Free or Reduced-Price Meals",10,14.9
"Thomaston School District","=""1400011""","Black Rock School","=""1400111""","Eligible for Free or Reduced-Price Meals","*","*"
"Thomaston School District","=""1400011""","Thomaston Center School","=""1400211""","Eligible for Free or Reduced-Price Meals","*","*"
"Thomaston School District","=""1400011""","Thomaston High School","=""1406211""","Eligible for Free or Reduced-Price Meals",15,16.9
"Watertown School District","=""1530011""","Fletcher W. Judson School","=""1530311""","Eligible for Free or Reduced-Price Meals","*","*"
"Watertown School District","=""1530011""","John Trumbull Primary School","=""1530211""","Eligible for Free or Reduced-Price Meals","*","*"
"Watertown School District","=""1530011""","Polk School","=""1530411""","Eligible for Free or Reduced-Price Meals","*","*"
"Watertown School District","=""1530011""","Swift Middle School","=""1535111""","Eligible for Free or Reduced-Price Meals",39,19.7
"Watertown School District","=""1530011""","Watertown High School","=""1536111""","Eligible for Free or Reduced-Price Meals",52,23.5
"Westbrook School District","=""1540011""","Daisy Ingraham School","=""1540211""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Westbrook School District","=""1540011""","Westbrook High School","=""1546111""","Eligible for Free or Reduced-Price Meals","*","*"
"Westbrook School District","=""1540011""","Westbrook Middle School","=""1545111""","Eligible for Free or Reduced-Price Meals","*","*"
"Regional School District 05","=""2050012""","Amity Middle School: Bethany","=""2055112""","Eligible for Free or Reduced-Price Meals","*","*"
"Regional School District 05","=""2050012""","Amity Middle School: Orange","=""2055212""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Regional School District 05","=""2050012""","Amity Regional High School","=""2056112""","Eligible for Free or Reduced-Price Meals",10,11.8
"Regional School District 06","=""2060012""","Goshen Center School","=""2060112""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Regional School District 06","=""2060012""","James Morris School","=""2060212""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Regional School District 06","=""2060012""","Wamogo Regional High School","=""2066112""","Eligible for Free or Reduced-Price Meals",13,13.3
"Regional School District 06","=""2060012""","Warren Elementary School","=""2060312""","Eligible for Free or Reduced-Price Meals","*","*"
"Capital Preparatory Harbor School Inc. District","=""2970013""","Capital Preparatory Harbor School Inc.","=""2970113""","Eligible for Free or Reduced-Price Meals",37,28.5
"Stamford Charter School for Excellence District","=""2960013""","Stamford Charter School for Excellence","=""2960113""","Eligible for Free or Reduced-Price Meals","*","*"
"Unified School District #1","=""3360015""","Bridgeport Correctional Center","=""3360115""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Unified School District #1","=""3360015""","Cheshire Correctional Institution","=""3360315""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Unified School District #1","=""3360015""","Corrigan/Radgowski Correctional Institution","=""3362415""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Unified School District #1","=""3360015""","Enfield Correctional Institution","=""3360415""","Eligible for Free or Reduced-Price Meals","N/A","*"
