2009_10_entrance_pct,2009_10_persistence_pct,2010_11_entrance_pct,2010_11_persistence_pct,2011_12_entrance_pct,2011_12_persistence_pct,2012_13_entrance_pct,2012_13_persistence_pct,2013_14_entrance_pct,2013_14_persistence_pct,district,district_code,drg,four_y_percent,group,race_ethnicity,school,school_code
79.2,85.7,83.9,87.7,81.4,92.8,71.3,88.7,85.9,89.1,Litchfield School District,0740011,E,88.7,all,All,Litchfield High School,0746111
83.9,93.7,85.7,96.2,88.7,96.5,86.8,96.8,88.2,96.4,Madison School District,0760011,B,96.4,all,All,Daniel Hand High School,0766111
70.9,89.0,67.2,85.6,69.4,83.0,68.3,82.0,59.3,80.3,Manchester School District,0770011,G,83.0,all,All,Manchester High School,0776111
64.1,80.4,65.2,79.8,56.1,83.1,62.5,82.7,58.7,87.8,Meriden School District,0800011,H,82.7,all,All,Francis T. Maloney High School,0806111
53.7,79.5,59.6,78.5,53.7,84.6,54.6,74.8,61.6,76.5,Meriden School District,0800011,H,78.5,all,All,Orville H. Platt High School,0806211
67.9,85.4,72.7,86.5,69.0,87.2,65.3,87.9,71.2,88.6,Middletown School District,0830011,G,87.2,all,All,Middletown High School,0836211
70.4,88.4,73.4,94.5,71.1,90.7,67.5,88.3,68.6,92.6,Milford School District,0840011,D,90.7,all,All,Jonathan Law High School,0846211
77.3,91.5,80.1,92.9,76.2,89.9,78.0,87.2,78.9,92.3,Milford School District,0840011,D,91.5,all,All,Joseph A. Foran High School,0846311
85.2,92.1,84.2,96.1,85.2,96.2,83.3,91.3,82.7,92.6,Monroe School District,0850011,B,92.6,all,All,Masuk High School,0856111
75.9,82.1,73.4,82.7,66.3,85.9,69.6,89.1,64.1,87.2,Montville School District,0860011,F,85.9,all,All,Montville High School,0866111
59.0,85.8,67.4,89.1,64.8,87.9,68.4,83.9,63.3,88.5,Naugatuck School District,0880011,G,87.9,all,All,Naugatuck High School,0886111
55.4,78.9,57.6,79.8,57.3,79.1,57.2,76.7,62.0,79.1,New Britain School District,0890011,I,79.1,all,All,New Britain High School,0896111
81.0,94.0,78.8,95.9,86.7,95.7,87.0,96.9,87.8,94.9,New Canaan School District,0900011,A,95.7,all,All,New Canaan High School,0906111
81.7,88.6,80.3,91.3,84.5,92.4,83.5,92.8,84.2,94.4,New Fairfield School District,0910011,B,92.4,all,All,New Fairfield High School,0916111
59.8,75.9,69.1,72.3,73.4,86.8,73.8,82.2,74.7,75.4,New Haven School District,0930011,I,75.9,all,All,Cooperative High School,0936411
57.6,63.2,65.5,80.6,57.8,80.8,47.7,85.7,69.4,84.0,New Haven School District,0930011,I,80.8,all,All,High School In The Community,0936611
75.8,85.3,80.7,86.8,82.9,85.3,77.6,82.0,77.3,81.5,New Haven School District,0930011,I,85.3,all,All,Hill Regional Career High School,0936311
69.4,76.0,66.7,90.9,57.1,75.0,61.3,,71.4,60.0,New Haven School District,0930011,I,75.5,all,All,"Hyde School of Health, Science and Sports Medicine",0936811
58.9,68.5,61.1,78.8,59.5,77.7,55.5,77.4,61.1,73.4,New Haven School District,0930011,I,77.4,all,All,James Hillhouse High School,0936211
65.5,,62.5,60.0,75.7,64.3,60.0,77.1,68.6,67.8,New Haven School District,0930011,I,66.05,all,All,Metropolitan Business Academy,0936011
72.2,84.6,66.0,87.9,72.7,70.8,73.2,75.6,74.2,80.4,New Haven School District,0930011,I,80.4,all,All,New Haven Academy,0937011
62.2,78.6,72.7,77.5,76.3,73.8,70.3,75.0,75.0,90.0,New Haven School District,0930011,I,77.5,all,All,Sound School,0936711
56.8,73.7,51.8,65.7,53.4,76.1,54.3,75.6,54.2,71.1,New Haven School District,0930011,I,73.7,all,All,Wilbur Cross High School,0936111
78.6,90.2,82.5,89.4,78.9,93.3,77.5,92.2,80.7,91.8,Newington School District,0940011,D,91.8,all,All,Newington High School,0946111
52.6,67.5,56.5,79.0,63.9,68.9,56.4,75.2,57.8,73.1,New London School District,0950011,I,73.1,all,All,New London High School,0956111
77.0,88.5,74.6,91.7,81.4,91.3,75.2,93.2,78.0,93.4,New Milford School District,0960011,D,91.7,all,All,New Milford High School,0966111
83.0,93.4,85.4,90.9,83.3,93.6,85.1,91.9,85.5,95.2,Newtown School District,0970011,B,93.4,all,All,Newtown High School,0976111
81.6,94.2,79.7,93.3,80.1,94.2,79.9,93.1,73.2,87.1,North Branford School District,0990011,E,93.3,all,All,North Branford High School,0996111
81.8,90.9,81.5,92.3,80.0,94.9,81.1,91.6,78.8,91.3,North Haven School District,1010011,D,91.6,all,All,North Haven High School,1016111
78.8,90.2,72.1,81.8,52.1,80.0,74.5,80.0,66.1,75.7,North Stonington School District,1020011,E,80.0,all,All,Wheeler High School,1026111
71.8,87.3,74.9,90.4,74.9,88.1,77.4,92.3,75.9,85.4,Norwalk School District,1030011,H,88.1,all,All,Brien McMahon High School,1036211
75.8,89.9,73.9,86.7,76.0,87.9,78.5,91.8,77.5,86.5,Norwalk School District,1030011,H,87.9,all,All,Norwalk High School,1036111
84.0,94.0,88.5,96.0,82.6,95.6,84.2,90.2,81.3,92.3,Old Saybrook School District,1060011,D,94.0,all,All,Old Saybrook Senior High School,1066111
73.2,92.7,79.2,90.7,80.4,95.5,83.3,91.2,83.3,91.4,Oxford School District,1080011,C,91.4,all,All,Oxford High School,1086011
61.6,80.3,57.4,84.2,51.9,75.0,48.0,75.6,67.1,75.5,Plainfield School District,1090011,G,75.6,all,All,Plainfield High School,1096111
70.4,87.4,71.3,85.9,71.8,84.3,78.6,89.8,76.3,85.2,Plainville School District,1100011,F,85.9,all,All,Plainville High School,1106111
65.3,88.9,61.5,81.3,59.8,86.8,60.9,85.7,75.4,88.0,Plymouth School District,1110011,F,86.8,all,All,Terryville High School,1116111
78.4,88.4,74.1,88.3,77.6,92.4,84.1,98.6,82.5,87.1,Portland School District,1130011,E,88.4,all,All,Portland High School,1136111
66.7,65.4,54.8,79.4,55.0,78.8,60.8,72.9,40.0,76.9,Putnam School District,1160011,G,76.9,all,All,Putnam High School,1166111
87.2,96.3,86.0,95.0,88.9,94.6,87.9,96.3,88.5,97.0,Ridgefield School District,1180011,A,96.3,all,All,Ridgefield High School,1186111
82.2,89.1,81.3,90.4,80.0,92.9,83.6,91.3,78.0,91.3,Rocky Hill School District,1190011,D,91.3,all,All,Rocky Hill High School,1196111
76.6,89.4,80.0,88.3,80.0,92.9,75.8,89.9,76.0,90.5,Seymour School District,1240011,F,89.9,all,All,Seymour High School,1246111
76.3,89.7,75.4,91.2,75.6,91.9,80.5,88.9,76.4,91.7,Shelton School District,1260011,D,91.2,all,All,Shelton High School,1266111
85.0,93.5,80.6,95.7,82.3,94.5,86.3,95.0,86.8,96.1,Simsbury School District,1280011,B,95.0,all,All,Simsbury High School,1286111
81.7,94.4,78.3,92.6,78.8,95.4,81.9,94.1,81.4,98.1,Somers School District,1290011,C,94.4,all,All,Somers High School,1296111
79.6,89.3,80.7,89.5,77.7,90.4,78.8,89.0,78.4,89.6,Southington School District,1310011,D,89.5,all,All,Southington High School,1316211
84.6,93.3,83.1,91.8,85.5,92.3,82.3,93.0,86.4,92.7,South Windsor School District,1320011,B,92.7,all,All,South Windsor High School,1326211
71.1,89.9,66.4,90.7,54.9,82.1,67.8,87.2,60.6,81.9,Stafford School District,1340011,F,87.2,all,All,Stafford High School,1346111
71.6,88.4,73.5,86.6,74.9,89.6,73.9,88.0,76.8,88.5,Stamford School District,1350011,H,88.4,all,All,Stamford High School,1356111
75.4,86.7,84.3,92.9,82.8,89.6,85.3,96.4,85.4,92.9,Stamford School District,1350011,H,92.9,all,All,The Academy of Information Technology,1356411
67.1,89.1,70.2,88.7,72.7,91.6,71.7,89.7,71.0,85.2,Stamford School District,1350011,H,89.1,all,All,Westhill High School,1356311
72.4,89.6,82.1,91.3,70.9,88.5,76.8,89.7,73.4,95.2,Stonington School District,1370011,D,89.7,all,All,Stonington High School,1376111
74.2,89.0,75.9,88.4,76.4,88.4,78.2,90.4,77.2,89.0,Stratford School District,1380011,G,89.0,all,All,Bunnell High School,1386211
65.1,83.9,71.5,82.4,68.7,86.1,68.5,89.1,71.7,87.7,Stratford School District,1380011,G,86.1,all,All,Stratford High School,1386111
82.3,92.8,82.4,89.9,78.5,88.7,82.1,94.7,82.6,96.5,Suffield School District,1390011,C,92.8,all,All,Suffield High School,1396111
68.4,90.8,70.4,88.4,66.3,80.0,64.9,89.6,80.0,85.7,Thomaston School District,1400011,E,88.4,all,All,Thomaston High School,1406211
64.8,78.0,64.7,87.3,65.9,84.5,61.0,90.0,60.0,81.3,Thompson School District,1410011,F,84.5,all,All,Tourtellotte Memorial High School,1416111
79.8,91.8,84.1,88.6,82.7,92.5,77.2,94.2,88.4,90.6,Tolland School District,1420011,C,91.8,all,All,Tolland High School,1426111
63.2,88.4,68.2,87.0,62.1,83.1,60.2,89.4,62.7,82.2,Torrington School District,1430011,G,87.0,all,All,Torrington High School,1436111
85.1,93.2,82.9,93.2,86.8,94.8,84.8,92.9,87.0,93.4,Trumbull School District,1440011,B,93.2,all,All,Trumbull High School,1446111
72.1,85.1,68.7,85.6,72.1,83.4,67.5,86.3,67.7,88.2,Vernon School District,1460011,G,85.6,all,All,Rockville High School,1466111
72.0,89.6,70.0,91.5,75.1,89.1,72.1,88.0,70.5,90.0,Wallingford School District,1480011,D,89.6,all,All,Lyman Hall High School,1486111
76.7,88.3,77.0,93.7,80.0,89.4,80.5,95.5,69.9,90.8,Wallingford School District,1480011,D,90.8,all,All,Mark T. Sheehan High School,1486211
51.5,80.5,53.5,77.4,52.7,81.5,53.1,76.0,58.7,73.7,Waterbury School District,1510011,I,77.4,all,All,Crosby High School,1516211
57.4,79.7,63.5,84.2,58.7,79.1,61.5,78.0,56.1,81.6,Waterbury School District,1510011,I,79.7,all,All,John F. Kennedy High School,1516411
69.4,82.7,72.8,89.2,87.4,85.6,70.7,87.7,76.7,83.7,Waterbury School District,1510011,I,85.6,all,All,Waterbury Arts Magnet School (High),1516011
48.8,75.4,46.6,71.6,43.9,68.5,46.7,73.9,52.7,63.0,Waterbury School District,1510011,I,71.6,all,All,Wilby High School,1516311
78.5,85.1,79.7,83.0,74.3,86.7,71.2,83.2,82.6,93.6,Waterford School District,1520011,D,85.1,all,All,Waterford High School,1526111
70.8,88.9,74.5,86.6,74.0,89.5,80.7,90.5,76.7,92.9,Watertown School District,1530011,D,89.5,all,All,Watertown High School,1536111
72.0,94.4,80.6,91.4,78.7,91.5,70.5,85.5,80.3,84.2,Westbrook School District,1540011,E,91.4,all,All,Westbrook High School,1546111
85.6,92.4,83.7,92.7,81.3,90.7,85.7,93.7,83.2,90.1,West Hartford School District,1550011,B,92.4,all,All,Conard High School,1556111
85.2,94.0,82.4,92.2,80.2,92.5,86.2,92.8,84.9,92.7,West Hartford School District,1550011,B,92.7,all,All,Hall High School,1556211
70.4,83.0,66.6,84.2,65.0,82.4,62.8,80.9,63.9,87.9,West Haven School District,1560011,H,83.0,all,All,West Haven High School,1566111
88.8,97.8,87.5,97.0,86.2,93.2,90.1,97.3,90.9,96.9,Weston School District,1570011,A,97.0,all,All,Weston High School,1576111
84.4,96.7,79.0,96.2,85.5,96.4,88.5,97.3,90.8,96.5,Westport School District,1580011,A,96.5,all,All,Staples High School,1586111
83.3,91.9,79.2,89.5,85.9,93.1,86.6,90.6,81.4,93.6,Wethersfield School District,1590011,D,91.9,all,All,Wethersfield High School,1596111
85.8,96.6,87.5,96.6,89.4,97.1,85.8,96.7,87.7,96.9,Wilton School District,1610011,A,96.7,all,All,Wilton High School,1616111
61.5,77.5,61.2,81.7,55.0,75.9,59.6,74.5,53.6,75.7,Windham School District,1630011,I,75.9,all,All,Windham High School,1636111
71.1,87.6,72.7,85.0,69.8,83.7,75.7,90.0,76.9,83.7,Windsor School District,1640011,D,85.0,all,All,Windsor High School,1646111
67.9,87.9,61.0,91.7,65.9,85.4,64.4,92.9,69.3,83.0,Windsor Locks School District,1650011,F,87.9,all,All,Windsor Locks High School,1656111
75.4,93.5,74.1,89.4,81.0,87.7,78.2,90.9,76.9,89.1,Wolcott School District,1660011,F,89.4,all,All,Wolcott High School,1666111
63.0,88.9,59.8,91.8,62.4,88.0,54.5,94.5,66.7,87.5,Regional School District 01,2010012,E,88.9,all,All,Housatonic Valley Regional High School,2016112
72.7,86.1,69.3,92.3,74.0,91.0,75.6,89.8,77.3,93.1,Regional School District 04,2040012,C,91.0,all,All,Valley Regional High School,2046112
87.1,96.2,83.1,94.7,83.2,93.4,88.0,94.3,86.5,95.5,Regional School District 05,2050012,B,94.7,all,All,Amity Regional High School,2056112
66.7,94.2,72.5,89.4,76.2,89.1,71.7,89.4,79.1,88.2,Regional School District 06,2060012,E,89.4,all,All,Wamogo Regional High School,2066112
81.8,88.2,73.8,91.9,73.3,86.8,72.4,88.6,77.4,87.5,Regional School District 07,2070012,C,88.2,all,All,Northwestern Regional High School,2076112
83.6,96.1,84.7,93.3,86.4,93.8,79.3,95.3,83.2,95.2,Regional School District 08,2080012,C,95.2,all,All,RHAM High School,2086112
85.7,92.4,81.1,93.0,82.9,94.8,87.1,95.4,86.1,95.7,Regional School District 09,2090012,A,94.8,all,All,Joel Barlow High School,2096112
83.1,88.9,82.7,93.0,80.7,86.7,81.4,92.8,81.1,93.0,Regional School District 10,2100012,C,92.8,all,All,Lewis S. Mills High School,2106112
80.0,85.7,71.4,100.0,57.1,83.3,69.4,80.0,73.5,84.0,Regional School District 11,2110012,F,84.0,all,All,Parish Hill High School,2116112
76.0,87.7,67.9,85.5,71.9,89.1,81.0,92.2,,,Regional School District 12,2120012,C,88.4,all,All,Shepaug Valley High School,2126112
,,,,,,,,67.1,92.5,Regional School District 12,2120012,C,92.5,all,All,Shepaug Valley School,2120312
89.0,94.6,88.5,94.8,77.7,89.8,86.0,87.8,83.7,95.4,Regional School District 13,2130012,C,94.6,all,All,Coginchaug Regional High School,2136112
78.0,92.9,80.0,89.3,71.2,93.4,85.8,88.5,81.3,91.7,Regional School District 14,2140012,C,91.7,all,All,Nonnewaug High School,2146112
86.3,93.6,82.8,94.4,83.1,94.7,81.8,93.7,82.6,91.1,Regional School District 15,2150012,B,93.7,all,All,Pomperaug Regional High School,2156212
78.2,89.0,75.8,88.9,71.9,90.2,79.1,94.3,75.9,89.4,Regional School District 16,2160012,E,89.4,all,All,Woodland Regional High School,2166012
87.0,89.6,74.6,90.5,80.0,92.4,83.5,92.4,84.7,90.6,Regional School District 17,2170012,C,90.6,all,All,Haddam-Killingworth High School,2176112
75.5,94.6,75.6,85.9,78.2,92.4,80.6,95.4,91.5,92.8,Regional School District 18,2180012,C,92.8,all,All,Lyme-Old Lyme High School,2186112
69.3,92.0,73.5,94.0,73.7,90.1,75.2,93.0,69.7,88.8,Regional School District 19,2190012,C,92.0,all,All,E. O. Smith High School,2196112
,,,,85.0,,82.4,89.3,83.3,88.0,Capitol Region Education Council,2410014,,88.65,all,All,Academy of Aerospace and Engineering,2415114
77.3,72.4,68.2,74.7,73.8,79.2,,,,,Capitol Region Education Council,2410014,,74.7,all,All,Great Path Academy at MCC,2416314
,,77.6,84.2,73.0,73.8,75.3,83.6,84.0,76.5,Capitol Region Education Council,2410014,,80.05,all,All,Greater Hartford Academy of  the Arts High School - Full Time,2416414
,,,,,,,,81.4,85.7,Capitol Region Education Council,2410014,,85.7,all,All,Medical Professions and Teacher Preparation Academy,2416514
78.8,86.6,81.1,87.0,86.1,82.3,82.8,86.1,84.8,87.2,Capitol Region Education Council,2410014,,86.6,all,All,Metropolitan Learning Center for Global and International Studies,2416114
,,,,,,,,73.7,64.3,Capitol Region Education Council,2410014,,64.3,all,All,Public Safety Academy,2415214
,,,,78.1,76.0,79.2,,66.7,77.3,Eastern Connecticut Regional Educational Service Center (EASTCONN),2530014,,76.65,all,All,Arts at the Capitol Theater Magnet School (ACT),2536014
65.5,,51.4,,66.7,60.0,62.9,81.8,65.5,,Common Ground High School District,2680013,,70.9,all,All,Common Ground High School,2686113
48.4,,79.3,78.3,69.4,80.0,75.8,60.0,87.5,82.1,The Bridge Academy District,2690013,,79.15,all,All,The Bridge Academy,2696113
90.9,85.0,90.5,,,,85.7,,69.6,,Amistad Academy District,2790013,,85.0,all,All,Amistad Academy,2795113
55.2,71.6,54.3,69.7,55.1,74.4,52.6,76.3,60.1,62.6,Connecticut Technical High School System,9000016,,71.6,all,All,A. I. Prince Technical High School,9001516
49.3,76.9,60.1,81.8,61.5,81.7,62.4,73.7,54.7,86.0,Connecticut Technical High School System,9000016,,81.7,all,All,Bullard-Havens Technical High School,9001116
41.0,55.9,36.0,75.0,41.3,54.0,45.2,66.1,46.4,57.8,Connecticut Technical High School System,9000016,,57.8,all,All,E. C. Goodwin Technical High School,9001916
36.9,80.6,46.0,71.7,56.5,64.6,33.0,48.5,32.4,67.6,Connecticut Technical High School System,9000016,,67.6,all,All,Eli Whitney Technical High School,9001416
47.7,66.7,37.5,66.7,36.3,71.7,43.1,77.4,40.2,65.3,Connecticut Technical High School System,9000016,,66.7,all,All,Ella T. Grasso Southeastern Technical High School,9002716
35.2,71.1,45.1,74.5,43.1,67.9,41.7,87.5,46.3,70.2,Connecticut Technical High School System,9000016,,71.1,all,All,Emmett O'Brien Technical High School,9002516
46.8,80.8,40.7,76.4,48.5,77.3,50.8,82.2,44.2,71.1,Connecticut Technical High School System,9000016,,77.3,all,All,H. C. Wilcox Technical High School,9001716
29.4,75.7,33.9,69.2,28.6,69.4,34.5,59.0,27.1,72.4,Connecticut Technical High School System,9000016,,69.4,all,All,H. H. Ellis Technical High School,9001316
41.7,81.0,42.4,78.1,40.8,75.0,42.7,72.1,50.4,85.7,Connecticut Technical High School System,9000016,,78.1,all,All,Henry Abbott Technical High School,9001216
41.7,67.9,42.9,86.0,40.7,71.9,49.7,79.3,50.3,75.6,Connecticut Technical High School System,9000016,,75.6,all,All,Howell Cheney Technical High School,9001616
40.4,71.1,39.1,72.1,33.8,68.0,42.1,62.5,43.0,70.8,Connecticut Technical High School System,9000016,,70.8,all,All,Norwich Technical High School,9002016
47.8,79.3,42.7,71.1,40.6,72.3,43.0,71.8,47.1,81.8,Connecticut Technical High School System,9000016,,72.3,all,All,Oliver Wolcott Technical High School,9002216
47.1,78.6,42.9,82.9,53.8,85.1,45.4,84.9,51.7,87.7,Connecticut Technical High School System,9000016,,84.9,all,All,Platt Technical High School,9002616
34.7,74.4,33.6,71.4,35.2,77.3,43.6,72.4,40.7,76.4,Connecticut Technical High School System,9000016,,74.4,all,All,Vinal Technical High School,9001816
43.0,71.8,47.3,82.6,56.4,81.4,52.1,89.8,56.7,82.4,Connecticut Technical High School System,9000016,,82.4,all,All,W. F. Kaynor Technical High School,9002316
53.2,76.3,44.2,71.7,48.5,80.0,44.6,75.9,41.4,77.4,Connecticut Technical High School System,9000016,,76.3,all,All,Windham Technical High School,9002416
73.2,86.9,73.0,87.7,71.5,85.9,73.1,86.2,70.2,88.1,Norwich Free Academy District,9010022,G,86.9,all,All,Norwich Free Academy,9016122
79.4,72.9,83.1,91.8,69.0,79.3,74.3,78.8,66.2,76.5,The Gilbert School District,9020022,G,78.8,all,All,The Gilbert School,9026122
81.8,89.5,80.1,89.4,77.1,90.1,79.0,90.7,77.4,90.7,Woodstock Academy District,9030022,E,90.1,all,All,Woodstock Academy,9036122
,,,,,,,,70.8,84.1,Learn,2450014,,84.1,all,All,Connecticut River Academy,2456014
,,,,,,,,67.7,61.9,Learn,2450014,,61.9,all,All,Three Rivers Middle College Magnet School,2456214
